r_p,wavelength,abs_sigma
6.16162e-08,9.4186e-07,3.0641e-16
6.16162e-08,9.31034e-07,3.13392e-16
6.16162e-08,9.20455e-07,3.25171e-16
6.16162e-08,9.10112e-07,3.40486e-16
6.16162e-08,9e-07,3.56846e-16
6.16162e-08,8.9011e-07,3.7202e-16
6.16162e-08,8.80435e-07,3.85297e-16
6.16162e-08,8.70968e-07,3.97839e-16
6.16162e-08,8.61702e-07,4.11984e-16
6.16162e-08,8.52632e-07,4.29952e-16
6.16162e-08,8.4375e-07,4.52709e-16
6.16162e-08,8.35052e-07,4.79624e-16
6.16162e-08,8.26531e-07,5.09069e-16
6.16162e-08,8.18182e-07,5.39548e-16
6.16162e-08,8.1e-07,5.70676e-16
6.16162e-08,8.0198e-07,6.03427e-16
6.16162e-08,7.94118e-07,6.39537e-16
6.16162e-08,7.86408e-07,6.80485e-16
6.16162e-08,7.78846e-07,7.26712e-16
6.16162e-08,7.71429e-07,7.77616e-16
6.16162e-08,7.64151e-07,8.32327e-16
6.16162e-08,7.57009e-07,8.90726e-16
6.16162e-08,7.5e-07,9.53869e-16
6.16162e-08,7.43119e-07,1.02327e-15
6.16162e-08,7.36364e-07,1.09912e-15
6.16162e-08,7.2973e-07,1.17827e-15
6.16162e-08,7.23214e-07,1.25339e-15
6.16162e-08,7.16814e-07,1.31415e-15
6.16162e-08,7.10526e-07,1.35085e-15
6.16162e-08,7.04348e-07,1.3593e-15
6.16162e-08,6.98276e-07,1.34512e-15
6.16162e-08,6.92308e-07,1.3253e-15
6.16162e-08,6.86441e-07,1.3259e-15
6.16162e-08,6.80672e-07,1.37594e-15
6.16162e-08,6.75e-07,1.49953e-15
6.16162e-08,6.69421e-07,1.709e-15
6.16162e-08,6.63934e-07,2.00175e-15
6.16162e-08,6.58537e-07,2.36232e-15
6.16162e-08,6.53226e-07,2.76902e-15
6.16162e-08,6.48e-07,3.20281e-15
6.16162e-08,6.42857e-07,3.65508e-15
6.16162e-08,6.37795e-07,4.13137e-15
6.16162e-08,6.32813e-07,4.64988e-15
6.16162e-08,6.27907e-07,5.23553e-15
6.16162e-08,6.23077e-07,5.91226e-15
6.16162e-08,6.18321e-07,6.69694e-15
6.16162e-08,6.13636e-07,7.5973e-15
6.16162e-08,6.09023e-07,8.61459e-15
6.16162e-08,6.04478e-07,9.74935e-15
6.16162e-08,6e-07,1.10071e-14
6.16162e-08,5.95588e-07,1.24005e-14
6.16162e-08,5.91241e-07,1.39465e-14
6.16162e-08,5.86957e-07,1.56573e-14
6.16162e-08,5.82734e-07,1.753e-14
6.16162e-08,5.78571e-07,1.95365e-14
6.16162e-08,5.74468e-07,2.16203e-14
6.16162e-08,5.70423e-07,2.37003e-14
6.16162e-08,5.66434e-07,2.56836e-14
6.16162e-08,5.625e-07,2.74817e-14
6.16162e-08,5.58621e-07,2.90282e-14
6.16162e-08,5.54795e-07,3.02903e-14
6.16162e-08,5.5102e-07,3.12724e-14
6.16162e-08,5.47297e-07,3.20101e-14
6.16162e-08,5.43624e-07,3.25573e-14
6.16162e-08,5.4e-07,3.29704e-14
6.16162e-08,5.36424e-07,3.32934e-14
6.16162e-08,5.32895e-07,3.355e-14
6.16162e-08,5.29412e-07,3.37417e-14
6.16162e-08,5.25974e-07,3.38537e-14
6.16162e-08,5.22581e-07,3.38647e-14
6.16162e-08,5.19231e-07,3.37565e-14
6.16162e-08,5.15924e-07,3.3522e-14
6.16162e-08,5.12658e-07,3.3168e-14
6.16162e-08,5.09434e-07,3.27141e-14
6.16162e-08,5.0625e-07,3.21875e-14
6.16162e-08,5.03106e-07,3.16176e-14
6.16162e-08,5e-07,3.1031e-14
6.16162e-08,4.96933e-07,3.04488e-14
6.16162e-08,4.93902e-07,2.98864e-14
6.16162e-08,4.90909e-07,2.93545e-14
6.16162e-08,4.87952e-07,2.88608e-14
6.16162e-08,4.8503e-07,2.84115e-14
6.16162e-08,4.82143e-07,2.80107e-14
6.16162e-08,4.7929e-07,2.76607e-14
6.16162e-08,4.76471e-07,2.73606e-14
6.16162e-08,4.73684e-07,2.7106e-14
6.16162e-08,4.7093e-07,2.68898e-14
6.16162e-08,4.68208e-07,2.67033e-14
6.16162e-08,4.65517e-07,2.65386e-14
6.16162e-08,4.62857e-07,2.63893e-14
6.16162e-08,4.60227e-07,2.6252e-14
6.16162e-08,4.57627e-07,2.61257e-14
6.16162e-08,4.55056e-07,2.60104e-14
6.16162e-08,4.52514e-07,2.59063e-14
6.16162e-08,4.5e-07,2.5812e-14
6.23232e-08,1e-06,2.8327e-16
6.23232e-08,9.87805e-07,2.8953e-16
6.23232e-08,9.75904e-07,2.99277e-16
6.23232e-08,9.64286e-07,3.10171e-16
6.23232e-08,9.52941e-07,3.19816e-16
6.23232e-08,9.4186e-07,3.27087e-16
6.23232e-08,9.31034e-07,3.32691e-16
6.23232e-08,9.20455e-07,3.38717e-16
6.23232e-08,9.10112e-07,3.47492e-16
6.23232e-08,9e-07,3.60395e-16
6.23232e-08,8.9011e-07,3.77249e-16
6.23232e-08,8.80435e-07,3.96565e-16
6.23232e-08,8.70968e-07,4.16451e-16
6.23232e-08,8.61702e-07,4.35649e-16
6.23232e-08,8.52632e-07,4.54194e-16
6.23232e-08,8.4375e-07,4.7339e-16
6.23232e-08,8.35052e-07,4.95192e-16
6.23232e-08,8.26531e-07,5.21345e-16
6.23232e-08,8.18182e-07,5.52704e-16
6.23232e-08,8.1e-07,5.89009e-16
6.23232e-08,8.0198e-07,6.29146e-16
6.23232e-08,7.94118e-07,6.71731e-16
6.23232e-08,7.86408e-07,7.15763e-16
6.23232e-08,7.78846e-07,7.61136e-16
6.23232e-08,7.71429e-07,8.08876e-16
6.23232e-08,7.64151e-07,8.61019e-16
6.23232e-08,7.57009e-07,9.20101e-16
6.23232e-08,7.5e-07,9.8822e-16
6.23232e-08,7.43119e-07,1.0658e-15
6.23232e-08,7.36364e-07,1.15039e-15
6.23232e-08,7.2973e-07,1.23596e-15
6.23232e-08,7.23214e-07,1.31344e-15
6.23232e-08,7.16814e-07,1.37267e-15
6.23232e-08,7.10526e-07,1.40587e-15
6.23232e-08,7.04348e-07,1.41145e-15
6.23232e-08,6.98276e-07,1.39712e-15
6.23232e-08,6.92308e-07,1.38055e-15
6.23232e-08,6.86441e-07,1.38703e-15
6.23232e-08,6.80672e-07,1.44406e-15
6.23232e-08,6.75e-07,1.57454e-15
6.23232e-08,6.69421e-07,1.79076e-15
6.23232e-08,6.63934e-07,2.09136e-15
6.23232e-08,6.58537e-07,2.4628e-15
6.23232e-08,6.53226e-07,2.885e-15
6.23232e-08,6.48e-07,3.33924e-15
6.23232e-08,6.42857e-07,3.81566e-15
6.23232e-08,6.37795e-07,4.3175e-15
6.23232e-08,6.32813e-07,4.86068e-15
6.23232e-08,6.27907e-07,5.469e-15
6.23232e-08,6.23077e-07,6.16704e-15
6.23232e-08,6.18321e-07,6.97381e-15
6.23232e-08,6.13636e-07,7.89959e-15
6.23232e-08,6.09023e-07,8.94722e-15
6.23232e-08,6.04478e-07,1.01166e-14
6.23232e-08,6e-07,1.14103e-14
6.23232e-08,5.95588e-07,1.28364e-14
6.23232e-08,5.91241e-07,1.4407e-14
6.23232e-08,5.86957e-07,1.61315e-14
6.23232e-08,5.82734e-07,1.8007e-14
6.23232e-08,5.78571e-07,2.00091e-14
6.23232e-08,5.74468e-07,2.2087e-14
6.23232e-08,5.70423e-07,2.41663e-14
6.23232e-08,5.66434e-07,2.61587e-14
6.23232e-08,5.625e-07,2.79775e-14
6.23232e-08,5.58621e-07,2.9554e-14
6.23232e-08,5.54795e-07,3.08498e-14
6.23232e-08,5.5102e-07,3.1862e-14
6.23232e-08,5.47297e-07,3.26193e-14
6.23232e-08,5.43624e-07,3.31707e-14
6.23232e-08,5.4e-07,3.35708e-14
6.23232e-08,5.36424e-07,3.38658e-14
6.23232e-08,5.32895e-07,3.40837e-14
6.23232e-08,5.29412e-07,3.42319e-14
6.23232e-08,5.25974e-07,3.43016e-14
6.23232e-08,5.22581e-07,3.42758e-14
6.23232e-08,5.19231e-07,3.41391e-14
6.23232e-08,5.15924e-07,3.38853e-14
6.23232e-08,5.12658e-07,3.35206e-14
6.23232e-08,5.09434e-07,3.30628e-14
6.23232e-08,5.0625e-07,3.25375e-14
6.23232e-08,5.03106e-07,3.19724e-14
6.23232e-08,5e-07,3.13929e-14
6.23232e-08,4.96933e-07,3.08192e-14
6.23232e-08,4.93902e-07,3.02661e-14
6.23232e-08,4.90909e-07,2.97436e-14
6.23232e-08,4.87952e-07,2.92589e-14
6.23232e-08,4.8503e-07,2.88174e-14
6.23232e-08,4.82143e-07,2.84231e-14
6.23232e-08,4.7929e-07,2.80776e-14
6.23232e-08,4.76471e-07,2.77801e-14
6.23232e-08,4.73684e-07,2.75261e-14
6.23232e-08,4.7093e-07,2.73089e-14
6.23232e-08,4.68208e-07,2.71201e-14
6.23232e-08,4.65517e-07,2.6952e-14
6.23232e-08,4.62857e-07,2.67986e-14
6.23232e-08,4.60227e-07,2.66566e-14
6.23232e-08,4.57627e-07,2.6525e-14
6.23232e-08,4.55056e-07,2.64038e-14
6.23232e-08,4.52514e-07,2.62933e-14
6.23232e-08,4.5e-07,2.61922e-14
6.30303e-08,1e-06,3.05637e-16
6.30303e-08,9.87805e-07,3.11514e-16
6.30303e-08,9.75904e-07,3.18531e-16
6.30303e-08,9.64286e-07,3.26319e-16
6.30303e-08,9.52941e-07,3.34635e-16
6.30303e-08,9.4186e-07,3.4348e-16
6.30303e-08,9.31034e-07,3.53057e-16
6.30303e-08,9.20455e-07,3.63662e-16
6.30303e-08,9.10112e-07,3.75581e-16
6.30303e-08,9e-07,3.89056e-16
6.30303e-08,8.9011e-07,4.04303e-16
6.30303e-08,8.80435e-07,4.21513e-16
6.30303e-08,8.70968e-07,4.40798e-16
6.30303e-08,8.61702e-07,4.62117e-16
6.30303e-08,8.52632e-07,4.8527e-16
6.30303e-08,8.4375e-07,5.10031e-16
6.30303e-08,8.35052e-07,5.36402e-16
6.30303e-08,8.26531e-07,5.64863e-16
6.30303e-08,8.18182e-07,5.96405e-16
6.30303e-08,8.1e-07,6.32244e-16
6.30303e-08,8.0198e-07,6.73281e-16
6.30303e-08,7.94118e-07,7.19576e-16
6.30303e-08,7.86408e-07,7.70205e-16
6.30303e-08,7.78846e-07,8.23732e-16
6.30303e-08,7.71429e-07,8.79182e-16
6.30303e-08,7.64151e-07,9.37056e-16
6.30303e-08,7.57009e-07,9.99714e-16
6.30303e-08,7.5e-07,1.0706e-15
6.30303e-08,7.43119e-07,1.15228e-15
6.30303e-08,7.36364e-07,1.24403e-15
6.30303e-08,7.2973e-07,1.34002e-15
6.30303e-08,7.23214e-07,1.42944e-15
6.30303e-08,7.16814e-07,1.49917e-15
6.30303e-08,7.10526e-07,1.53851e-15
6.30303e-08,7.04348e-07,1.54465e-15
6.30303e-08,6.98276e-07,1.52658e-15
6.30303e-08,6.92308e-07,1.50567e-15
6.30303e-08,6.86441e-07,1.51202e-15
6.30303e-08,6.80672e-07,1.57735e-15
6.30303e-08,6.75e-07,1.72666e-15
6.30303e-08,6.69421e-07,1.9716e-15
6.30303e-08,6.63934e-07,2.30814e-15
6.30303e-08,6.58537e-07,2.7194e-15
6.30303e-08,6.53226e-07,3.18304e-15
6.30303e-08,6.48e-07,3.68019e-15
6.30303e-08,6.42857e-07,4.20303e-15
6.30303e-08,6.37795e-07,4.75795e-15
6.30303e-08,6.32813e-07,5.36364e-15
6.30303e-08,6.27907e-07,6.04498e-15
6.30303e-08,6.23077e-07,6.82563e-15
6.30303e-08,6.18321e-07,7.72239e-15
6.30303e-08,6.13636e-07,8.74355e-15
6.30303e-08,6.09023e-07,9.89158e-15
6.30303e-08,6.04478e-07,1.11685e-14
6.30303e-08,6e-07,1.25805e-14
6.30303e-08,5.95588e-07,1.41396e-14
6.30303e-08,5.91241e-07,1.5859e-14
6.30303e-08,5.86957e-07,1.77451e-14
6.30303e-08,5.82734e-07,1.97864e-14
6.30303e-08,5.78571e-07,2.1946e-14
6.30303e-08,5.74468e-07,2.41587e-14
6.30303e-08,5.70423e-07,2.63373e-14
6.30303e-08,5.66434e-07,2.83852e-14
6.30303e-08,5.625e-07,3.02134e-14
6.30303e-08,5.58621e-07,3.17571e-14
6.30303e-08,5.54795e-07,3.2986e-14
6.30303e-08,5.5102e-07,3.39072e-14
6.30303e-08,5.47297e-07,3.45583e-14
6.30303e-08,5.43624e-07,3.49952e-14
6.30303e-08,5.4e-07,3.52763e-14
6.30303e-08,5.36424e-07,3.54495e-14
6.30303e-08,5.32895e-07,3.55442e-14
6.30303e-08,5.29412e-07,3.55703e-14
6.30303e-08,5.25974e-07,3.55228e-14
6.30303e-08,5.22581e-07,3.53902e-14
6.30303e-08,5.19231e-07,3.51625e-14
6.30303e-08,5.15924e-07,3.48374e-14
6.30303e-08,5.12658e-07,3.44228e-14
6.30303e-08,5.09434e-07,3.39352e-14
6.30303e-08,5.0625e-07,3.33961e-14
6.30303e-08,5.03106e-07,3.28283e-14
6.30303e-08,5e-07,3.2252e-14
6.30303e-08,4.96933e-07,3.1684e-14
6.30303e-08,4.93902e-07,3.11372e-14
6.30303e-08,4.90909e-07,3.06214e-14
6.30303e-08,4.87952e-07,3.01445e-14
6.30303e-08,4.8503e-07,2.97125e-14
6.30303e-08,4.82143e-07,2.93291e-14
6.30303e-08,4.7929e-07,2.8995e-14
6.30303e-08,4.76471e-07,2.87075e-14
6.30303e-08,4.73684e-07,2.84609e-14
6.30303e-08,4.7093e-07,2.82475e-14
6.30303e-08,4.68208e-07,2.80593e-14
6.30303e-08,4.65517e-07,2.78898e-14
6.30303e-08,4.62857e-07,2.77347e-14
6.30303e-08,4.60227e-07,2.75919e-14
6.30303e-08,4.57627e-07,2.7461e-14
6.30303e-08,4.55056e-07,2.73415e-14
6.30303e-08,4.52514e-07,2.72324e-14
6.30303e-08,4.5e-07,2.71313e-14
6.37374e-08,1e-06,3.2792e-16
6.37374e-08,9.87805e-07,3.44093e-16
6.37374e-08,9.75904e-07,3.54561e-16
6.37374e-08,9.64286e-07,3.57255e-16
6.37374e-08,9.52941e-07,3.55852e-16
6.37374e-08,9.4186e-07,3.57347e-16
6.37374e-08,9.31034e-07,3.67503e-16
6.37374e-08,9.20455e-07,3.8715e-16
6.37374e-08,9.10112e-07,4.11735e-16
6.37374e-08,9e-07,4.34375e-16
6.37374e-08,8.9011e-07,4.50432e-16
6.37374e-08,8.80435e-07,4.60648e-16
6.37374e-08,8.70968e-07,4.70808e-16
6.37374e-08,8.61702e-07,4.88126e-16
6.37374e-08,8.52632e-07,5.16674e-16
6.37374e-08,8.4375e-07,5.54774e-16
6.37374e-08,8.35052e-07,5.96106e-16
6.37374e-08,8.26531e-07,6.33875e-16
6.37374e-08,8.18182e-07,6.65439e-16
6.37374e-08,8.1e-07,6.94408e-16
6.37374e-08,8.0198e-07,7.28775e-16
6.37374e-08,7.94118e-07,7.76099e-16
6.37374e-08,7.86408e-07,8.38718e-16
6.37374e-08,7.78846e-07,9.12095e-16
6.37374e-08,7.71429e-07,9.87571e-16
6.37374e-08,7.64151e-07,1.05806e-15
6.37374e-08,7.57009e-07,1.12319e-15
6.37374e-08,7.5e-07,1.19047e-15
6.37374e-08,7.43119e-07,1.27114e-15
6.37374e-08,7.36364e-07,1.37245e-15
6.37374e-08,7.2973e-07,1.49084e-15
6.37374e-08,7.23214e-07,1.60997e-15
6.37374e-08,7.16814e-07,1.70602e-15
6.37374e-08,7.10526e-07,1.75827e-15
6.37374e-08,7.04348e-07,1.76056e-15
6.37374e-08,6.98276e-07,1.72779e-15
6.37374e-08,6.92308e-07,1.69427e-15
6.37374e-08,6.86441e-07,1.70394e-15
6.37374e-08,6.80672e-07,1.7967e-15
6.37374e-08,6.75e-07,1.99661e-15
6.37374e-08,6.69421e-07,2.30687e-15
6.37374e-08,6.63934e-07,2.7132e-15
6.37374e-08,6.58537e-07,3.19339e-15
6.37374e-08,6.53226e-07,3.72833e-15
6.37374e-08,6.48e-07,4.30973e-15
6.37374e-08,6.42857e-07,4.94193e-15
6.37374e-08,6.37795e-07,5.63845e-15
6.37374e-08,6.32813e-07,6.41638e-15
6.37374e-08,6.27907e-07,7.2921e-15
6.37374e-08,6.23077e-07,8.28054e-15
6.37374e-08,6.18321e-07,9.39726e-15
6.37374e-08,6.13636e-07,1.06608e-14
6.37374e-08,6.09023e-07,1.2092e-14
6.37374e-08,6.04478e-07,1.37087e-14
6.37374e-08,6e-07,1.55172e-14
6.37374e-08,5.95588e-07,1.75026e-14
6.37374e-08,5.91241e-07,1.96242e-14
6.37374e-08,5.86957e-07,2.18172e-14
6.37374e-08,5.82734e-07,2.40024e-14
6.37374e-08,5.78571e-07,2.60997e-14
6.37374e-08,5.74468e-07,2.80424e-14
6.37374e-08,5.70423e-07,2.97867e-14
6.37374e-08,5.66434e-07,3.13135e-14
6.37374e-08,5.625e-07,3.26244e-14
6.37374e-08,5.58621e-07,3.37321e-14
6.37374e-08,5.54795e-07,3.46517e-14
6.37374e-08,5.5102e-07,3.53946e-14
6.37374e-08,5.47297e-07,3.59673e-14
6.37374e-08,5.43624e-07,3.63737e-14
6.37374e-08,5.4e-07,3.66195e-14
6.37374e-08,5.36424e-07,3.67153e-14
6.37374e-08,5.32895e-07,3.66773e-14
6.37374e-08,5.29412e-07,3.65254e-14
6.37374e-08,5.25974e-07,3.62795e-14
6.37374e-08,5.22581e-07,3.59568e-14
6.37374e-08,5.19231e-07,3.55704e-14
6.37374e-08,5.15924e-07,3.51295e-14
6.37374e-08,5.12658e-07,3.46423e-14
6.37374e-08,5.09434e-07,3.41178e-14
6.37374e-08,5.0625e-07,3.35677e-14
6.37374e-08,5.03106e-07,3.30056e-14
6.37374e-08,5e-07,3.24463e-14
6.37374e-08,4.96933e-07,3.19039e-14
6.37374e-08,4.93902e-07,3.13895e-14
6.37374e-08,4.90909e-07,3.09112e-14
6.37374e-08,4.87952e-07,3.04741e-14
6.37374e-08,4.8503e-07,3.00809e-14
6.37374e-08,4.82143e-07,2.97322e-14
6.37374e-08,4.7929e-07,2.94272e-14
6.37374e-08,4.76471e-07,2.91631e-14
6.37374e-08,4.73684e-07,2.89354e-14
6.37374e-08,4.7093e-07,2.87383e-14
6.37374e-08,4.68208e-07,2.8565e-14
6.37374e-08,4.65517e-07,2.84092e-14
6.37374e-08,4.62857e-07,2.82663e-14
6.37374e-08,4.60227e-07,2.81333e-14
6.37374e-08,4.57627e-07,2.80088e-14
6.37374e-08,4.55056e-07,2.78924e-14
6.37374e-08,4.52514e-07,2.77833e-14
6.37374e-08,4.5e-07,2.768e-14
6.44444e-08,1e-06,3.27608e-16
6.44444e-08,9.87805e-07,3.49467e-16
6.44444e-08,9.75904e-07,3.65192e-16
6.44444e-08,9.64286e-07,3.69164e-16
6.44444e-08,9.52941e-07,3.64126e-16
6.44444e-08,9.4186e-07,3.59266e-16
6.44444e-08,9.31034e-07,3.64199e-16
6.44444e-08,9.20455e-07,3.82799e-16
6.44444e-08,9.10112e-07,4.10845e-16
6.44444e-08,9e-07,4.38921e-16
6.44444e-08,8.9011e-07,4.5863e-16
6.44444e-08,8.80435e-07,4.68111e-16
6.44444e-08,8.70968e-07,4.73308e-16
6.44444e-08,8.61702e-07,4.8422e-16
6.44444e-08,8.52632e-07,5.0855e-16
6.44444e-08,8.4375e-07,5.46819e-16
6.44444e-08,8.35052e-07,5.92099e-16
6.44444e-08,8.26531e-07,6.34559e-16
6.44444e-08,8.18182e-07,6.67976e-16
6.44444e-08,8.1e-07,6.94048e-16
6.44444e-08,8.0198e-07,7.217e-16
6.44444e-08,7.94118e-07,7.61691e-16
6.44444e-08,7.86408e-07,8.19855e-16
6.44444e-08,7.78846e-07,8.93271e-16
6.44444e-08,7.71429e-07,9.71984e-16
6.44444e-08,7.64151e-07,1.04542e-15
6.44444e-08,7.57009e-07,1.10962e-15
6.44444e-08,7.5e-07,1.17056e-15
6.44444e-08,7.43119e-07,1.24092e-15
6.44444e-08,7.36364e-07,1.33168e-15
6.44444e-08,7.2973e-07,1.44296e-15
6.44444e-08,7.23214e-07,1.56007e-15
6.44444e-08,7.16814e-07,1.65776e-15
6.44444e-08,7.10526e-07,1.71174e-15
6.44444e-08,7.04348e-07,1.7122e-15
6.44444e-08,6.98276e-07,1.67249e-15
6.44444e-08,6.92308e-07,1.62818e-15
6.44444e-08,6.86441e-07,1.62625e-15
6.44444e-08,6.80672e-07,1.7091e-15
6.44444e-08,6.75e-07,1.90056e-15
6.44444e-08,6.69421e-07,2.20028e-15
6.44444e-08,6.63934e-07,2.58853e-15
6.44444e-08,6.58537e-07,3.03861e-15
6.44444e-08,6.53226e-07,3.5305e-15
6.44444e-08,6.48e-07,4.05938e-15
6.44444e-08,6.42857e-07,4.63582e-15
6.44444e-08,6.37795e-07,5.27882e-15
6.44444e-08,6.32813e-07,6.00669e-15
6.44444e-08,6.27907e-07,6.83135e-15
6.44444e-08,6.23077e-07,7.75919e-15
6.44444e-08,6.18321e-07,8.79749e-15
6.44444e-08,6.13636e-07,9.9617e-15
6.44444e-08,6.09023e-07,1.12779e-14
6.44444e-08,6.04478e-07,1.27765e-14
6.44444e-08,6e-07,1.44792e-14
6.44444e-08,5.95588e-07,1.6382e-14
6.44444e-08,5.91241e-07,1.84447e-14
6.44444e-08,5.86957e-07,2.05898e-14
6.44444e-08,5.82734e-07,2.27156e-14
6.44444e-08,5.78571e-07,2.47173e-14
6.44444e-08,5.74468e-07,2.65116e-14
6.44444e-08,5.70423e-07,2.80537e-14
6.44444e-08,5.66434e-07,2.93436e-14
6.44444e-08,5.625e-07,3.04181e-14
6.44444e-08,5.58621e-07,3.13338e-14
6.44444e-08,5.54795e-07,3.2147e-14
6.44444e-08,5.5102e-07,3.28976e-14
6.44444e-08,5.47297e-07,3.36018e-14
6.44444e-08,5.43624e-07,3.42536e-14
6.44444e-08,5.4e-07,3.48328e-14
6.44444e-08,5.36424e-07,3.53158e-14
6.44444e-08,5.32895e-07,3.5683e-14
6.44444e-08,5.29412e-07,3.59233e-14
6.44444e-08,5.25974e-07,3.60337e-14
6.44444e-08,5.22581e-07,3.60171e-14
6.44444e-08,5.19231e-07,3.58794e-14
6.44444e-08,5.15924e-07,3.56295e-14
6.44444e-08,5.12658e-07,3.52789e-14
6.44444e-08,5.09434e-07,3.48435e-14
6.44444e-08,5.0625e-07,3.43436e-14
6.44444e-08,5.03106e-07,3.38027e-14
6.44444e-08,5e-07,3.32449e-14
6.44444e-08,4.96933e-07,3.26918e-14
6.44444e-08,4.93902e-07,3.21596e-14
6.44444e-08,4.90909e-07,3.16592e-14
6.44444e-08,4.87952e-07,3.1196e-14
6.44444e-08,4.8503e-07,3.07727e-14
6.44444e-08,4.82143e-07,3.039e-14
6.44444e-08,4.7929e-07,3.00485e-14
6.44444e-08,4.76471e-07,2.97476e-14
6.44444e-08,4.73684e-07,2.94853e-14
6.44444e-08,4.7093e-07,2.92571e-14
6.44444e-08,4.68208e-07,2.90567e-14
6.44444e-08,4.65517e-07,2.88767e-14
6.44444e-08,4.62857e-07,2.87104e-14
6.44444e-08,4.60227e-07,2.85537e-14
6.44444e-08,4.57627e-07,2.84049e-14
6.44444e-08,4.55056e-07,2.82644e-14
6.44444e-08,4.52514e-07,2.81335e-14
6.44444e-08,4.5e-07,2.80124e-14
6.51515e-08,1e-06,3.43673e-16
6.51515e-08,9.87805e-07,3.51053e-16
6.51515e-08,9.75904e-07,3.57719e-16
6.51515e-08,9.64286e-07,3.63939e-16
6.51515e-08,9.52941e-07,3.70799e-16
6.51515e-08,9.4186e-07,3.79554e-16
6.51515e-08,9.31034e-07,3.90904e-16
6.51515e-08,9.20455e-07,4.04656e-16
6.51515e-08,9.10112e-07,4.19937e-16
6.51515e-08,9e-07,4.35839e-16
6.51515e-08,8.9011e-07,4.52074e-16
6.51515e-08,8.80435e-07,4.69228e-16
6.51515e-08,8.70968e-07,4.8846e-16
6.51515e-08,8.61702e-07,5.10829e-16
6.51515e-08,8.52632e-07,5.36691e-16
6.51515e-08,8.4375e-07,5.65556e-16
6.51515e-08,8.35052e-07,5.96537e-16
6.51515e-08,8.26531e-07,6.29121e-16
6.51515e-08,8.18182e-07,6.63772e-16
6.51515e-08,8.1e-07,7.01931e-16
6.51515e-08,8.0198e-07,7.45331e-16
6.51515e-08,7.94118e-07,7.94998e-16
6.51515e-08,7.86408e-07,8.50574e-16
6.51515e-08,7.78846e-07,9.10496e-16
6.51515e-08,7.71429e-07,9.73082e-16
6.51515e-08,7.64151e-07,1.03799e-15
6.51515e-08,7.57009e-07,1.10712e-15
6.51515e-08,7.5e-07,1.1841e-15
6.51515e-08,7.43119e-07,1.27217e-15
6.51515e-08,7.36364e-07,1.37131e-15
6.51515e-08,7.2973e-07,1.47578e-15
6.51515e-08,7.23214e-07,1.57394e-15
6.51515e-08,7.16814e-07,1.65107e-15
6.51515e-08,7.10526e-07,1.69478e-15
6.51515e-08,7.04348e-07,1.70132e-15
6.51515e-08,6.98276e-07,1.68022e-15
6.51515e-08,6.92308e-07,1.65505e-15
6.51515e-08,6.86441e-07,1.65926e-15
6.51515e-08,6.80672e-07,1.72808e-15
6.51515e-08,6.75e-07,1.88906e-15
6.51515e-08,6.69421e-07,2.1547e-15
6.51515e-08,6.63934e-07,2.51986e-15
6.51515e-08,6.58537e-07,2.96526e-15
6.51515e-08,6.53226e-07,3.4656e-15
6.51515e-08,6.48e-07,3.99965e-15
6.51515e-08,6.42857e-07,4.55832e-15
6.51515e-08,6.37795e-07,5.14802e-15
6.51515e-08,6.32813e-07,5.7883e-15
6.51515e-08,6.27907e-07,6.50514e-15
6.51515e-08,6.23077e-07,7.32283e-15
6.51515e-08,6.18321e-07,8.25791e-15
6.51515e-08,6.13636e-07,9.31735e-15
6.51515e-08,6.09023e-07,1.05012e-14
6.51515e-08,6.04478e-07,1.18082e-14
6.51515e-08,6e-07,1.32401e-14
6.51515e-08,5.95588e-07,1.4804e-14
6.51515e-08,5.91241e-07,1.65077e-14
6.51515e-08,5.86957e-07,1.83523e-14
6.51515e-08,5.82734e-07,2.03232e-14
6.51515e-08,5.78571e-07,2.23822e-14
6.51515e-08,5.74468e-07,2.44676e-14
6.51515e-08,5.70423e-07,2.64994e-14
6.51515e-08,5.66434e-07,2.83927e-14
6.51515e-08,5.625e-07,3.00727e-14
6.51515e-08,5.58621e-07,3.14892e-14
6.51515e-08,5.54795e-07,3.26244e-14
6.51515e-08,5.5102e-07,3.34938e-14
6.51515e-08,5.47297e-07,3.41384e-14
6.51515e-08,5.43624e-07,3.46118e-14
6.51515e-08,5.4e-07,3.49662e-14
6.51515e-08,5.36424e-07,3.5241e-14
6.51515e-08,5.32895e-07,3.54563e-14
6.51515e-08,5.29412e-07,3.56137e-14
6.51515e-08,5.25974e-07,3.57016e-14
6.51515e-08,5.22581e-07,3.57034e-14
6.51515e-08,5.19231e-07,3.56059e-14
6.51515e-08,5.15924e-07,3.54041e-14
6.51515e-08,5.12658e-07,3.51038e-14
6.51515e-08,5.09434e-07,3.47196e-14
6.51515e-08,5.0625e-07,3.42719e-14
6.51515e-08,5.03106e-07,3.37825e-14
6.51515e-08,5e-07,3.32717e-14
6.51515e-08,4.96933e-07,3.27568e-14
6.51515e-08,4.93902e-07,3.22514e-14
6.51515e-08,4.90909e-07,3.17666e-14
6.51515e-08,4.87952e-07,3.13109e-14
6.51515e-08,4.8503e-07,3.08909e-14
6.51515e-08,4.82143e-07,3.05109e-14
6.51515e-08,4.7929e-07,3.01722e-14
6.51515e-08,4.76471e-07,2.98732e-14
6.51515e-08,4.73684e-07,2.96093e-14
6.51515e-08,4.7093e-07,2.93743e-14
