r_p,wavelength,scat_sigma
6.09091e-08,8.18182e-07,2.9981e-15
6.09091e-08,8.1e-07,3.17456e-15
6.09091e-08,8.0198e-07,3.362e-15
6.09091e-08,7.94118e-07,3.55972e-15
6.09091e-08,7.86408e-07,3.76718e-15
6.09091e-08,7.78846e-07,3.98472e-15
6.09091e-08,7.71429e-07,4.21391e-15
6.09091e-08,7.64151e-07,4.45714e-15
6.09091e-08,7.57009e-07,4.71665e-15
6.09091e-08,7.5e-07,4.99358e-15
6.09091e-08,7.43119e-07,5.28745e-15
6.09091e-08,7.36364e-07,5.59666e-15
6.09091e-08,7.2973e-07,5.91975e-15
6.09091e-08,7.23214e-07,6.2571e-15
6.09091e-08,7.16814e-07,6.61216e-15
6.09091e-08,7.10526e-07,6.99165e-15
6.09091e-08,7.04348e-07,7.40456e-15
6.09091e-08,6.98276e-07,7.8601e-15
6.09091e-08,6.92308e-07,8.36551e-15
6.09091e-08,6.86441e-07,8.92434e-15
6.09091e-08,6.80672e-07,9.53596e-15
6.09091e-08,6.75e-07,1.01964e-14
6.09091e-08,6.69421e-07,1.09003e-14
6.09091e-08,6.63934e-07,1.1643e-14
6.09091e-08,6.58537e-07,1.24229e-14
6.09091e-08,6.53226e-07,1.3242e-14
6.09091e-08,6.48e-07,1.41064e-14
6.09091e-08,6.42857e-07,1.50244e-14
6.09091e-08,6.37795e-07,1.6005e-14
6.09091e-08,6.32813e-07,1.70549e-14
6.09091e-08,6.27907e-07,1.81771e-14
6.09091e-08,6.23077e-07,1.93687e-14
6.09091e-08,6.18321e-07,2.06219e-14
6.09091e-08,6.13636e-07,2.19248e-14
6.09091e-08,6.09023e-07,2.32642e-14
6.09091e-08,6.04478e-07,2.46284e-14
6.09091e-08,6e-07,2.60093e-14
6.09091e-08,5.95588e-07,2.74021e-14
6.09091e-08,5.91241e-07,2.88034e-14
6.09091e-08,5.86957e-07,3.02067e-14
6.09091e-08,5.82734e-07,3.15972e-14
6.09091e-08,5.78571e-07,3.2947e-14
6.09091e-08,5.74468e-07,3.42139e-14
6.09091e-08,5.70423e-07,3.53434e-14
6.09091e-08,5.66434e-07,3.6275e-14
6.09091e-08,5.625e-07,3.69512e-14
6.09091e-08,5.58621e-07,3.73266e-14
6.09091e-08,5.54795e-07,3.73749e-14
6.09091e-08,5.5102e-07,3.70921e-14
6.09091e-08,5.47297e-07,3.64947e-14
6.09091e-08,5.43624e-07,3.56139e-14
6.09091e-08,5.4e-07,3.4489e-14
6.09091e-08,5.36424e-07,3.31608e-14
6.09091e-08,5.32895e-07,3.16673e-14
6.09091e-08,5.29412e-07,3.00437e-14
6.09091e-08,5.25974e-07,2.83238e-14
6.09091e-08,5.22581e-07,2.65436e-14
6.09091e-08,5.19231e-07,2.47429e-14
6.09091e-08,5.15924e-07,2.29659e-14
6.09091e-08,5.12658e-07,2.12582e-14
6.09091e-08,5.09434e-07,1.96632e-14
6.09091e-08,5.0625e-07,1.82168e-14
6.09091e-08,5.03106e-07,1.69446e-14
6.09091e-08,5e-07,1.58601e-14
6.09091e-08,4.96933e-07,1.49662e-14
6.09091e-08,4.93902e-07,1.42576e-14
6.09091e-08,4.90909e-07,1.37233e-14
6.09091e-08,4.87952e-07,1.33498e-14
6.09091e-08,4.8503e-07,1.31219e-14
6.09091e-08,4.82143e-07,1.30233e-14
6.09091e-08,4.7929e-07,1.30363e-14
6.09091e-08,4.76471e-07,1.31419e-14
6.09091e-08,4.73684e-07,1.33207e-14
6.09091e-08,4.7093e-07,1.35539e-14
6.09091e-08,4.68208e-07,1.38253e-14
6.09091e-08,4.65517e-07,1.41217e-14
6.09091e-08,4.62857e-07,1.44335e-14
6.09091e-08,4.60227e-07,1.47539e-14
6.09091e-08,4.57627e-07,1.50776e-14
6.09091e-08,4.55056e-07,1.53997e-14
6.09091e-08,4.52514e-07,1.5715e-14
6.09091e-08,4.5e-07,1.6018e-14
6.16162e-08,1e-06,1.24154e-15
6.16162e-08,9.87805e-07,1.31755e-15
6.16162e-08,9.75904e-07,1.39682e-15
6.16162e-08,9.64286e-07,1.48079e-15
6.16162e-08,9.52941e-07,1.57083e-15
6.16162e-08,9.4186e-07,1.6676e-15
6.16162e-08,9.31034e-07,1.77084e-15
6.16162e-08,9.20455e-07,1.87965e-15
6.16162e-08,9.10112e-07,1.99322e-15
6.16162e-08,9e-07,2.11144e-15
6.16162e-08,8.9011e-07,2.23518e-15
6.16162e-08,8.80435e-07,2.36598e-15
6.16162e-08,8.70968e-07,2.50545e-15
6.16162e-08,8.61702e-07,2.65452e-15
6.16162e-08,8.52632e-07,2.81323e-15
6.16162e-08,8.4375e-07,2.98093e-15
6.16162e-08,8.35052e-07,3.15693e-15
6.16162e-08,8.26531e-07,3.34122e-15
6.16162e-08,8.18182e-07,3.53477e-15
6.16162e-08,8.1e-07,3.73934e-15
6.16162e-08,8.0198e-07,3.95683e-15
6.16162e-08,7.94118e-07,4.18859e-15
6.16162e-08,7.86408e-07,4.43502e-15
6.16162e-08,7.78846e-07,4.69584e-15
6.16162e-08,7.71429e-07,4.97069e-15
6.16162e-08,7.64151e-07,5.25985e-15
6.16162e-08,7.57009e-07,5.5646e-15
6.16162e-08,7.5e-07,5.88684e-15
6.16162e-08,7.43119e-07,6.22842e-15
6.16162e-08,7.36364e-07,6.59037e-15
6.16162e-08,7.2973e-07,6.97283e-15
6.16162e-08,7.23214e-07,7.37586e-15
6.16162e-08,7.16814e-07,7.801e-15
6.16162e-08,7.10526e-07,8.25284e-15
6.16162e-08,7.04348e-07,8.73967e-15
6.16162e-08,6.98276e-07,9.27251e-15
6.16162e-08,6.92308e-07,9.86262e-15
6.16162e-08,6.86441e-07,1.05182e-14
6.16162e-08,6.80672e-07,1.12414e-14
6.16162e-08,6.75e-07,1.2028e-14
6.16162e-08,6.69421e-07,1.28683e-14
6.16162e-08,6.63934e-07,1.37519e-14
6.16162e-08,6.58537e-07,1.46721e-14
6.16162e-08,6.53226e-07,1.56294e-14
6.16162e-08,6.48e-07,1.66331e-14
6.16162e-08,6.42857e-07,1.76983e-14
6.16162e-08,6.37795e-07,1.88414e-14
6.16162e-08,6.32813e-07,2.00744e-14
6.16162e-08,6.27907e-07,2.14009e-14
6.16162e-08,6.23077e-07,2.28157e-14
6.16162e-08,6.18321e-07,2.43073e-14
6.16162e-08,6.13636e-07,2.58626e-14
6.16162e-08,6.09023e-07,2.74711e-14
6.16162e-08,6.04478e-07,2.9125e-14
6.16162e-08,6e-07,3.08154e-14
6.16162e-08,5.95588e-07,3.25241e-14
6.16162e-08,5.91241e-07,3.42143e-14
6.16162e-08,5.86957e-07,3.58246e-14
6.16162e-08,5.82734e-07,3.72697e-14
6.16162e-08,5.78571e-07,3.84499e-14
6.16162e-08,5.74468e-07,3.92685e-14
6.16162e-08,5.70423e-07,3.96531e-14
6.16162e-08,5.66434e-07,3.95741e-14
6.16162e-08,5.625e-07,3.90557e-14
6.16162e-08,5.58621e-07,3.81741e-14
6.16162e-08,5.54795e-07,3.7043e-14
6.16162e-08,5.5102e-07,3.57901e-14
6.16162e-08,5.47297e-07,3.45294e-14
6.16162e-08,5.43624e-07,3.33389e-14
6.16162e-08,5.4e-07,3.2248e-14
6.16162e-08,5.36424e-07,3.12375e-14
6.16162e-08,5.32895e-07,3.02533e-14
6.16162e-08,5.29412e-07,2.92276e-14
6.16162e-08,5.25974e-07,2.81009e-14
6.16162e-08,5.22581e-07,2.68405e-14
6.16162e-08,5.19231e-07,2.54491e-14
6.16162e-08,5.15924e-07,2.39628e-14
6.16162e-08,5.12658e-07,2.24416e-14
6.16162e-08,5.09434e-07,2.09537e-14
6.16162e-08,5.0625e-07,1.95623e-14
6.16162e-08,5.03106e-07,1.83145e-14
6.16162e-08,5e-07,1.7238e-14
6.16162e-08,4.96933e-07,1.63422e-14
6.16162e-08,4.93902e-07,1.56244e-14
6.16162e-08,4.90909e-07,1.50752e-14
6.16162e-08,4.87952e-07,1.46834e-14
6.16162e-08,4.8503e-07,1.4438e-14
6.16162e-08,4.82143e-07,1.43271e-14
6.16162e-08,4.7929e-07,1.43368e-14
6.16162e-08,4.76471e-07,1.44492e-14
6.16162e-08,4.73684e-07,1.46428e-14
6.16162e-08,4.7093e-07,1.48945e-14
6.16162e-08,4.68208e-07,1.51828e-14
6.16162e-08,4.65517e-07,1.54905e-14
6.16162e-08,4.62857e-07,1.58068e-14
6.16162e-08,4.60227e-07,1.61262e-14
6.16162e-08,4.57627e-07,1.64472e-14
6.16162e-08,4.55056e-07,1.67688e-14
6.16162e-08,4.52514e-07,1.70882e-14
6.16162e-08,4.5e-07,1.73998e-14
6.23232e-08,1e-06,1.31719e-15
6.23232e-08,9.87805e-07,1.40006e-15
6.23232e-08,9.75904e-07,1.48691e-15
6.23232e-08,9.64286e-07,1.57795e-15
6.23232e-08,9.52941e-07,1.67381e-15
6.23232e-08,9.4186e-07,1.77533e-15
6.23232e-08,9.31034e-07,1.88324e-15
6.23232e-08,9.20455e-07,1.99791e-15
6.23232e-08,9.10112e-07,2.11934e-15
6.23232e-08,9e-07,2.24734e-15
6.23232e-08,8.9011e-07,2.38188e-15
6.23232e-08,8.80435e-07,2.5233e-15
6.23232e-08,8.70968e-07,2.67239e-15
6.23232e-08,8.61702e-07,2.83014e-15
6.23232e-08,8.52632e-07,2.99753e-15
6.23232e-08,8.4375e-07,3.17519e-15
6.23232e-08,8.35052e-07,3.3634e-15
6.23232e-08,8.26531e-07,3.56225e-15
6.23232e-08,8.18182e-07,3.77194e-15
6.23232e-08,8.1e-07,3.993e-15
6.23232e-08,8.0198e-07,4.22635e-15
6.23232e-08,7.94118e-07,4.47318e-15
6.23232e-08,7.86408e-07,4.73474e-15
6.23232e-08,7.78846e-07,5.0121e-15
6.23232e-08,7.71429e-07,5.30615e-15
6.23232e-08,7.64151e-07,5.61762e-15
6.23232e-08,7.57009e-07,5.94719e-15
6.23232e-08,7.5e-07,6.2955e-15
6.23232e-08,7.43119e-07,6.6631e-15
6.23232e-08,7.36364e-07,7.05045e-15
6.23232e-08,7.2973e-07,7.45823e-15
6.23232e-08,7.23214e-07,7.88794e-15
6.23232e-08,7.16814e-07,8.3429e-15
6.23232e-08,7.10526e-07,8.829e-15
6.23232e-08,7.04348e-07,9.35489e-15
6.23232e-08,6.98276e-07,9.93108e-15
6.23232e-08,6.92308e-07,1.05678e-14
6.23232e-08,6.86441e-07,1.12726e-14
6.23232e-08,6.80672e-07,1.20477e-14
6.23232e-08,6.75e-07,1.28895e-14
6.23232e-08,6.69421e-07,1.37897e-14
6.23232e-08,6.63934e-07,1.47383e-14
6.23232e-08,6.58537e-07,1.57284e-14
6.23232e-08,6.53226e-07,1.67594e-14
6.23232e-08,6.48e-07,1.78389e-14
6.23232e-08,6.42857e-07,1.89808e-14
6.23232e-08,6.37795e-07,2.02013e-14
6.23232e-08,6.32813e-07,2.15136e-14
6.23232e-08,6.27907e-07,2.29235e-14
6.23232e-08,6.23077e-07,2.44272e-14
6.23232e-08,6.18321e-07,2.60133e-14
6.23232e-08,6.13636e-07,2.76665e-14
6.23232e-08,6.09023e-07,2.9372e-14
6.23232e-08,6.04478e-07,3.11168e-14
6.23232e-08,6e-07,3.28877e-14
6.23232e-08,5.95588e-07,3.46639e-14
6.23232e-08,5.91241e-07,3.64092e-14
6.23232e-08,5.86957e-07,3.80644e-14
6.23232e-08,5.82734e-07,3.95469e-14
6.23232e-08,5.78571e-07,4.07577e-14
6.23232e-08,5.74468e-07,4.15979e-14
6.23232e-08,5.70423e-07,4.19889e-14
6.23232e-08,5.66434e-07,4.18932e-14
6.23232e-08,5.625e-07,4.13268e-14
6.23232e-08,5.58621e-07,4.03609e-14
6.23232e-08,5.54795e-07,3.91094e-14
6.23232e-08,5.5102e-07,3.77057e-14
6.23232e-08,5.47297e-07,3.62748e-14
6.23232e-08,5.43624e-07,3.49081e-14
6.23232e-08,5.4e-07,3.36475e-14
6.23232e-08,5.36424e-07,3.24839e-14
6.23232e-08,5.32895e-07,3.13686e-14
6.23232e-08,5.29412e-07,3.02342e-14
6.23232e-08,5.25974e-07,2.90187e-14
6.23232e-08,5.22581e-07,2.76848e-14
6.23232e-08,5.19231e-07,2.6231e-14
6.23232e-08,5.15924e-07,2.46903e-14
6.23232e-08,5.12658e-07,2.31211e-14
6.23232e-08,5.09434e-07,2.15913e-14
6.23232e-08,5.0625e-07,2.0164e-14
6.23232e-08,5.03106e-07,1.88863e-14
6.23232e-08,5e-07,1.77855e-14
6.23232e-08,4.96933e-07,1.68705e-14
6.23232e-08,4.93902e-07,1.61378e-14
6.23232e-08,4.90909e-07,1.55779e-14
6.23232e-08,4.87952e-07,1.51796e-14
6.23232e-08,4.8503e-07,1.49322e-14
6.23232e-08,4.82143e-07,1.48239e-14
6.23232e-08,4.7929e-07,1.48399e-14
6.23232e-08,4.76471e-07,1.4961e-14
6.23232e-08,4.73684e-07,1.51642e-14
6.23232e-08,4.7093e-07,1.54251e-14
6.23232e-08,4.68208e-07,1.57213e-14
6.23232e-08,4.65517e-07,1.60361e-14
6.23232e-08,4.62857e-07,1.63593e-14
6.23232e-08,4.60227e-07,1.66866e-14
6.23232e-08,4.57627e-07,1.70166e-14
6.23232e-08,4.55056e-07,1.73479e-14
6.23232e-08,4.52514e-07,1.76763e-14
6.23232e-08,4.5e-07,1.79948e-14
6.30303e-08,1e-06,1.46201e-15
6.30303e-08,9.87805e-07,1.55351e-15
6.30303e-08,9.75904e-07,1.65003e-15
6.30303e-08,9.64286e-07,1.75208e-15
6.30303e-08,9.52941e-07,1.86016e-15
6.30303e-08,9.4186e-07,1.97464e-15
6.30303e-08,9.31034e-07,2.09576e-15
6.30303e-08,9.20455e-07,2.22366e-15
6.30303e-08,9.10112e-07,2.35858e-15
6.30303e-08,9e-07,2.5009e-15
6.30303e-08,8.9011e-07,2.65123e-15
6.30303e-08,8.80435e-07,2.81027e-15
6.30303e-08,8.70968e-07,2.97865e-15
6.30303e-08,8.61702e-07,3.15689e-15
6.30303e-08,8.52632e-07,3.34539e-15
6.30303e-08,8.4375e-07,3.54454e-15
6.30303e-08,8.35052e-07,3.7549e-15
6.30303e-08,8.26531e-07,3.97729e-15
6.30303e-08,8.18182e-07,4.2127e-15
6.30303e-08,8.1e-07,4.46214e-15
6.30303e-08,8.0198e-07,4.72644e-15
6.30303e-08,7.94118e-07,5.00621e-15
6.30303e-08,7.86408e-07,5.30197e-15
6.30303e-08,7.78846e-07,5.61447e-15
6.30303e-08,7.71429e-07,5.94491e-15
6.30303e-08,7.64151e-07,6.29497e-15
6.30303e-08,7.57009e-07,6.66646e-15
6.30303e-08,7.5e-07,7.06073e-15
6.30303e-08,7.43119e-07,7.47828e-15
6.30303e-08,7.36364e-07,7.91872e-15
6.30303e-08,7.2973e-07,8.3816e-15
6.30303e-08,7.23214e-07,8.86784e-15
6.30303e-08,7.16814e-07,9.38129e-15
6.30303e-08,7.10526e-07,9.92979e-15
6.30303e-08,7.04348e-07,1.05248e-14
6.30303e-08,6.98276e-07,1.11796e-14
6.30303e-08,6.92308e-07,1.19061e-14
6.30303e-08,6.86441e-07,1.27118e-14
6.30303e-08,6.80672e-07,1.35973e-14
6.30303e-08,6.75e-07,1.45565e-14
6.30303e-08,6.69421e-07,1.55786e-14
6.30303e-08,6.63934e-07,1.6653e-14
6.30303e-08,6.58537e-07,1.77731e-14
6.30303e-08,6.53226e-07,1.89405e-14
6.30303e-08,6.48e-07,2.01643e-14
6.30303e-08,6.42857e-07,2.14595e-14
6.30303e-08,6.37795e-07,2.28416e-14
6.30303e-08,6.32813e-07,2.43217e-14
6.30303e-08,6.27907e-07,2.59025e-14
6.30303e-08,6.23077e-07,2.7578e-14
6.30303e-08,6.18321e-07,2.93353e-14
6.30303e-08,6.13636e-07,3.11581e-14
6.30303e-08,6.09023e-07,3.303e-14
6.30303e-08,6.04478e-07,3.49339e-14
6.30303e-08,6e-07,3.68483e-14
6.30303e-08,5.95588e-07,3.87405e-14
6.30303e-08,5.91241e-07,4.05594e-14
6.30303e-08,5.86957e-07,4.22318e-14
6.30303e-08,5.82734e-07,4.36652e-14
6.30303e-08,5.78571e-07,4.47587e-14
6.30303e-08,5.74468e-07,4.54196e-14
6.30303e-08,5.70423e-07,4.55838e-14
6.30303e-08,5.66434e-07,4.52319e-14
6.30303e-08,5.625e-07,4.43988e-14
6.30303e-08,5.58621e-07,4.31697e-14
6.30303e-08,5.54795e-07,4.16665e-14
6.30303e-08,5.5102e-07,4.00241e-14
6.30303e-08,5.47297e-07,3.83649e-14
6.30303e-08,5.43624e-07,3.67769e-14
6.30303e-08,5.4e-07,3.53017e-14
6.30303e-08,5.36424e-07,3.39341e-14
6.30303e-08,5.32895e-07,3.26332e-14
6.30303e-08,5.29412e-07,3.13412e-14
6.30303e-08,5.25974e-07,3.0004e-14
6.30303e-08,5.22581e-07,2.85874e-14
6.30303e-08,5.19231e-07,2.70867e-14
6.30303e-08,5.15924e-07,2.55261e-14
6.30303e-08,5.12658e-07,2.3952e-14
6.30303e-08,5.09434e-07,2.24208e-14
6.30303e-08,5.0625e-07,2.09873e-14
6.30303e-08,5.03106e-07,1.96955e-14
6.30303e-08,5e-07,1.85744e-14
6.30303e-08,4.96933e-07,1.76382e-14
6.30303e-08,4.93902e-07,1.68891e-14
6.30303e-08,4.90909e-07,1.63213e-14
6.30303e-08,4.87952e-07,1.59248e-14
6.30303e-08,4.8503e-07,1.56864e-14
6.30303e-08,4.82143e-07,1.55906e-14
6.30303e-08,4.7929e-07,1.5619e-14
6.30303e-08,4.76471e-07,1.57503e-14
6.30303e-08,4.73684e-07,1.59617e-14
6.30303e-08,4.7093e-07,1.62307e-14
6.30303e-08,4.68208e-07,1.65374e-14
6.30303e-08,4.65517e-07,1.68662e-14
6.30303e-08,4.62857e-07,1.72064e-14
6.30303e-08,4.60227e-07,1.75514e-14
6.30303e-08,4.57627e-07,1.78968e-14
6.30303e-08,4.55056e-07,1.82384e-14
6.30303e-08,4.52514e-07,1.85712e-14
6.30303e-08,4.5e-07,1.88893e-14
6.37374e-08,1e-06,1.60315e-15
6.37374e-08,9.87805e-07,1.70401e-15
6.37374e-08,9.75904e-07,1.80951e-15
6.37374e-08,9.64286e-07,1.92115e-15
6.37374e-08,9.52941e-07,2.04054e-15
6.37374e-08,9.4186e-07,2.16852e-15
6.37374e-08,9.31034e-07,2.30483e-15
6.37374e-08,9.20455e-07,2.44848e-15
6.37374e-08,9.10112e-07,2.59875e-15
6.37374e-08,9e-07,2.75598e-15
6.37374e-08,8.9011e-07,2.92173e-15
6.37374e-08,8.80435e-07,3.09818e-15
6.37374e-08,8.70968e-07,3.28702e-15
6.37374e-08,8.61702e-07,3.48868e-15
6.37374e-08,8.52632e-07,3.70237e-15
6.37374e-08,8.4375e-07,3.92701e-15
6.37374e-08,8.35052e-07,4.1624e-15
6.37374e-08,8.26531e-07,4.41005e-15
6.37374e-08,8.18182e-07,4.67278e-15
6.37374e-08,8.1e-07,4.95359e-15
6.37374e-08,8.0198e-07,5.25419e-15
6.37374e-08,7.94118e-07,5.5744e-15
6.37374e-08,7.86408e-07,5.91273e-15
6.37374e-08,7.78846e-07,6.26803e-15
6.37374e-08,7.71429e-07,6.64115e-15
6.37374e-08,7.64151e-07,7.03549e-15
6.37374e-08,7.57009e-07,7.4559e-15
6.37374e-08,7.5e-07,7.90641e-15
6.37374e-08,7.43119e-07,8.38807e-15
6.37374e-08,7.36364e-07,8.89854e-15
6.37374e-08,7.2973e-07,9.43392e-15
6.37374e-08,7.23214e-07,9.99255e-15
6.37374e-08,7.16814e-07,1.05788e-14
6.37374e-08,7.10526e-07,1.1205e-14
6.37374e-08,7.04348e-07,1.18894e-14
6.37374e-08,6.98276e-07,1.26519e-14
6.37374e-08,6.92308e-07,1.35076e-14
6.37374e-08,6.86441e-07,1.44621e-14
6.37374e-08,6.80672e-07,1.55107e-14
6.37374e-08,6.75e-07,1.66414e-14
6.37374e-08,6.69421e-07,1.78404e-14
6.37374e-08,6.63934e-07,1.90987e-14
6.37374e-08,6.58537e-07,2.0415e-14
6.37374e-08,6.53226e-07,2.17964e-14
6.37374e-08,6.48e-07,2.32544e-14
6.37374e-08,6.42857e-07,2.48002e-14
6.37374e-08,6.37795e-07,2.64416e-14
6.37374e-08,6.32813e-07,2.81812e-14
6.37374e-08,6.27907e-07,3.00174e-14
6.37374e-08,6.23077e-07,3.19443e-14
6.37374e-08,6.18321e-07,3.3951e-14
6.37374e-08,6.13636e-07,3.60171e-14
6.37374e-08,6.09023e-07,3.81066e-14
6.37374e-08,6.04478e-07,4.01638e-14
6.37374e-08,6e-07,4.21134e-14
6.37374e-08,5.95588e-07,4.38672e-14
6.37374e-08,5.91241e-07,4.53374e-14
6.37374e-08,5.86957e-07,4.64519e-14
6.37374e-08,5.82734e-07,4.71681e-14
6.37374e-08,5.78571e-07,4.74786e-14
6.37374e-08,5.74468e-07,4.74087e-14
6.37374e-08,5.70423e-07,4.70046e-14
6.37374e-08,5.66434e-07,4.6319e-14
6.37374e-08,5.625e-07,4.5398e-14
6.37374e-08,5.58621e-07,4.42743e-14
6.37374e-08,5.54795e-07,4.29682e-14
6.37374e-08,5.5102e-07,4.14956e-14
6.37374e-08,5.47297e-07,3.98767e-14
6.37374e-08,5.43624e-07,3.81426e-14
6.37374e-08,5.4e-07,3.63366e-14
6.37374e-08,5.36424e-07,3.45074e-14
6.37374e-08,5.32895e-07,3.27003e-14
6.37374e-08,5.29412e-07,3.09482e-14
6.37374e-08,5.25974e-07,2.92667e-14
6.37374e-08,5.22581e-07,2.76559e-14
6.37374e-08,5.19231e-07,2.61071e-14
6.37374e-08,5.15924e-07,2.46125e-14
6.37374e-08,5.12658e-07,2.31727e-14
6.37374e-08,5.09434e-07,2.18008e-14
6.37374e-08,5.0625e-07,2.05205e-14
6.37374e-08,5.03106e-07,1.93607e-14
6.37374e-08,5e-07,1.83483e-14
6.37374e-08,4.96933e-07,1.7502e-14
6.37374e-08,4.93902e-07,1.68301e-14
6.37374e-08,4.90909e-07,1.63301e-14
6.37374e-08,4.87952e-07,1.59923e-14
6.37374e-08,4.8503e-07,1.58023e-14
6.37374e-08,4.82143e-07,1.57442e-14
6.37374e-08,4.7929e-07,1.58006e-14
6.37374e-08,4.76471e-07,1.59533e-14
6.37374e-08,4.73684e-07,1.6183e-14
6.37374e-08,4.7093e-07,1.64697e-14
6.37374e-08,4.68208e-07,1.67944e-14
6.37374e-08,4.65517e-07,1.71405e-14
6.37374e-08,4.62857e-07,1.74957e-14
6.37374e-08,4.60227e-07,1.78519e-14
6.37374e-08,4.57627e-07,1.82039e-14
6.37374e-08,4.55056e-07,1.85482e-14
6.37374e-08,4.52514e-07,1.88808e-14
6.37374e-08,4.5e-07,1.91969e-14
6.44444e-08,1e-06,1.68029e-15
6.44444e-08,9.87805e-07,1.78532e-15
6.44444e-08,9.75904e-07,1.8941e-15
6.44444e-08,9.64286e-07,2.00868e-15
6.44444e-08,9.52941e-07,2.1316e-15
6.44444e-08,9.4186e-07,2.26433e-15
6.44444e-08,9.31034e-07,2.40656e-15
6.44444e-08,9.20455e-07,2.55658e-15
6.44444e-08,9.10112e-07,2.71269e-15
6.44444e-08,9e-07,2.87466e-15
6.44444e-08,8.9011e-07,3.04431e-15
6.44444e-08,8.80435e-07,3.22472e-15
6.44444e-08,8.70968e-07,3.41856e-15
6.44444e-08,8.61702e-07,3.6267e-15
6.44444e-08,8.52632e-07,3.84787e-15
6.44444e-08,8.4375e-07,4.0799e-15
6.44444e-08,8.35052e-07,4.32155e-15
6.44444e-08,8.26531e-07,4.57395e-15
6.44444e-08,8.18182e-07,4.84061e-15
6.44444e-08,8.1e-07,5.12572e-15
6.44444e-08,8.0198e-07,5.43204e-15
6.44444e-08,7.94118e-07,5.7595e-15
6.44444e-08,7.86408e-07,6.10569e-15
6.44444e-08,7.78846e-07,6.46791e-15
6.44444e-08,7.71429e-07,6.84584e-15
6.44444e-08,7.64151e-07,7.24275e-15
6.44444e-08,7.57009e-07,7.66459e-15
6.44444e-08,7.5e-07,8.11699e-15
6.44444e-08,7.43119e-07,8.60213e-15
6.44444e-08,7.36364e-07,9.11743e-15
6.44444e-08,7.2973e-07,9.65744e-15
6.44444e-08,7.23214e-07,1.02183e-14
6.44444e-08,7.16814e-07,1.0803e-14
6.44444e-08,7.10526e-07,1.14235e-14
6.44444e-08,7.04348e-07,1.20996e-14
6.44444e-08,6.98276e-07,1.28525e-14
6.44444e-08,6.92308e-07,1.36978e-14
6.44444e-08,6.86441e-07,1.46398e-14
6.44444e-08,6.80672e-07,1.56707e-14
6.44444e-08,6.75e-07,1.6775e-14
6.44444e-08,6.69421e-07,1.79374e-14
6.44444e-08,6.63934e-07,1.91499e-14
6.44444e-08,6.58537e-07,2.0415e-14
6.44444e-08,6.53226e-07,2.17435e-14
6.44444e-08,6.48e-07,2.31487e-14
6.44444e-08,6.42857e-07,2.46398e-14
6.44444e-08,6.37795e-07,2.62185e-14
6.44444e-08,6.32813e-07,2.78805e-14
6.44444e-08,6.27907e-07,2.96199e-14
6.44444e-08,6.23077e-07,3.14325e-14
6.44444e-08,6.18321e-07,3.33151e-14
6.44444e-08,6.13636e-07,3.52581e-14
6.44444e-08,6.09023e-07,3.72344e-14
6.44444e-08,6.04478e-07,3.91894e-14
6.44444e-08,6e-07,4.10391e-14
6.44444e-08,5.95588e-07,4.26799e-14
6.44444e-08,5.91241e-07,4.40093e-14
6.44444e-08,5.86957e-07,4.49516e-14
6.44444e-08,5.82734e-07,4.54799e-14
6.44444e-08,5.78571e-07,4.56251e-14
6.44444e-08,5.74468e-07,4.54678e-14
6.44444e-08,5.70423e-07,4.51148e-14
6.44444e-08,5.66434e-07,4.46687e-14
6.44444e-08,5.625e-07,4.42e-14
6.44444e-08,5.58621e-07,4.37312e-14
6.44444e-08,5.54795e-07,4.32385e-14
6.44444e-08,5.5102e-07,4.26673e-14
6.44444e-08,5.47297e-07,4.19553e-14
6.44444e-08,5.43624e-07,4.10544e-14
6.44444e-08,5.4e-07,3.99433e-14
6.44444e-08,5.36424e-07,3.8629e-14
6.44444e-08,5.32895e-07,3.71383e-14
6.44444e-08,5.29412e-07,3.55066e-14
6.44444e-08,5.25974e-07,3.37682e-14
6.44444e-08,5.22581e-07,3.1953e-14
6.44444e-08,5.19231e-07,3.00896e-14
6.44444e-08,5.15924e-07,2.82111e-14
6.44444e-08,5.12658e-07,2.63595e-14
6.44444e-08,5.09434e-07,2.45855e-14
6.44444e-08,5.0625e-07,2.29424e-14
6.44444e-08,5.03106e-07,2.14775e-14
6.44444e-08,5e-07,2.02232e-14
6.44444e-08,4.96933e-07,1.91927e-14
6.44444e-08,4.93902e-07,1.83817e-14
6.44444e-08,4.90909e-07,1.77736e-14
6.44444e-08,4.87952e-07,1.73474e-14
6.44444e-08,4.8503e-07,1.70834e-14
6.44444e-08,4.82143e-07,1.69649e-14
6.44444e-08,4.7929e-07,1.6977e-14
6.44444e-08,4.76471e-07,1.71029e-14
6.44444e-08,4.73684e-07,1.73215e-14
6.44444e-08,4.7093e-07,1.76075e-14
6.44444e-08,4.68208e-07,1.79347e-14
6.44444e-08,4.65517e-07,1.82809e-14
6.44444e-08,4.62857e-07,1.86311e-14
6.44444e-08,4.60227e-07,1.89789e-14
6.44444e-08,4.57627e-07,1.93237e-14
6.44444e-08,4.55056e-07,1.96663e-14
6.44444e-08,4.52514e-07,2.00049e-14
6.44444e-08,4.5e-07,2.03327e-14
6.51515e-08,1e-06,1.77551e-15
6.51515e-08,9.87805e-07,1.88584e-15
6.51515e-08,9.75904e-07,2.00212e-15
6.51515e-08,9.64286e-07,2.12557e-15
6.51515e-08,9.52941e-07,2.25713e-15
