r_p,wavelength,scat_sigma
7.08081e-08,7.38889e-07,1.34215e-14
7.08081e-08,7.44444e-07,1.28394e-14
7.08081e-08,7.5e-07,1.22876e-14
7.08081e-08,7.55556e-07,1.17651e-14
7.08081e-08,7.61111e-07,1.12708e-14
7.08081e-08,7.66667e-07,1.08031e-14
7.08081e-08,7.72222e-07,1.03604e-14
7.08081e-08,7.77778e-07,9.94104e-15
7.08081e-08,7.83333e-07,9.54343e-15
7.08081e-08,7.88889e-07,9.16621e-15
7.08081e-08,7.94444e-07,8.80817e-15
7.08081e-08,8e-07,8.46822e-15
7.08081e-08,8.05556e-07,8.14533e-15
7.08081e-08,8.11111e-07,7.83846e-15
7.08081e-08,8.16667e-07,7.54664e-15
7.08081e-08,8.22222e-07,7.26887e-15
7.08081e-08,8.27778e-07,7.00422e-15
7.08081e-08,8.33333e-07,6.75188e-15
7.08081e-08,8.38889e-07,6.51109e-15
7.08081e-08,8.44444e-07,6.28123e-15
7.08081e-08,8.5e-07,6.06178e-15
7.08081e-08,8.55556e-07,5.85226e-15
7.08081e-08,8.61111e-07,5.65225e-15
7.08081e-08,8.66667e-07,5.46132e-15
7.08081e-08,8.72222e-07,5.27902e-15
7.08081e-08,8.77778e-07,5.1049e-15
7.08081e-08,8.83333e-07,4.93845e-15
7.08081e-08,8.88889e-07,4.77917e-15
7.08081e-08,8.94444e-07,4.62659e-15
7.08081e-08,9e-07,4.48024e-15
7.08081e-08,9.05556e-07,4.33972e-15
7.08081e-08,9.11111e-07,4.20469e-15
7.08081e-08,9.16667e-07,4.07487e-15
7.08081e-08,9.22222e-07,3.95004e-15
7.08081e-08,9.27778e-07,3.83002e-15
7.08081e-08,9.33333e-07,3.71468e-15
7.08081e-08,9.38889e-07,3.60388e-15
7.08081e-08,9.44444e-07,3.49749e-15
7.08081e-08,9.5e-07,3.39536e-15
7.08081e-08,9.55556e-07,3.29732e-15
7.08081e-08,9.61111e-07,3.20318e-15
7.08081e-08,9.66667e-07,3.11271e-15
7.08081e-08,9.72222e-07,3.0257e-15
7.08081e-08,9.77778e-07,2.94192e-15
7.08081e-08,9.83333e-07,2.86113e-15
7.08081e-08,9.88889e-07,2.78315e-15
7.08081e-08,9.94444e-07,2.70779e-15
7.08081e-08,1e-06,2.6349e-15
7.15152e-08,4.5e-07,2.70939e-14
7.15152e-08,4.55556e-07,2.64336e-14
7.15152e-08,4.61111e-07,2.56582e-14
7.15152e-08,4.66667e-07,2.48697e-14
7.15152e-08,4.72222e-07,2.42347e-14
7.15152e-08,4.77778e-07,2.39174e-14
7.15152e-08,4.83333e-07,2.40683e-14
7.15152e-08,4.88889e-07,2.4855e-14
7.15152e-08,4.94444e-07,2.64614e-14
7.15152e-08,5e-07,2.90174e-14
7.15152e-08,5.05556e-07,3.25024e-14
7.15152e-08,5.11111e-07,3.67007e-14
7.15152e-08,5.16667e-07,4.12518e-14
7.15152e-08,5.22222e-07,4.57658e-14
7.15152e-08,5.27778e-07,4.99366e-14
7.15152e-08,5.33333e-07,5.35928e-14
7.15152e-08,5.38889e-07,5.66763e-14
7.15152e-08,5.44444e-07,5.91792e-14
7.15152e-08,5.5e-07,6.10865e-14
7.15152e-08,5.55556e-07,6.23538e-14
7.15152e-08,5.61111e-07,6.2925e-14
7.15152e-08,5.66667e-07,6.27678e-14
7.15152e-08,5.72222e-07,6.19043e-14
7.15152e-08,5.77778e-07,6.04191e-14
7.15152e-08,5.83333e-07,5.84448e-14
7.15152e-08,5.88889e-07,5.61331e-14
7.15152e-08,5.94444e-07,5.36266e-14
7.15152e-08,6e-07,5.10398e-14
7.15152e-08,6.05556e-07,4.84534e-14
7.15152e-08,6.11111e-07,4.59184e-14
7.15152e-08,6.16667e-07,4.34653e-14
7.15152e-08,6.22222e-07,4.11123e-14
7.15152e-08,6.27778e-07,3.88707e-14
7.15152e-08,6.33333e-07,3.67462e-14
7.15152e-08,6.38889e-07,3.47393e-14
7.15152e-08,6.44444e-07,3.28448e-14
7.15152e-08,6.5e-07,3.10534e-14
7.15152e-08,6.55556e-07,2.93539e-14
7.15152e-08,6.61111e-07,2.77366e-14
7.15152e-08,6.66667e-07,2.61957e-14
7.15152e-08,6.72222e-07,2.47305e-14
7.15152e-08,6.77778e-07,2.3345e-14
7.15152e-08,6.83333e-07,2.20458e-14
7.15152e-08,6.88889e-07,2.08394e-14
7.15152e-08,6.94444e-07,1.973e-14
7.15152e-08,7e-07,1.87172e-14
7.15152e-08,7.05556e-07,1.7796e-14
7.15152e-08,7.11111e-07,1.69569e-14
7.15152e-08,7.16667e-07,1.61879e-14
7.15152e-08,7.22222e-07,1.5476e-14
7.15152e-08,7.27778e-07,1.48094e-14
7.15152e-08,7.33333e-07,1.41784e-14
7.15152e-08,7.38889e-07,1.35762e-14
7.15152e-08,7.44444e-07,1.29993e-14
7.15152e-08,7.5e-07,1.24464e-14
7.15152e-08,7.55556e-07,1.1918e-14
7.15152e-08,7.61111e-07,1.14153e-14
7.15152e-08,7.66667e-07,1.09392e-14
7.15152e-08,7.72222e-07,1.04903e-14
7.15152e-08,7.77778e-07,1.00679e-14
7.15152e-08,7.83333e-07,9.67072e-15
7.15152e-08,7.88889e-07,9.29645e-15
7.15152e-08,7.94444e-07,8.94261e-15
7.15152e-08,8e-07,8.60663e-15
7.15152e-08,8.05556e-07,8.28625e-15
7.15152e-08,8.11111e-07,7.97966e-15
7.15152e-08,8.16667e-07,7.68565e-15
7.15152e-08,8.22222e-07,7.40354e-15
7.15152e-08,8.27778e-07,7.13306e-15
7.15152e-08,8.33333e-07,6.87423e-15
7.15152e-08,8.38889e-07,6.62717e-15
7.15152e-08,8.44444e-07,6.39194e-15
7.15152e-08,8.5e-07,6.16843e-15
7.15152e-08,8.55556e-07,5.95633e-15
7.15152e-08,8.61111e-07,5.75508e-15
7.15152e-08,8.66667e-07,5.56393e-15
7.15152e-08,8.72222e-07,5.382e-15
7.15152e-08,8.77778e-07,5.20835e-15
7.15152e-08,8.83333e-07,5.04209e-15
7.15152e-08,8.88889e-07,4.88241e-15
7.15152e-08,8.94444e-07,4.72864e-15
7.15152e-08,9e-07,4.58028e-15
7.15152e-08,9.05556e-07,4.43702e-15
7.15152e-08,9.11111e-07,4.29867e-15
7.15152e-08,9.16667e-07,4.16518e-15
7.15152e-08,9.22222e-07,4.03657e-15
7.15152e-08,9.27778e-07,3.91287e-15
7.15152e-08,9.33333e-07,3.79415e-15
7.15152e-08,9.38889e-07,3.6804e-15
7.15152e-08,9.44444e-07,3.57156e-15
7.15152e-08,9.5e-07,3.46752e-15
7.15152e-08,9.55556e-07,3.36805e-15
7.15152e-08,9.61111e-07,3.27291e-15
7.15152e-08,9.66667e-07,3.18178e-15
7.15152e-08,9.72222e-07,3.09433e-15
7.15152e-08,9.77778e-07,3.01021e-15
7.15152e-08,9.83333e-07,2.92909e-15
7.15152e-08,9.88889e-07,2.85067e-15
7.15152e-08,9.94444e-07,2.7747e-15
7.15152e-08,1e-06,2.70097e-15
7.22222e-08,4.5e-07,2.77162e-14
7.22222e-08,4.55556e-07,2.70457e-14
7.22222e-08,4.61111e-07,2.62624e-14
7.22222e-08,4.66667e-07,2.54766e-14
7.22222e-08,4.72222e-07,2.48382e-14
7.22222e-08,4.77778e-07,2.44922e-14
7.22222e-08,4.83333e-07,2.45917e-14
7.22222e-08,4.88889e-07,2.53216e-14
7.22222e-08,4.94444e-07,2.68689e-14
7.22222e-08,5e-07,2.93333e-14
7.22222e-08,5.05556e-07,3.26476e-14
7.22222e-08,5.11111e-07,3.65763e-14
7.22222e-08,5.16667e-07,4.08013e-14
7.22222e-08,5.22222e-07,4.50377e-14
7.22222e-08,5.27778e-07,4.91072e-14
7.22222e-08,5.33333e-07,5.29343e-14
7.22222e-08,5.38889e-07,5.64842e-14
7.22222e-08,5.44444e-07,5.96926e-14
7.22222e-08,5.5e-07,6.24339e-14
7.22222e-08,5.55556e-07,6.45407e-14
7.22222e-08,5.61111e-07,6.58585e-14
7.22222e-08,5.66667e-07,6.63013e-14
7.22222e-08,5.72222e-07,6.58805e-14
7.22222e-08,5.77778e-07,6.4699e-14
7.22222e-08,5.83333e-07,6.29175e-14
7.22222e-08,5.88889e-07,6.07129e-14
7.22222e-08,5.94444e-07,5.82442e-14
7.22222e-08,6e-07,5.5635e-14
7.22222e-08,6.05556e-07,5.29726e-14
7.22222e-08,6.11111e-07,5.03163e-14
7.22222e-08,6.16667e-07,4.77081e-14
7.22222e-08,6.22222e-07,4.51797e-14
7.22222e-08,6.27778e-07,4.27553e-14
7.22222e-08,6.33333e-07,4.045e-14
7.22222e-08,6.38889e-07,3.8269e-14
7.22222e-08,6.44444e-07,3.62077e-14
7.22222e-08,6.5e-07,3.42542e-14
7.22222e-08,6.55556e-07,3.23943e-14
7.22222e-08,6.61111e-07,3.06161e-14
7.22222e-08,6.66667e-07,2.89138e-14
7.22222e-08,6.72222e-07,2.7289e-14
7.22222e-08,6.77778e-07,2.57489e-14
7.22222e-08,6.83333e-07,2.4304e-14
7.22222e-08,6.88889e-07,2.29636e-14
7.22222e-08,6.94444e-07,2.17334e-14
7.22222e-08,7e-07,2.0613e-14
7.22222e-08,7.05556e-07,1.95957e-14
7.22222e-08,7.11111e-07,1.867e-14
7.22222e-08,7.16667e-07,1.78214e-14
7.22222e-08,7.22222e-07,1.7035e-14
7.22222e-08,7.27778e-07,1.62972e-14
7.22222e-08,7.33333e-07,1.55978e-14
7.22222e-08,7.38889e-07,1.49299e-14
7.22222e-08,7.44444e-07,1.42902e-14
7.22222e-08,7.5e-07,1.36779e-14
7.22222e-08,7.55556e-07,1.30937e-14
7.22222e-08,7.61111e-07,1.2539e-14
7.22222e-08,7.66667e-07,1.20147e-14
7.22222e-08,7.72222e-07,1.15207e-14
7.22222e-08,7.77778e-07,1.10559e-14
7.22222e-08,7.83333e-07,1.06185e-14
7.22222e-08,7.88889e-07,1.02058e-14
7.22222e-08,7.94444e-07,9.81486e-15
7.22222e-08,8e-07,9.44305e-15
7.22222e-08,8.05556e-07,9.08809e-15
7.22222e-08,8.11111e-07,8.74831e-15
7.22222e-08,8.16667e-07,8.42267e-15
7.22222e-08,8.22222e-07,8.11067e-15
7.22222e-08,8.27778e-07,7.81215e-15
7.22222e-08,8.33333e-07,7.52716e-15
7.22222e-08,8.38889e-07,7.25574e-15
7.22222e-08,8.44444e-07,6.99778e-15
7.22222e-08,8.5e-07,6.75295e-15
7.22222e-08,8.55556e-07,6.52067e-15
7.22222e-08,8.61111e-07,6.30012e-15
7.22222e-08,8.66667e-07,6.09034e-15
7.22222e-08,8.72222e-07,5.8903e-15
7.22222e-08,8.77778e-07,5.69896e-15
7.22222e-08,8.83333e-07,5.5154e-15
7.22222e-08,8.88889e-07,5.33887e-15
7.22222e-08,8.94444e-07,5.16876e-15
7.22222e-08,9e-07,5.00469e-15
7.22222e-08,9.05556e-07,4.84643e-15
7.22222e-08,9.11111e-07,4.69389e-15
7.22222e-08,9.16667e-07,4.54706e-15
7.22222e-08,9.22222e-07,4.40597e-15
7.22222e-08,9.27778e-07,4.27064e-15
7.22222e-08,9.33333e-07,4.14105e-15
7.22222e-08,9.38889e-07,4.01711e-15
7.22222e-08,9.44444e-07,3.89864e-15
7.22222e-08,9.5e-07,3.7854e-15
7.22222e-08,9.55556e-07,3.67707e-15
7.22222e-08,9.61111e-07,3.57329e-15
7.22222e-08,9.66667e-07,3.47366e-15
7.22222e-08,9.72222e-07,3.3778e-15
7.22222e-08,9.77778e-07,3.28534e-15
7.22222e-08,9.83333e-07,3.19596e-15
7.22222e-08,9.88889e-07,3.10939e-15
7.22222e-08,9.94444e-07,3.0254e-15
7.22222e-08,1e-06,2.94386e-15
7.29293e-08,4.5e-07,2.8544e-14
7.29293e-08,4.55556e-07,2.78988e-14
7.29293e-08,4.61111e-07,2.71107e-14
7.29293e-08,4.66667e-07,2.63052e-14
7.29293e-08,4.72222e-07,2.56686e-14
7.29293e-08,4.77778e-07,2.53595e-14
7.29293e-08,4.83333e-07,2.55126e-14
7.29293e-08,4.88889e-07,2.62983e-14
7.29293e-08,4.94444e-07,2.79254e-14
7.29293e-08,5e-07,3.05446e-14
7.29293e-08,5.05556e-07,3.41231e-14
7.29293e-08,5.11111e-07,3.84005e-14
7.29293e-08,5.16667e-07,4.29715e-14
7.29293e-08,5.22222e-07,4.74429e-14
7.29293e-08,5.27778e-07,5.15632e-14
7.29293e-08,5.33333e-07,5.52545e-14
7.29293e-08,5.38889e-07,5.85469e-14
7.29293e-08,5.44444e-07,6.1473e-14
7.29293e-08,5.5e-07,6.39912e-14
7.29293e-08,5.55556e-07,6.59761e-14
7.29293e-08,5.61111e-07,6.72676e-14
7.29293e-08,5.66667e-07,6.77429e-14
7.29293e-08,5.72222e-07,6.73693e-14
7.29293e-08,5.77778e-07,6.62182e-14
7.29293e-08,5.83333e-07,6.44397e-14
7.29293e-08,5.88889e-07,6.22173e-14
7.29293e-08,5.94444e-07,5.97246e-14
7.29293e-08,6e-07,5.70979e-14
7.29293e-08,6.05556e-07,5.44298e-14
7.29293e-08,6.11111e-07,5.17766e-14
7.29293e-08,6.16667e-07,4.91726e-14
7.29293e-08,6.22222e-07,4.66417e-14
7.29293e-08,6.27778e-07,4.4203e-14
7.29293e-08,6.33333e-07,4.18711e-14
7.29293e-08,6.38889e-07,3.96543e-14
7.29293e-08,6.44444e-07,3.75524e-14
7.29293e-08,6.5e-07,3.55577e-14
7.29293e-08,6.55556e-07,3.36583e-14
7.29293e-08,6.61111e-07,3.18427e-14
7.29293e-08,6.66667e-07,3.01039e-14
7.29293e-08,6.72222e-07,2.84415e-14
7.29293e-08,6.77778e-07,2.68618e-14
7.29293e-08,6.83333e-07,2.53746e-14
7.29293e-08,6.88889e-07,2.39901e-14
7.29293e-08,6.94444e-07,2.27155e-14
7.29293e-08,7e-07,2.15522e-14
7.29293e-08,7.05556e-07,2.0495e-14
7.29293e-08,7.11111e-07,1.95332e-14
7.29293e-08,7.16667e-07,1.86524e-14
7.29293e-08,7.22222e-07,1.7837e-14
7.29293e-08,7.27778e-07,1.70725e-14
7.29293e-08,7.33333e-07,1.63474e-14
7.29293e-08,7.38889e-07,1.5654e-14
7.29293e-08,7.44444e-07,1.49885e-14
7.29293e-08,7.5e-07,1.43499e-14
7.29293e-08,7.55556e-07,1.37393e-14
7.29293e-08,7.61111e-07,1.31586e-14
7.29293e-08,7.66667e-07,1.26092e-14
7.29293e-08,7.72222e-07,1.20917e-14
7.29293e-08,7.77778e-07,1.16052e-14
7.29293e-08,7.83333e-07,1.11479e-14
7.29293e-08,7.88889e-07,1.07169e-14
7.29293e-08,7.94444e-07,1.03092e-14
7.29293e-08,8e-07,9.92154e-15
7.29293e-08,8.05556e-07,9.55131e-15
7.29293e-08,8.11111e-07,9.1965e-15
7.29293e-08,8.16667e-07,8.85588e-15
7.29293e-08,8.22222e-07,8.52886e-15
7.29293e-08,8.27778e-07,8.21538e-15
7.29293e-08,8.33333e-07,7.91561e-15
7.29293e-08,8.38889e-07,7.62982e-15
7.29293e-08,8.44444e-07,7.35811e-15
7.29293e-08,8.5e-07,7.10033e-15
7.29293e-08,8.55556e-07,6.85601e-15
7.29293e-08,8.61111e-07,6.62437e-15
7.29293e-08,8.66667e-07,6.4044e-15
7.29293e-08,8.72222e-07,6.19496e-15
7.29293e-08,8.77778e-07,5.99486e-15
7.29293e-08,8.83333e-07,5.80301e-15
7.29293e-08,8.88889e-07,5.61847e-15
7.29293e-08,8.94444e-07,5.44051e-15
7.29293e-08,9e-07,5.26862e-15
7.29293e-08,9.05556e-07,5.10253e-15
7.29293e-08,9.11111e-07,4.94213e-15
7.29293e-08,9.16667e-07,4.78744e-15
7.29293e-08,9.22222e-07,4.63855e-15
7.29293e-08,9.27778e-07,4.49559e-15
7.29293e-08,9.33333e-07,4.3586e-15
7.29293e-08,9.38889e-07,4.22759e-15
7.29293e-08,9.44444e-07,4.10245e-15
7.29293e-08,9.5e-07,3.98298e-15
7.29293e-08,9.55556e-07,3.86888e-15
7.29293e-08,9.61111e-07,3.75978e-15
7.29293e-08,9.66667e-07,3.65524e-15
7.29293e-08,9.72222e-07,3.55483e-15
7.29293e-08,9.77778e-07,3.45811e-15
7.29293e-08,9.83333e-07,3.36469e-15
7.29293e-08,9.88889e-07,3.27421e-15
7.29293e-08,9.94444e-07,3.18639e-15
7.29293e-08,1e-06,3.10105e-15
7.36364e-08,4.5e-07,2.92799e-14
7.36364e-08,4.55556e-07,2.86379e-14
7.36364e-08,4.61111e-07,2.78813e-14
7.36364e-08,4.66667e-07,2.70896e-14
7.36364e-08,4.72222e-07,2.64266e-14
7.36364e-08,4.77778e-07,2.60838e-14
7.36364e-08,4.83333e-07,2.62444e-14
7.36364e-08,4.88889e-07,2.70864e-14
7.36364e-08,4.94444e-07,2.87821e-14
7.36364e-08,5e-07,3.14509e-14
7.36364e-08,5.05556e-07,3.50836e-14
7.36364e-08,5.11111e-07,3.94933e-14
7.36364e-08,5.16667e-07,4.43413e-14
7.36364e-08,5.22222e-07,4.9231e-14
7.36364e-08,5.27778e-07,5.38191e-14
7.36364e-08,5.33333e-07,5.78876e-14
7.36364e-08,5.38889e-07,6.13498e-14
7.36364e-08,5.44444e-07,6.42031e-14
7.36364e-08,5.5e-07,6.64658e-14
7.36364e-08,5.55556e-07,6.81338e-14
7.36364e-08,5.61111e-07,6.91728e-14
7.36364e-08,5.66667e-07,6.95397e-14
7.36364e-08,5.72222e-07,6.92152e-14
7.36364e-08,5.77778e-07,6.82262e-14
7.36364e-08,5.83333e-07,6.66512e-14
7.36364e-08,5.88889e-07,6.46075e-14
7.36364e-08,5.94444e-07,6.22287e-14
7.36364e-08,6e-07,5.96436e-14
7.36364e-08,6.05556e-07,5.69605e-14
7.36364e-08,6.11111e-07,5.42614e-14
7.36364e-08,6.16667e-07,5.16027e-14
7.36364e-08,6.22222e-07,4.902e-14
7.36364e-08,6.27778e-07,4.6533e-14
7.36364e-08,6.33333e-07,4.41505e-14
7.36364e-08,6.38889e-07,4.18735e-14
7.36364e-08,6.44444e-07,3.96977e-14
7.36364e-08,6.5e-07,3.76163e-14
7.36364e-08,6.55556e-07,3.56221e-14
7.36364e-08,6.61111e-07,3.37101e-14
7.36364e-08,6.66667e-07,3.18789e-14
7.36364e-08,6.72222e-07,3.01317e-14
7.36364e-08,6.77778e-07,2.8475e-14
7.36364e-08,6.83333e-07,2.69173e-14
7.36364e-08,6.88889e-07,2.54661e-14
7.36364e-08,6.94444e-07,2.41263e-14
7.36364e-08,7e-07,2.2898e-14
7.36364e-08,7.05556e-07,2.17764e-14
7.36364e-08,7.11111e-07,2.07519e-14
7.36364e-08,7.16667e-07,1.98119e-14
7.36364e-08,7.22222e-07,1.89422e-14
7.36364e-08,7.27778e-07,1.81293e-14
7.36364e-08,7.33333e-07,1.73614e-14
7.36364e-08,7.38889e-07,1.663e-14
7.36364e-08,7.44444e-07,1.59296e-14
7.36364e-08,7.5e-07,1.52577e-14
7.36364e-08,7.55556e-07,1.46139e-14
7.36364e-08,7.61111e-07,1.39994e-14
7.36364e-08,7.66667e-07,1.34153e-14
7.36364e-08,7.72222e-07,1.28626e-14
7.36364e-08,7.77778e-07,1.23415e-14
7.36364e-08,7.83333e-07,1.18508e-14
7.36364e-08,7.88889e-07,1.13889e-14
7.36364e-08,7.94444e-07,1.0953e-14
7.36364e-08,8e-07,1.05403e-14
7.36364e-08,8.05556e-07,1.01478e-14
7.36364e-08,8.11111e-07,9.77319e-15
7.36364e-08,8.16667e-07,9.4144e-15
7.36364e-08,8.22222e-07,9.07011e-15
7.36364e-08,8.27778e-07,8.73957e-15
7.36364e-08,8.33333e-07,8.42249e-15
7.36364e-08,8.38889e-07,8.11888e-15
7.36364e-08,8.44444e-07,7.82887e-15
7.36364e-08,8.5e-07,7.55254e-15
7.36364e-08,8.55556e-07,7.2898e-15
7.36364e-08,8.61111e-07,7.04032e-15
7.36364e-08,8.66667e-07,6.80352e-15
7.36364e-08,8.72222e-07,6.57859e-15
7.36364e-08,8.77778e-07,6.36455e-15
7.36364e-08,8.83333e-07,6.16035e-15
7.36364e-08,8.88889e-07,5.96494e-15
7.36364e-08,8.94444e-07,5.77735e-15
7.36364e-08,9e-07,5.59675e-15
7.36364e-08,9.05556e-07,5.42251e-15
7.36364e-08,9.11111e-07,5.25417e-15
7.36364e-08,9.16667e-07,5.09147e-15
7.36364e-08,9.22222e-07,4.93428e-15
7.36364e-08,9.27778e-07,4.78259e-15
7.36364e-08,9.33333e-07,4.63647e-15
7.36364e-08,9.38889e-07,4.49599e-15
7.36364e-08,9.44444e-07,4.36119e-15
7.36364e-08,9.5e-07,4.23208e-15
7.36364e-08,9.55556e-07,4.10858e-15
7.36364e-08,9.61111e-07,3.99053e-15
7.36364e-08,9.66667e-07,3.87768e-15
7.36364e-08,9.72222e-07,3.76972e-15
7.36364e-08,9.77778e-07,3.66629e-15
7.36364e-08,9.83333e-07,3.56699e-15
7.36364e-08,9.88889e-07,3.47143e-15
7.36364e-08,9.94444e-07,3.37922e-15
7.36364e-08,1e-06,3.29002e-15
7.43434e-08,4.5e-07,3.00654e-14
7.43434e-08,4.55556e-07,2.94026e-14
7.43434e-08,4.61111e-07,2.86336e-14
7.43434e-08,4.66667e-07,2.78584e-14
7.43434e-08,4.72222e-07,2.72181e-14
7.43434e-08,4.77778e-07,2.68717e-14
7.43434e-08,4.83333e-07,2.70042e-14
7.43434e-08,4.88889e-07,2.78317e-14
7.43434e-08,4.94444e-07,2.95601e-14
7.43434e-08,5e-07,3.22986e-14
7.43434e-08,5.05556e-07,3.59861e-14
7.43434e-08,5.11111e-07,4.03822e-14
7.43434e-08,5.16667e-07,4.51372e-14
7.43434e-08,5.22222e-07,4.98994e-14
7.43434e-08,5.27778e-07,5.44016e-14
7.43434e-08,5.33333e-07,5.84914e-14
7.43434e-08,5.38889e-07,6.21052e-14
7.43434e-08,5.44444e-07,6.5217e-14
7.43434e-08,5.5e-07,6.77954e-14
7.43434e-08,5.55556e-07,6.97885e-14
7.43434e-08,5.61111e-07,7.11361e-14
7.43434e-08,5.66667e-07,7.17933e-14
7.43434e-08,5.72222e-07,7.17519e-14
7.43434e-08,5.77778e-07,7.10467e-14
7.43434e-08,5.83333e-07,6.97511e-14
7.43434e-08,5.88889e-07,6.79625e-14
7.43434e-08,5.94444e-07,6.57886e-14
7.43434e-08,6e-07,6.33366e-14
7.43434e-08,6.05556e-07,6.07059e-14
7.43434e-08,6.11111e-07,5.7985e-14
7.43434e-08,6.16667e-07,5.52488e-14
7.43434e-08,6.22222e-07,5.25561e-14
7.43434e-08,6.27778e-07,4.99477e-14
7.43434e-08,6.33333e-07,4.74458e-14
7.43434e-08,6.38889e-07,4.50561e-14
7.43434e-08,6.44444e-07,4.2772e-14
7.43434e-08,6.5e-07,4.05806e-14
7.43434e-08,6.55556e-07,3.84692e-14
7.43434e-08,6.61111e-07,3.64302e-14
7.43434e-08,6.66667e-07,3.44636e-14
7.43434e-08,6.72222e-07,3.25769e-14
7.43434e-08,6.77778e-07,3.07828e-14
7.43434e-08,6.83333e-07,2.90952e-14
7.43434e-08,6.88889e-07,2.75259e-14
7.43434e-08,6.94444e-07,2.60809e-14
7.43434e-08,7e-07,2.47598e-14
7.43434e-08,7.05556e-07,2.3555e-14
7.43434e-08,7.11111e-07,2.24542e-14
7.43434e-08,7.16667e-07,2.14418e-14
7.43434e-08,7.22222e-07,2.05018e-14
7.43434e-08,7.27778e-07,1.96198e-14
7.43434e-08,7.33333e-07,1.87844e-14
7.43434e-08,7.38889e-07,1.79878e-14
7.43434e-08,7.44444e-07,1.72255e-14
7.43434e-08,7.5e-07,1.6496e-14
7.43434e-08,7.55556e-07,1.57993e-14
7.43434e-08,7.61111e-07,1.51362e-14
7.43434e-08,7.66667e-07,1.45074e-14
7.43434e-08,7.72222e-07,1.3913e-14
7.43434e-08,7.77778e-07,1.33521e-14
7.43434e-08,7.83333e-07,1.28229e-14
7.43434e-08,7.88889e-07,1.23229e-14
7.43434e-08,7.94444e-07,1.18494e-14
7.43434e-08,8e-07,1.13995e-14
7.43434e-08,8.05556e-07,1.09709e-14
7.43434e-08,8.11111e-07,1.05615e-14
7.43434e-08,8.16667e-07,1.01699e-14
7.43434e-08,8.22222e-07,9.79504e-15
7.43434e-08,8.27778e-07,9.43641e-15
7.43434e-08,8.33333e-07,9.09369e-15
7.43434e-08,8.38889e-07,8.76665e-15
7.43434e-08,8.44444e-07,8.45505e-15
7.43434e-08,8.5e-07,8.15849e-15
7.43434e-08,8.55556e-07,7.87642e-15
7.43434e-08,8.61111e-07,7.60808e-15
7.43434e-08,8.66667e-07,7.3526e-15
7.43434e-08,8.72222e-07,7.10899e-15
7.43434e-08,8.77778e-07,6.87626e-15
7.43434e-08,8.83333e-07,6.65344e-15
7.43434e-08,8.88889e-07,6.43967e-15
7.43434e-08,8.94444e-07,6.23425e-15
7.43434e-08,9e-07,6.03659e-15
7.43434e-08,9.05556e-07,5.84628e-15
7.43434e-08,9.11111e-07,5.66302e-15
7.43434e-08,9.16667e-07,5.48662e-15
7.43434e-08,9.22222e-07,5.31696e-15
7.43434e-08,9.27778e-07,5.15394e-15
7.43434e-08,9.33333e-07,4.99746e-15
7.43434e-08,9.38889e-07,4.84739e-15
7.43434e-08,9.44444e-07,4.70356e-15
7.43434e-08,9.5e-07,4.56574e-15
7.43434e-08,9.55556e-07,4.43365e-15
7.43434e-08,9.61111e-07,4.30699e-15
7.43434e-08,9.66667e-07,4.1854e-15
7.43434e-08,9.72222e-07,4.06852e-15
7.43434e-08,9.77778e-07,3.956e-15
7.43434e-08,9.83333e-07,3.84751e-15
7.43434e-08,9.88889e-07,3.74274e-15
7.43434e-08,9.94444e-07,3.64143e-15
7.43434e-08,1e-06,3.54336e-15
7.50505e-08,4.5e-07,3.07893e-14
7.50505e-08,4.55556e-07,3.01017e-14
7.50505e-08,4.61111e-07,2.93132e-14
7.50505e-08,4.66667e-07,2.85507e-14
7.50505e-08,4.72222e-07,2.79397e-14
7.50505e-08,4.77778e-07,2.76082e-14
7.50505e-08,4.83333e-07,2.77319e-14
7.50505e-08,4.88889e-07,2.85454e-14
7.50505e-08,4.94444e-07,3.02797e-14
7.50505e-08,5e-07,3.3056e-14
7.50505e-08,5.05556e-07,3.68077e-14
7.50505e-08,5.11111e-07,4.12854e-14
7.50505e-08,5.16667e-07,4.61383e-14
7.50505e-08,5.22222e-07,5.10251e-14
7.50505e-08,5.27778e-07,5.56943e-14
7.50505e-08,5.33333e-07,6.00038e-14
7.50505e-08,5.38889e-07,6.38879e-14
7.50505e-08,5.44444e-07,6.73024e-14
7.50505e-08,5.5e-07,7.01848e-14
7.50505e-08,5.55556e-07,7.24446e-14
7.50505e-08,5.61111e-07,7.39845e-14
7.50505e-08,5.66667e-07,7.47333e-14
7.50505e-08,5.72222e-07,7.46745e-14
7.50505e-08,5.77778e-07,7.38565e-14
7.50505e-08,5.83333e-07,7.23836e-14
7.50505e-08,5.88889e-07,7.03949e-14
7.50505e-08,5.94444e-07,6.80379e-14
7.50505e-08,6e-07,6.54478e-14
7.50505e-08,6.05556e-07,6.27353e-14
7.50505e-08,6.11111e-07,5.99824e-14
7.50505e-08,6.16667e-07,5.72457e-14
7.50505e-08,6.22222e-07,5.45609e-14
7.50505e-08,6.27778e-07,5.19494e-14
7.50505e-08,6.33333e-07,4.94224e-14
7.50505e-08,6.38889e-07,4.6984e-14
7.50505e-08,6.44444e-07,4.46341e-14
7.50505e-08,6.5e-07,4.23699e-14
7.50505e-08,6.55556e-07,4.01883e-14
7.50505e-08,6.61111e-07,3.80877e-14
7.50505e-08,6.66667e-07,3.60696e-14
