r_p,wavelength,abs_sigma
6.93939e-08,6.38889e-07,4.42086e-15
6.93939e-08,6.44444e-07,3.89943e-15
6.93939e-08,6.5e-07,3.40932e-15
6.93939e-08,6.55556e-07,2.95334e-15
6.93939e-08,6.61111e-07,2.54375e-15
6.93939e-08,6.66667e-07,2.1971e-15
6.93939e-08,6.72222e-07,1.928e-15
6.93939e-08,6.77778e-07,1.74362e-15
6.93939e-08,6.83333e-07,1.6407e-15
6.93939e-08,6.88889e-07,1.60555e-15
6.93939e-08,6.94444e-07,1.61682e-15
6.93939e-08,7e-07,1.64992e-15
6.93939e-08,7.05556e-07,1.68182e-15
6.93939e-08,7.11111e-07,1.69492e-15
6.93939e-08,7.16667e-07,1.67934e-15
6.93939e-08,7.22222e-07,1.63324e-15
6.93939e-08,7.27778e-07,1.56148e-15
6.93939e-08,7.33333e-07,1.47318e-15
6.93939e-08,7.38889e-07,1.37894e-15
6.93939e-08,7.44444e-07,1.28833e-15
6.93939e-08,7.5e-07,1.20817e-15
6.93939e-08,7.55556e-07,1.14173e-15
6.93939e-08,7.61111e-07,1.0889e-15
6.93939e-08,7.66667e-07,1.04694e-15
6.93939e-08,7.72222e-07,1.01176e-15
6.93939e-08,7.77778e-07,9.79052e-16
6.93939e-08,7.83333e-07,9.4536e-16
6.93939e-08,7.88889e-07,9.08654e-16
6.93939e-08,7.94444e-07,8.68535e-16
6.93939e-08,8e-07,8.26032e-16
6.93939e-08,8.05556e-07,7.83149e-16
6.93939e-08,8.11111e-07,7.42272e-16
6.93939e-08,8.16667e-07,7.05606e-16
6.93939e-08,8.22222e-07,6.74726e-16
6.93939e-08,8.27778e-07,6.50319e-16
6.93939e-08,8.33333e-07,6.32128e-16
6.93939e-08,8.38889e-07,6.1908e-16
6.93939e-08,8.44444e-07,6.09547e-16
6.93939e-08,8.5e-07,6.01661e-16
6.93939e-08,8.55556e-07,5.93647e-16
6.93939e-08,8.61111e-07,5.84088e-16
6.93939e-08,8.66667e-07,5.72104e-16
6.93939e-08,8.72222e-07,5.57433e-16
6.93939e-08,8.77778e-07,5.40397e-16
6.93939e-08,8.83333e-07,5.21792e-16
6.93939e-08,8.88889e-07,5.0272e-16
6.93939e-08,8.94444e-07,4.84391e-16
6.93939e-08,9e-07,4.67939e-16
6.93939e-08,9.05556e-07,4.54263e-16
6.93939e-08,9.11111e-07,4.4392e-16
6.93939e-08,9.16667e-07,4.37074e-16
6.93939e-08,9.22222e-07,4.33501e-16
6.93939e-08,9.27778e-07,4.32643e-16
6.93939e-08,9.33333e-07,4.33697e-16
6.93939e-08,9.38889e-07,4.35728e-16
6.93939e-08,9.44444e-07,4.37786e-16
6.93939e-08,9.5e-07,4.39012e-16
6.93939e-08,9.55556e-07,4.38727e-16
6.93939e-08,9.61111e-07,4.36487e-16
6.93939e-08,9.66667e-07,4.32121e-16
6.93939e-08,9.72222e-07,4.25718e-16
6.93939e-08,9.77778e-07,4.17607e-16
6.93939e-08,9.83333e-07,4.08299e-16
6.93939e-08,9.88889e-07,3.98427e-16
6.93939e-08,9.94444e-07,3.88675e-16
6.93939e-08,1e-06,3.79706e-16
7.0101e-08,4.5e-07,2.95153e-14
7.0101e-08,4.55556e-07,2.99446e-14
7.0101e-08,4.61111e-07,3.04158e-14
7.0101e-08,4.66667e-07,3.0932e-14
7.0101e-08,4.72222e-07,3.14983e-14
7.0101e-08,4.77778e-07,3.21275e-14
7.0101e-08,4.83333e-07,3.2831e-14
7.0101e-08,4.88889e-07,3.3597e-14
7.0101e-08,4.94444e-07,3.43715e-14
7.0101e-08,5e-07,3.50596e-14
7.0101e-08,5.05556e-07,3.55512e-14
7.0101e-08,5.11111e-07,3.57598e-14
7.0101e-08,5.16667e-07,3.56502e-14
7.0101e-08,5.22222e-07,3.52403e-14
7.0101e-08,5.27778e-07,3.4576e-14
7.0101e-08,5.33333e-07,3.36943e-14
7.0101e-08,5.38889e-07,3.26002e-14
7.0101e-08,5.44444e-07,3.12672e-14
7.0101e-08,5.5e-07,2.96616e-14
7.0101e-08,5.55556e-07,2.77745e-14
7.0101e-08,5.61111e-07,2.56429e-14
7.0101e-08,5.66667e-07,2.33501e-14
7.0101e-08,5.72222e-07,2.10058e-14
7.0101e-08,5.77778e-07,1.87194e-14
7.0101e-08,5.83333e-07,1.65756e-14
7.0101e-08,5.88889e-07,1.46242e-14
7.0101e-08,5.94444e-07,1.28819e-14
7.0101e-08,6e-07,1.13436e-14
7.0101e-08,6.05556e-07,9.99388e-15
7.0101e-08,6.11111e-07,8.81488e-15
7.0101e-08,6.16667e-07,7.7889e-15
7.0101e-08,6.22222e-07,6.89709e-15
7.0101e-08,6.27778e-07,6.11778e-15
7.0101e-08,6.33333e-07,5.4269e-15
7.0101e-08,6.38889e-07,4.80119e-15
7.0101e-08,6.44444e-07,4.22284e-15
7.0101e-08,6.5e-07,3.68361e-15
7.0101e-08,6.55556e-07,3.18625e-15
7.0101e-08,6.61111e-07,2.74252e-15
7.0101e-08,6.66667e-07,2.36837e-15
7.0101e-08,6.72222e-07,2.07779e-15
7.0101e-08,6.77778e-07,1.87743e-15
7.0101e-08,6.83333e-07,1.76347e-15
7.0101e-08,6.88889e-07,1.72145e-15
7.0101e-08,6.94444e-07,1.72905e-15
7.0101e-08,7e-07,1.76053e-15
7.0101e-08,7.05556e-07,1.79165e-15
7.0101e-08,7.11111e-07,1.80379e-15
7.0101e-08,7.16667e-07,1.78637e-15
7.0101e-08,7.22222e-07,1.73719e-15
7.0101e-08,7.27778e-07,1.66113e-15
7.0101e-08,7.33333e-07,1.56757e-15
7.0101e-08,7.38889e-07,1.46753e-15
7.0101e-08,7.44444e-07,1.37097e-15
7.0101e-08,7.5e-07,1.28503e-15
7.0101e-08,7.55556e-07,1.21318e-15
7.0101e-08,7.61111e-07,1.1554e-15
7.0101e-08,7.66667e-07,1.10896e-15
7.0101e-08,7.72222e-07,1.06976e-15
7.0101e-08,7.77778e-07,1.03347e-15
7.0101e-08,7.83333e-07,9.96638e-16
7.0101e-08,7.88889e-07,9.57255e-16
7.0101e-08,7.94444e-07,9.14929e-16
7.0101e-08,8e-07,8.70672e-16
7.0101e-08,8.05556e-07,8.26417e-16
7.0101e-08,8.11111e-07,7.84432e-16
7.0101e-08,8.16667e-07,7.46762e-16
7.0101e-08,8.22222e-07,7.14812e-16
7.0101e-08,8.27778e-07,6.89115e-16
7.0101e-08,8.33333e-07,6.69312e-16
7.0101e-08,8.38889e-07,6.54303e-16
7.0101e-08,8.44444e-07,6.42509e-16
7.0101e-08,8.5e-07,6.32197e-16
7.0101e-08,8.55556e-07,6.21771e-16
7.0101e-08,8.61111e-07,6.1002e-16
7.0101e-08,8.66667e-07,5.9626e-16
7.0101e-08,8.72222e-07,5.80371e-16
7.0101e-08,8.77778e-07,5.6275e-16
7.0101e-08,8.83333e-07,5.44182e-16
7.0101e-08,8.88889e-07,5.2567e-16
7.0101e-08,8.94444e-07,5.08258e-16
7.0101e-08,9e-07,4.92861e-16
7.0101e-08,9.05556e-07,4.80147e-16
7.0101e-08,9.11111e-07,4.70455e-16
7.0101e-08,9.16667e-07,4.63774e-16
7.0101e-08,9.22222e-07,4.59773e-16
7.0101e-08,9.27778e-07,4.57867e-16
7.0101e-08,9.33333e-07,4.57307e-16
7.0101e-08,9.38889e-07,4.57285e-16
7.0101e-08,9.44444e-07,4.57034e-16
7.0101e-08,9.5e-07,4.55913e-16
7.0101e-08,9.55556e-07,4.53466e-16
7.0101e-08,9.61111e-07,4.49458e-16
7.0101e-08,9.66667e-07,4.43881e-16
7.0101e-08,9.72222e-07,4.36933e-16
7.0101e-08,9.77778e-07,4.28981e-16
7.0101e-08,9.83333e-07,4.20504e-16
7.0101e-08,9.88889e-07,4.12037e-16
7.0101e-08,9.94444e-07,4.04111e-16
7.0101e-08,1e-06,3.97198e-16
7.08081e-08,4.5e-07,2.98855e-14
7.08081e-08,4.55556e-07,3.03375e-14
7.08081e-08,4.61111e-07,3.08234e-14
7.08081e-08,4.66667e-07,3.13504e-14
7.08081e-08,4.72222e-07,3.19309e-14
7.08081e-08,4.77778e-07,3.25731e-14
7.08081e-08,4.83333e-07,3.32762e-14
7.08081e-08,4.88889e-07,3.4024e-14
7.08081e-08,4.94444e-07,3.47679e-14
7.08081e-08,5e-07,3.54167e-14
7.08081e-08,5.05556e-07,3.58555e-14
7.08081e-08,5.11111e-07,3.59912e-14
7.08081e-08,5.16667e-07,3.5795e-14
7.08081e-08,5.22222e-07,3.53058e-14
7.08081e-08,5.27778e-07,3.45897e-14
7.08081e-08,5.33333e-07,3.3683e-14
7.08081e-08,5.38889e-07,3.25637e-14
7.08081e-08,5.44444e-07,3.11709e-14
7.08081e-08,5.5e-07,2.94586e-14
7.08081e-08,5.55556e-07,2.7447e-14
7.08081e-08,5.61111e-07,2.52356e-14
7.08081e-08,5.66667e-07,2.29728e-14
7.08081e-08,5.72222e-07,2.07995e-14
7.08081e-08,5.77778e-07,1.8801e-14
7.08081e-08,5.83333e-07,1.69908e-14
7.08081e-08,5.88889e-07,1.53299e-14
7.08081e-08,5.94444e-07,1.37648e-14
7.08081e-08,6e-07,1.22637e-14
7.08081e-08,6.05556e-07,1.08314e-14
7.08081e-08,6.11111e-07,9.50206e-15
7.08081e-08,6.16667e-07,8.31581e-15
7.08081e-08,6.22222e-07,7.29609e-15
7.08081e-08,6.27778e-07,6.43718e-15
7.08081e-08,6.33333e-07,5.70704e-15
7.08081e-08,6.38889e-07,5.06163e-15
7.08081e-08,6.44444e-07,4.46264e-15
7.08081e-08,6.5e-07,3.89067e-15
7.08081e-08,6.55556e-07,3.34914e-15
7.08081e-08,6.61111e-07,2.85902e-15
7.08081e-08,6.66667e-07,2.44766e-15
7.08081e-08,6.72222e-07,2.13687e-15
7.08081e-08,6.77778e-07,1.93448e-15
7.08081e-08,6.83333e-07,1.83151e-15
7.08081e-08,6.88889e-07,1.80492e-15
7.08081e-08,6.94444e-07,1.824e-15
7.08081e-08,7e-07,1.85782e-15
7.08081e-08,7.05556e-07,1.88144e-15
7.08081e-08,7.11111e-07,1.87937e-15
7.08081e-08,7.16667e-07,1.84626e-15
7.08081e-08,7.22222e-07,1.78501e-15
7.08081e-08,7.27778e-07,1.70369e-15
7.08081e-08,7.33333e-07,1.61217e-15
7.08081e-08,7.38889e-07,1.51941e-15
7.08081e-08,7.44444e-07,1.43185e-15
7.08081e-08,7.5e-07,1.35287e-15
7.08081e-08,7.55556e-07,1.28317e-15
7.08081e-08,7.61111e-07,1.22162e-15
7.08081e-08,7.66667e-07,1.16624e-15
7.08081e-08,7.72222e-07,1.11503e-15
7.08081e-08,7.77778e-07,1.0665e-15
7.08081e-08,7.83333e-07,1.01985e-15
7.08081e-08,7.88889e-07,9.7494e-16
7.08081e-08,7.94444e-07,9.32042e-16
7.08081e-08,8e-07,8.91624e-16
7.08081e-08,8.05556e-07,8.54113e-16
7.08081e-08,8.11111e-07,8.19756e-16
7.08081e-08,8.16667e-07,7.88576e-16
7.08081e-08,8.22222e-07,7.60388e-16
7.08081e-08,8.27778e-07,7.34863e-16
7.08081e-08,8.33333e-07,7.11607e-16
7.08081e-08,8.38889e-07,6.90229e-16
7.08081e-08,8.44444e-07,6.70387e-16
7.08081e-08,8.5e-07,6.51814e-16
7.08081e-08,8.55556e-07,6.34315e-16
7.08081e-08,8.61111e-07,6.17759e-16
7.08081e-08,8.66667e-07,6.02063e-16
7.08081e-08,8.72222e-07,5.87176e-16
7.08081e-08,8.77778e-07,5.73069e-16
7.08081e-08,8.83333e-07,5.59729e-16
7.08081e-08,8.88889e-07,5.47156e-16
7.08081e-08,8.94444e-07,5.35364e-16
7.08081e-08,9e-07,5.24372e-16
7.08081e-08,9.05556e-07,5.14207e-16
7.08081e-08,9.11111e-07,5.04888e-16
7.08081e-08,9.16667e-07,4.96423e-16
7.08081e-08,9.22222e-07,4.88798e-16
7.08081e-08,9.27778e-07,4.8197e-16
7.08081e-08,9.33333e-07,4.75865e-16
7.08081e-08,9.38889e-07,4.70381e-16
7.08081e-08,9.44444e-07,4.65396e-16
7.08081e-08,9.5e-07,4.60775e-16
7.08081e-08,9.55556e-07,4.56386e-16
7.08081e-08,9.61111e-07,4.52115e-16
7.08081e-08,9.66667e-07,4.47875e-16
7.08081e-08,9.72222e-07,4.43616e-16
7.08081e-08,9.77778e-07,4.39329e-16
7.08081e-08,9.83333e-07,4.35046e-16
7.08081e-08,9.88889e-07,4.30833e-16
7.08081e-08,9.94444e-07,4.26782e-16
7.08081e-08,1e-06,4.22997e-16
7.15152e-08,4.5e-07,2.99028e-14
7.15152e-08,4.55556e-07,3.03669e-14
7.15152e-08,4.61111e-07,3.08754e-14
7.15152e-08,4.66667e-07,3.14358e-14
7.15152e-08,4.72222e-07,3.20486e-14
7.15152e-08,4.77778e-07,3.27144e-14
7.15152e-08,4.83333e-07,3.34329e-14
7.15152e-08,4.88889e-07,3.41859e-14
7.15152e-08,4.94444e-07,3.49137e-14
7.15152e-08,5e-07,3.55115e-14
7.15152e-08,5.05556e-07,3.58561e-14
7.15152e-08,5.11111e-07,3.58509e-14
7.15152e-08,5.16667e-07,3.54601e-14
7.15152e-08,5.22222e-07,3.47127e-14
7.15152e-08,5.27778e-07,3.36741e-14
7.15152e-08,5.33333e-07,3.24067e-14
7.15152e-08,5.38889e-07,3.09437e-14
7.15152e-08,5.44444e-07,2.92881e-14
7.15152e-08,5.5e-07,2.74354e-14
7.15152e-08,5.55556e-07,2.53999e-14
7.15152e-08,5.61111e-07,2.32314e-14
7.15152e-08,5.66667e-07,2.10117e-14
7.15152e-08,5.72222e-07,1.88347e-14
7.15152e-08,5.77778e-07,1.67832e-14
7.15152e-08,5.83333e-07,1.49108e-14
7.15152e-08,5.88889e-07,1.32376e-14
7.15152e-08,5.94444e-07,1.17569e-14
7.15152e-08,6e-07,1.04483e-14
7.15152e-08,6.05556e-07,9.28901e-15
7.15152e-08,6.11111e-07,8.26095e-15
7.15152e-08,6.16667e-07,7.3507e-15
7.15152e-08,6.22222e-07,6.54639e-15
7.15152e-08,6.27778e-07,5.83415e-15
7.15152e-08,6.33333e-07,5.19705e-15
7.15152e-08,6.38889e-07,4.61721e-15
7.15152e-08,6.44444e-07,4.07997e-15
7.15152e-08,6.5e-07,3.57798e-15
7.15152e-08,6.55556e-07,3.11325e-15
7.15152e-08,6.61111e-07,2.69611e-15
7.15152e-08,6.66667e-07,2.34131e-15
7.15152e-08,6.72222e-07,2.06267e-15
7.15152e-08,6.77778e-07,1.8679e-15
7.15152e-08,6.83333e-07,1.7553e-15
7.15152e-08,6.88889e-07,1.71305e-15
7.15152e-08,6.94444e-07,1.72119e-15
7.15152e-08,7e-07,1.75552e-15
7.15152e-08,7.05556e-07,1.79221e-15
7.15152e-08,7.11111e-07,1.81194e-15
7.15152e-08,7.16667e-07,1.80264e-15
7.15152e-08,7.22222e-07,1.76042e-15
7.15152e-08,7.27778e-07,1.68877e-15
7.15152e-08,7.33333e-07,1.59638e-15
7.15152e-08,7.38889e-07,1.4944e-15
7.15152e-08,7.44444e-07,1.39372e-15
7.15152e-08,7.5e-07,1.30285e-15
7.15152e-08,7.55556e-07,1.22673e-15
7.15152e-08,7.61111e-07,1.16652e-15
7.15152e-08,7.66667e-07,1.12015e-15
7.15152e-08,7.72222e-07,1.08347e-15
7.15152e-08,7.77778e-07,1.05155e-15
7.15152e-08,7.83333e-07,1.01991e-15
7.15152e-08,7.88889e-07,9.85343e-16
7.15152e-08,7.94444e-07,9.46411e-16
7.15152e-08,8e-07,9.03407e-16
7.15152e-08,8.05556e-07,8.58023e-16
7.15152e-08,8.11111e-07,8.12774e-16
7.15152e-08,8.16667e-07,7.70366e-16
7.15152e-08,8.22222e-07,7.33116e-16
7.15152e-08,8.27778e-07,7.02537e-16
7.15152e-08,8.33333e-07,6.7913e-16
7.15152e-08,8.38889e-07,6.62388e-16
7.15152e-08,8.44444e-07,6.5097e-16
7.15152e-08,8.5e-07,6.43004e-16
7.15152e-08,8.55556e-07,6.36436e-16
7.15152e-08,8.61111e-07,6.29363e-16
7.15152e-08,8.66667e-07,6.20305e-16
7.15152e-08,8.72222e-07,6.08382e-16
7.15152e-08,8.77778e-07,5.93369e-16
7.15152e-08,8.83333e-07,5.75663e-16
7.15152e-08,8.88889e-07,5.56151e-16
7.15152e-08,8.94444e-07,5.36033e-16
7.15152e-08,9e-07,5.16619e-16
7.15152e-08,9.05556e-07,4.99135e-16
7.15152e-08,9.11111e-07,4.84561e-16
7.15152e-08,9.16667e-07,4.73521e-16
7.15152e-08,9.22222e-07,4.66226e-16
7.15152e-08,9.27778e-07,4.62483e-16
7.15152e-08,9.33333e-07,4.61741e-16
7.15152e-08,9.38889e-07,4.63187e-16
7.15152e-08,9.44444e-07,4.65854e-16
7.15152e-08,9.5e-07,4.68742e-16
7.15152e-08,9.55556e-07,4.70926e-16
7.15152e-08,9.61111e-07,4.71652e-16
7.15152e-08,9.66667e-07,4.70398e-16
7.15152e-08,9.72222e-07,4.6691e-16
7.15152e-08,9.77778e-07,4.61208e-16
7.15152e-08,9.83333e-07,4.5356e-16
7.15152e-08,9.88889e-07,4.44438e-16
7.15152e-08,9.94444e-07,4.34454e-16
7.15152e-08,1e-06,4.24296e-16
7.22222e-08,4.5e-07,3.05117e-14
7.22222e-08,4.55556e-07,3.09775e-14
7.22222e-08,4.61111e-07,3.1489e-14
7.22222e-08,4.66667e-07,3.20474e-14
7.22222e-08,4.72222e-07,3.26494e-14
7.22222e-08,4.77778e-07,3.32972e-14
7.22222e-08,4.83333e-07,3.39939e-14
7.22222e-08,4.88889e-07,3.47237e-14
7.22222e-08,4.94444e-07,3.54305e-14
7.22222e-08,5e-07,3.60212e-14
7.22222e-08,5.05556e-07,3.63942e-14
7.22222e-08,5.11111e-07,3.64776e-14
7.22222e-08,5.16667e-07,3.62497e-14
7.22222e-08,5.22222e-07,3.57311e-14
7.22222e-08,5.27778e-07,3.49534e-14
7.22222e-08,5.33333e-07,3.39312e-14
7.22222e-08,5.38889e-07,3.26527e-14
7.22222e-08,5.44444e-07,3.10952e-14
7.22222e-08,5.5e-07,2.92537e-14
7.22222e-08,5.55556e-07,2.71633e-14
7.22222e-08,5.61111e-07,2.49033e-14
7.22222e-08,5.66667e-07,2.25811e-14
7.22222e-08,5.72222e-07,2.03055e-14
7.22222e-08,5.77778e-07,1.81612e-14
7.22222e-08,5.83333e-07,1.61965e-14
7.22222e-08,5.88889e-07,1.44252e-14
7.22222e-08,5.94444e-07,1.28382e-14
7.22222e-08,6e-07,1.1418e-14
7.22222e-08,6.05556e-07,1.01492e-14
7.22222e-08,6.11111e-07,9.02093e-15
7.22222e-08,6.16667e-07,8.02478e-15
7.22222e-08,6.22222e-07,7.14947e-15
7.22222e-08,6.27778e-07,6.37794e-15
7.22222e-08,6.33333e-07,5.68811e-15
7.22222e-08,6.38889e-07,5.05727e-15
7.22222e-08,6.44444e-07,4.46803e-15
7.22222e-08,6.5e-07,3.91316e-15
7.22222e-08,6.55556e-07,3.39714e-15
7.22222e-08,6.61111e-07,2.93395e-15
7.22222e-08,6.66667e-07,2.54175e-15
7.22222e-08,6.72222e-07,2.23634e-15
7.22222e-08,6.77778e-07,2.0255e-15
7.22222e-08,6.83333e-07,1.90577e-15
7.22222e-08,6.88889e-07,1.8624e-15
7.22222e-08,6.94444e-07,1.87213e-15
7.22222e-08,7e-07,1.90791e-15
7.22222e-08,7.05556e-07,1.944e-15
7.22222e-08,7.11111e-07,1.9603e-15
7.22222e-08,7.16667e-07,1.94498e-15
7.22222e-08,7.22222e-07,1.89504e-15
7.22222e-08,7.27778e-07,1.8151e-15
7.22222e-08,7.33333e-07,1.71484e-15
7.22222e-08,7.38889e-07,1.60603e-15
7.22222e-08,7.44444e-07,1.49974e-15
7.22222e-08,7.5e-07,1.40426e-15
7.22222e-08,7.55556e-07,1.32408e-15
7.22222e-08,7.61111e-07,1.25984e-15
7.22222e-08,7.66667e-07,1.20907e-15
7.22222e-08,7.72222e-07,1.16743e-15
7.22222e-08,7.77778e-07,1.13005e-15
7.22222e-08,7.83333e-07,1.09269e-15
7.22222e-08,7.88889e-07,1.05254e-15
7.22222e-08,7.94444e-07,1.00857e-15
7.22222e-08,8e-07,9.61392e-16
7.22222e-08,8.05556e-07,9.12888e-16
7.22222e-08,8.11111e-07,8.65581e-16
7.22222e-08,8.16667e-07,8.22016e-16
7.22222e-08,8.22222e-07,7.84225e-16
7.22222e-08,8.27778e-07,7.53369e-16
7.22222e-08,8.33333e-07,7.29598e-16
7.22222e-08,8.38889e-07,7.12116e-16
7.22222e-08,8.44444e-07,6.99399e-16
7.22222e-08,8.5e-07,6.89519e-16
7.22222e-08,8.55556e-07,6.80487e-16
7.22222e-08,8.61111e-07,6.7057e-16
7.22222e-08,8.66667e-07,6.58526e-16
7.22222e-08,8.72222e-07,6.43733e-16
7.22222e-08,8.77778e-07,6.26212e-16
7.22222e-08,8.83333e-07,6.06549e-16
7.22222e-08,8.88889e-07,5.85745e-16
7.22222e-08,8.94444e-07,5.65026e-16
7.22222e-08,9e-07,5.4564e-16
7.22222e-08,9.05556e-07,5.2868e-16
7.22222e-08,9.11111e-07,5.14943e-16
7.22222e-08,9.16667e-07,5.04844e-16
7.22222e-08,9.22222e-07,4.9839e-16
7.22222e-08,9.27778e-07,4.95208e-16
7.22222e-08,9.33333e-07,4.94614e-16
7.22222e-08,9.38889e-07,4.95722e-16
7.22222e-08,9.44444e-07,4.9755e-16
7.22222e-08,9.5e-07,4.99145e-16
7.22222e-08,9.55556e-07,4.9968e-16
7.22222e-08,9.61111e-07,4.98533e-16
7.22222e-08,9.66667e-07,4.95335e-16
7.22222e-08,9.72222e-07,4.89989e-16
7.22222e-08,9.77778e-07,4.82659e-16
7.22222e-08,9.83333e-07,4.73731e-16
7.22222e-08,9.88889e-07,4.63759e-16
7.22222e-08,9.94444e-07,4.53397e-16
7.22222e-08,1e-06,4.43331e-16
7.29293e-08,4.5e-07,3.07033e-14
7.29293e-08,4.55556e-07,3.11843e-14
7.29293e-08,4.61111e-07,3.17158e-14
7.29293e-08,4.66667e-07,3.23008e-14
7.29293e-08,4.72222e-07,3.29281e-14
7.29293e-08,4.77778e-07,3.35906e-14
7.29293e-08,4.83333e-07,3.42884e-14
7.29293e-08,4.88889e-07,3.50056e-14
7.29293e-08,4.94444e-07,3.56802e-14
7.29293e-08,5e-07,3.62031e-14
7.29293e-08,5.05556e-07,3.64553e-14
7.29293e-08,5.11111e-07,3.63602e-14
7.29293e-08,5.16667e-07,3.59156e-14
7.29293e-08,5.22222e-07,3.51815e-14
7.29293e-08,5.27778e-07,3.42352e-14
7.29293e-08,5.33333e-07,3.31228e-14
7.29293e-08,5.38889e-07,3.18384e-14
7.29293e-08,5.44444e-07,3.03396e-14
7.29293e-08,5.5e-07,2.85875e-14
7.29293e-08,5.55556e-07,2.65847e-14
7.29293e-08,5.61111e-07,2.43911e-14
7.29293e-08,5.66667e-07,2.21118e-14
7.29293e-08,5.72222e-07,1.9866e-14
7.29293e-08,5.77778e-07,1.77528e-14
7.29293e-08,5.83333e-07,1.58313e-14
7.29293e-08,5.88889e-07,1.41173e-14
7.29293e-08,5.94444e-07,1.25962e-14
7.29293e-08,6e-07,1.12409e-14
7.29293e-08,6.05556e-07,1.00269e-14
7.29293e-08,6.11111e-07,8.93859e-15
7.29293e-08,6.16667e-07,7.96753e-15
7.29293e-08,6.22222e-07,7.10659e-15
7.29293e-08,6.27778e-07,6.3443e-15
7.29293e-08,6.33333e-07,5.66321e-15
7.29293e-08,6.38889e-07,5.04293e-15
7.29293e-08,6.44444e-07,4.46583e-15
7.29293e-08,6.5e-07,3.92273e-15
7.29293e-08,6.55556e-07,3.4158e-15
7.29293e-08,6.61111e-07,2.95744e-15
7.29293e-08,6.66667e-07,2.56564e-15
7.29293e-08,6.72222e-07,2.25741e-15
7.29293e-08,6.77778e-07,2.04256e-15
7.29293e-08,6.83333e-07,1.91971e-15
7.29293e-08,6.88889e-07,1.87559e-15
7.29293e-08,6.94444e-07,1.88742e-15
7.29293e-08,7e-07,1.92761e-15
7.29293e-08,7.05556e-07,1.96918e-15
7.29293e-08,7.11111e-07,1.99054e-15
7.29293e-08,7.16667e-07,1.9786e-15
7.29293e-08,7.22222e-07,1.92964e-15
7.29293e-08,7.27778e-07,1.84825e-15
7.29293e-08,7.33333e-07,1.7447e-15
7.29293e-08,7.38889e-07,1.63174e-15
7.29293e-08,7.44444e-07,1.52148e-15
7.29293e-08,7.5e-07,1.4231e-15
7.29293e-08,7.55556e-07,1.34159e-15
7.29293e-08,7.61111e-07,1.27765e-15
7.29293e-08,7.66667e-07,1.22846e-15
7.29293e-08,7.72222e-07,1.18907e-15
7.29293e-08,7.77778e-07,1.1539e-15
7.29293e-08,7.83333e-07,1.11808e-15
7.29293e-08,7.88889e-07,1.07836e-15
7.29293e-08,7.94444e-07,1.03356e-15
7.29293e-08,8e-07,9.8441e-16
7.29293e-08,8.05556e-07,9.3315e-16
7.29293e-08,8.11111e-07,8.8279e-16
7.29293e-08,8.16667e-07,8.36389e-16
7.29293e-08,8.22222e-07,7.96417e-16
7.29293e-08,8.27778e-07,7.64331e-16
7.29293e-08,8.33333e-07,7.40386e-16
7.29293e-08,8.38889e-07,7.23703e-16
7.29293e-08,8.44444e-07,7.12519e-16
7.29293e-08,8.5e-07,7.04562e-16
7.29293e-08,8.55556e-07,6.9746e-16
7.29293e-08,8.61111e-07,6.89125e-16
7.29293e-08,8.66667e-07,6.78039e-16
7.29293e-08,8.72222e-07,6.63418e-16
7.29293e-08,8.77778e-07,6.4525e-16
7.29293e-08,8.83333e-07,6.24212e-16
7.29293e-08,8.88889e-07,6.01494e-16
7.29293e-08,8.94444e-07,5.7858e-16
7.29293e-08,9e-07,5.56999e-16
7.29293e-08,9.05556e-07,5.3811e-16
7.29293e-08,9.11111e-07,5.22928e-16
7.29293e-08,9.16667e-07,5.12016e-16
7.29293e-08,9.22222e-07,5.05439e-16
7.29293e-08,9.27778e-07,5.02799e-16
7.29293e-08,9.33333e-07,5.03311e-16
7.29293e-08,9.38889e-07,5.05925e-16
7.29293e-08,9.44444e-07,5.09463e-16
7.29293e-08,9.5e-07,5.1276e-16
7.29293e-08,9.55556e-07,5.14793e-16
7.29293e-08,9.61111e-07,5.14772e-16
7.29293e-08,9.66667e-07,5.12213e-16
7.29293e-08,9.72222e-07,5.06958e-16
7.29293e-08,9.77778e-07,4.99167e-16
7.29293e-08,9.83333e-07,4.8928e-16
7.29293e-08,9.88889e-07,4.77948e-16
7.29293e-08,9.94444e-07,4.6596e-16
7.29293e-08,1e-06,4.54152e-16
7.36364e-08,4.5e-07,3.10428e-14
7.36364e-08,4.55556e-07,3.15473e-14
7.36364e-08,4.61111e-07,3.20964e-14
7.36364e-08,4.66667e-07,3.26894e-14
7.36364e-08,4.72222e-07,3.33236e-14
7.36364e-08,4.77778e-07,3.3997e-14
7.36364e-08,4.83333e-07,3.47036e-14
7.36364e-08,4.88889e-07,3.54157e-14
7.36364e-08,4.94444e-07,3.60668e-14
7.36364e-08,5e-07,3.65529e-14
7.36364e-08,5.05556e-07,3.67601e-14
7.36364e-08,5.11111e-07,3.66043e-14
7.36364e-08,5.16667e-07,3.60632e-14
7.36364e-08,5.22222e-07,3.51792e-14
7.36364e-08,5.27778e-07,3.40338e-14
7.36364e-08,5.33333e-07,3.27081e-14
7.36364e-08,5.38889e-07,3.12516e-14
7.36364e-08,5.44444e-07,2.96749e-14
7.36364e-08,5.5e-07,2.79648e-14
7.36364e-08,5.55556e-07,2.61111e-14
7.36364e-08,5.61111e-07,2.4129e-14
7.36364e-08,5.66667e-07,2.20657e-14
