r_p,wavelength,abs_sigma
4.40404e-08,4.55665e-07,1.23178e-14
4.40404e-08,4.54235e-07,1.2387e-14
4.40404e-08,4.52815e-07,1.24603e-14
4.40404e-08,4.51403e-07,1.25364e-14
4.40404e-08,4.5e-07,1.26142e-14
4.48485e-08,6.5e-07,1.10841e-15
4.48485e-08,6.47095e-07,1.14441e-15
4.48485e-08,6.44216e-07,1.18639e-15
4.48485e-08,6.41362e-07,1.23434e-15
4.48485e-08,6.38534e-07,1.28756e-15
4.48485e-08,6.3573e-07,1.3449e-15
4.48485e-08,6.32951e-07,1.4051e-15
4.48485e-08,6.30196e-07,1.46721e-15
4.48485e-08,6.27465e-07,1.53092e-15
4.48485e-08,6.24757e-07,1.59686e-15
4.48485e-08,6.22073e-07,1.66663e-15
4.48485e-08,6.19412e-07,1.74272e-15
4.48485e-08,6.16773e-07,1.82811e-15
4.48485e-08,6.14157e-07,1.92581e-15
4.48485e-08,6.11563e-07,2.0383e-15
4.48485e-08,6.08991e-07,2.16701e-15
4.48485e-08,6.0644e-07,2.31192e-15
4.48485e-08,6.0391e-07,2.47142e-15
4.48485e-08,6.01402e-07,2.64237e-15
4.48485e-08,5.98914e-07,2.82045e-15
4.48485e-08,5.96447e-07,3.00077e-15
4.48485e-08,5.94e-07,3.17851e-15
4.48485e-08,5.91573e-07,3.34968e-15
4.48485e-08,5.89166e-07,3.51176e-15
4.48485e-08,5.86778e-07,3.66415e-15
4.48485e-08,5.8441e-07,3.80835e-15
4.48485e-08,5.8206e-07,3.94797e-15
4.48485e-08,5.7973e-07,4.08834e-15
4.48485e-08,5.77418e-07,4.23607e-15
4.48485e-08,5.75124e-07,4.3984e-15
4.48485e-08,5.72849e-07,4.58263e-15
4.48485e-08,5.70591e-07,4.79559e-15
4.48485e-08,5.68351e-07,5.0433e-15
4.48485e-08,5.66129e-07,5.33074e-15
4.48485e-08,5.63924e-07,5.66193e-15
4.48485e-08,5.61736e-07,6.03996e-15
4.48485e-08,5.59565e-07,6.46727e-15
4.48485e-08,5.57411e-07,6.9457e-15
4.48485e-08,5.55273e-07,7.47658e-15
4.48485e-08,5.53152e-07,8.06057e-15
4.48485e-08,5.51047e-07,8.69739e-15
4.48485e-08,5.48957e-07,9.38531e-15
4.48485e-08,5.46884e-07,1.01206e-14
4.48485e-08,5.44826e-07,1.08972e-14
4.48485e-08,5.42784e-07,1.17059e-14
4.48485e-08,5.40756e-07,1.25345e-14
4.48485e-08,5.38744e-07,1.33679e-14
4.48485e-08,5.36747e-07,1.41885e-14
4.48485e-08,5.34765e-07,1.49771e-14
4.48485e-08,5.32797e-07,1.57138e-14
4.48485e-08,5.30843e-07,1.63798e-14
4.48485e-08,5.28904e-07,1.69581e-14
4.48485e-08,5.26979e-07,1.74353e-14
4.48485e-08,5.25068e-07,1.78023e-14
4.48485e-08,5.23171e-07,1.80548e-14
4.48485e-08,5.21287e-07,1.81937e-14
4.48485e-08,5.19417e-07,1.82248e-14
4.48485e-08,5.1756e-07,1.8158e-14
4.48485e-08,5.15717e-07,1.80064e-14
4.48485e-08,5.13886e-07,1.77854e-14
4.48485e-08,5.12069e-07,1.75108e-14
4.48485e-08,5.10264e-07,1.71983e-14
4.48485e-08,5.08472e-07,1.6862e-14
4.48485e-08,5.06693e-07,1.65144e-14
4.48485e-08,5.04926e-07,1.61653e-14
4.48485e-08,5.03171e-07,1.5822e-14
4.48485e-08,5.01429e-07,1.549e-14
4.48485e-08,4.99698e-07,1.51724e-14
4.48485e-08,4.97979e-07,1.48712e-14
4.48485e-08,4.96272e-07,1.45875e-14
4.48485e-08,4.94577e-07,1.43218e-14
4.48485e-08,4.92894e-07,1.40745e-14
4.48485e-08,4.91221e-07,1.38459e-14
4.48485e-08,4.8956e-07,1.36365e-14
4.48485e-08,4.87911e-07,1.34466e-14
4.48485e-08,4.86272e-07,1.32764e-14
4.48485e-08,4.84644e-07,1.31258e-14
4.48485e-08,4.83028e-07,1.29943e-14
4.48485e-08,4.81421e-07,1.28811e-14
4.48485e-08,4.79826e-07,1.27849e-14
4.48485e-08,4.78241e-07,1.27041e-14
4.48485e-08,4.76667e-07,1.26371e-14
4.48485e-08,4.75103e-07,1.25822e-14
4.48485e-08,4.73549e-07,1.25382e-14
4.48485e-08,4.72005e-07,1.25039e-14
4.48485e-08,4.70471e-07,1.24788e-14
4.48485e-08,4.68947e-07,1.24626e-14
4.48485e-08,4.67433e-07,1.24553e-14
4.48485e-08,4.65929e-07,1.2457e-14
4.48485e-08,4.64435e-07,1.24679e-14
4.48485e-08,4.6295e-07,1.2488e-14
4.48485e-08,4.61474e-07,1.2517e-14
4.48485e-08,4.60008e-07,1.25545e-14
4.48485e-08,4.58551e-07,1.25995e-14
4.48485e-08,4.57103e-07,1.26512e-14
4.48485e-08,4.55665e-07,1.27086e-14
4.48485e-08,4.54235e-07,1.27707e-14
4.48485e-08,4.52815e-07,1.28368e-14
4.48485e-08,4.51403e-07,1.29064e-14
4.48485e-08,4.5e-07,1.29795e-14
4.56566e-08,6.5e-07,1.33436e-15
4.56566e-08,6.47095e-07,1.3817e-15
4.56566e-08,6.44216e-07,1.43398e-15
4.56566e-08,6.41362e-07,1.49049e-15
4.56566e-08,6.38534e-07,1.5503e-15
4.56566e-08,6.3573e-07,1.61247e-15
4.56566e-08,6.32951e-07,1.67637e-15
4.56566e-08,6.30196e-07,1.74184e-15
4.56566e-08,6.27465e-07,1.80936e-15
4.56566e-08,6.24757e-07,1.88006e-15
4.56566e-08,6.22073e-07,1.95563e-15
4.56566e-08,6.19412e-07,2.03813e-15
4.56566e-08,6.16773e-07,2.1297e-15
4.56566e-08,6.14157e-07,2.23234e-15
4.56566e-08,6.11563e-07,2.34766e-15
4.56566e-08,6.08991e-07,2.47675e-15
4.56566e-08,6.0644e-07,2.62015e-15
4.56566e-08,6.0391e-07,2.77804e-15
4.56566e-08,6.01402e-07,2.95042e-15
4.56566e-08,5.98914e-07,3.13751e-15
4.56566e-08,5.96447e-07,3.34009e-15
4.56566e-08,5.94e-07,3.5598e-15
4.56566e-08,5.91573e-07,3.79937e-15
4.56566e-08,5.89166e-07,4.06266e-15
4.56566e-08,5.86778e-07,4.35454e-15
4.56566e-08,5.8441e-07,4.6805e-15
4.56566e-08,5.8206e-07,5.04617e-15
4.56566e-08,5.7973e-07,5.45675e-15
4.56566e-08,5.77418e-07,5.91629e-15
4.56566e-08,5.75124e-07,6.42717e-15
4.56566e-08,5.72849e-07,6.98963e-15
4.56566e-08,5.70591e-07,7.60148e-15
4.56566e-08,5.68351e-07,8.25814e-15
4.56566e-08,5.66129e-07,8.95282e-15
4.56566e-08,5.63924e-07,9.67701e-15
4.56566e-08,5.61736e-07,1.0421e-14
4.56566e-08,5.59565e-07,1.11747e-14
4.56566e-08,5.57411e-07,1.19281e-14
4.56566e-08,5.55273e-07,1.26722e-14
4.56566e-08,5.53152e-07,1.33989e-14
4.56566e-08,5.51047e-07,1.4102e-14
4.56566e-08,5.48957e-07,1.47764e-14
4.56566e-08,5.46884e-07,1.54183e-14
4.56566e-08,5.44826e-07,1.6025e-14
4.56566e-08,5.42784e-07,1.65942e-14
4.56566e-08,5.40756e-07,1.71237e-14
4.56566e-08,5.38744e-07,1.76107e-14
4.56566e-08,5.36747e-07,1.80523e-14
4.56566e-08,5.34765e-07,1.84446e-14
4.56566e-08,5.32797e-07,1.87834e-14
4.56566e-08,5.30843e-07,1.90643e-14
4.56566e-08,5.28904e-07,1.9283e-14
4.56566e-08,5.26979e-07,1.9436e-14
4.56566e-08,5.25068e-07,1.95212e-14
4.56566e-08,5.23171e-07,1.95378e-14
4.56566e-08,5.21287e-07,1.94872e-14
4.56566e-08,5.19417e-07,1.93729e-14
4.56566e-08,5.1756e-07,1.92002e-14
4.56566e-08,5.15717e-07,1.89764e-14
4.56566e-08,5.13886e-07,1.87098e-14
4.56566e-08,5.12069e-07,1.84098e-14
4.56566e-08,5.10264e-07,1.80859e-14
4.56566e-08,5.08472e-07,1.77474e-14
4.56566e-08,5.06693e-07,1.74028e-14
4.56566e-08,5.04926e-07,1.70594e-14
4.56566e-08,5.03171e-07,1.67233e-14
4.56566e-08,5.01429e-07,1.63991e-14
4.56566e-08,4.99698e-07,1.60902e-14
4.56566e-08,4.97979e-07,1.57988e-14
4.56566e-08,4.96272e-07,1.5526e-14
4.56566e-08,4.94577e-07,1.52726e-14
4.56566e-08,4.92894e-07,1.50386e-14
4.56566e-08,4.91221e-07,1.4824e-14
4.56566e-08,4.8956e-07,1.46286e-14
4.56566e-08,4.87911e-07,1.44523e-14
4.56566e-08,4.86272e-07,1.42948e-14
4.56566e-08,4.84644e-07,1.41557e-14
4.56566e-08,4.83028e-07,1.40348e-14
4.56566e-08,4.81421e-07,1.39314e-14
4.56566e-08,4.79826e-07,1.38447e-14
4.56566e-08,4.78241e-07,1.37737e-14
4.56566e-08,4.76667e-07,1.37172e-14
4.56566e-08,4.75103e-07,1.36739e-14
4.56566e-08,4.73549e-07,1.36425e-14
4.56566e-08,4.72005e-07,1.36217e-14
4.56566e-08,4.70471e-07,1.36106e-14
4.56566e-08,4.68947e-07,1.36082e-14
4.56566e-08,4.67433e-07,1.3614e-14
4.56566e-08,4.65929e-07,1.36276e-14
4.56566e-08,4.64435e-07,1.3649e-14
4.56566e-08,4.6295e-07,1.36779e-14
4.56566e-08,4.61474e-07,1.37145e-14
4.56566e-08,4.60008e-07,1.37585e-14
4.56566e-08,4.58551e-07,1.38098e-14
4.56566e-08,4.57103e-07,1.38679e-14
4.56566e-08,4.55665e-07,1.39322e-14
4.56566e-08,4.54235e-07,1.40019e-14
4.56566e-08,4.52815e-07,1.40763e-14
4.56566e-08,4.51403e-07,1.41546e-14
4.56566e-08,4.5e-07,1.4236e-14
4.64646e-08,6.5e-07,1.22306e-15
4.64646e-08,6.47095e-07,1.26483e-15
4.64646e-08,6.44216e-07,1.30862e-15
4.64646e-08,6.41362e-07,1.35368e-15
4.64646e-08,6.38534e-07,1.39946e-15
4.64646e-08,6.3573e-07,1.44581e-15
4.64646e-08,6.32951e-07,1.49306e-15
4.64646e-08,6.30196e-07,1.54201e-15
4.64646e-08,6.27465e-07,1.59384e-15
4.64646e-08,6.24757e-07,1.64998e-15
4.64646e-08,6.22073e-07,1.71186e-15
4.64646e-08,6.19412e-07,1.78073e-15
4.64646e-08,6.16773e-07,1.85753e-15
4.64646e-08,6.14157e-07,1.94274e-15
4.64646e-08,6.11563e-07,2.03646e-15
4.64646e-08,6.08991e-07,2.13848e-15
4.64646e-08,6.0644e-07,2.24846e-15
4.64646e-08,6.0391e-07,2.36623e-15
4.64646e-08,6.01402e-07,2.49199e-15
4.64646e-08,5.98914e-07,2.62655e-15
4.64646e-08,5.96447e-07,2.77145e-15
4.64646e-08,5.94e-07,2.92903e-15
4.64646e-08,5.91573e-07,3.10231e-15
4.64646e-08,5.89166e-07,3.29478e-15
4.64646e-08,5.86778e-07,3.51018e-15
4.64646e-08,5.8441e-07,3.75211e-15
4.64646e-08,5.8206e-07,4.02381e-15
4.64646e-08,5.7973e-07,4.32783e-15
4.64646e-08,5.77418e-07,4.66597e-15
4.64646e-08,5.75124e-07,5.03919e-15
4.64646e-08,5.72849e-07,5.44774e-15
4.64646e-08,5.70591e-07,5.89134e-15
4.64646e-08,5.68351e-07,6.36944e-15
4.64646e-08,5.66129e-07,6.88143e-15
4.64646e-08,5.63924e-07,7.4269e-15
4.64646e-08,5.61736e-07,8.00569e-15
4.64646e-08,5.59565e-07,8.61785e-15
4.64646e-08,5.57411e-07,9.26346e-15
4.64646e-08,5.55273e-07,9.94231e-15
4.64646e-08,5.53152e-07,1.06534e-14
4.64646e-08,5.51047e-07,1.13945e-14
4.64646e-08,5.48957e-07,1.21617e-14
4.64646e-08,5.46884e-07,1.2949e-14
4.64646e-08,5.44826e-07,1.37481e-14
4.64646e-08,5.42784e-07,1.45486e-14
4.64646e-08,5.40756e-07,1.53379e-14
4.64646e-08,5.38744e-07,1.6102e-14
4.64646e-08,5.36747e-07,1.68263e-14
4.64646e-08,5.34765e-07,1.74959e-14
4.64646e-08,5.32797e-07,1.8097e-14
4.64646e-08,5.30843e-07,1.86178e-14
4.64646e-08,5.28904e-07,1.90486e-14
4.64646e-08,5.26979e-07,1.93833e-14
4.64646e-08,5.25068e-07,1.96191e-14
4.64646e-08,5.23171e-07,1.97566e-14
4.64646e-08,5.21287e-07,1.98e-14
4.64646e-08,5.19417e-07,1.97562e-14
4.64646e-08,5.1756e-07,1.96347e-14
4.64646e-08,5.15717e-07,1.94464e-14
4.64646e-08,5.13886e-07,1.92033e-14
4.64646e-08,5.12069e-07,1.89173e-14
4.64646e-08,5.10264e-07,1.86002e-14
4.64646e-08,5.08472e-07,1.82626e-14
4.64646e-08,5.06693e-07,1.7914e-14
4.64646e-08,5.04926e-07,1.75623e-14
4.64646e-08,5.03171e-07,1.72142e-14
4.64646e-08,5.01429e-07,1.68747e-14
4.64646e-08,4.99698e-07,1.65479e-14
4.64646e-08,4.97979e-07,1.62367e-14
4.64646e-08,4.96272e-07,1.59432e-14
4.64646e-08,4.94577e-07,1.5669e-14
4.64646e-08,4.92894e-07,1.5415e-14
4.64646e-08,4.91221e-07,1.51818e-14
4.64646e-08,4.8956e-07,1.49696e-14
4.64646e-08,4.87911e-07,1.47783e-14
4.64646e-08,4.86272e-07,1.46076e-14
4.64646e-08,4.84644e-07,1.44567e-14
4.64646e-08,4.83028e-07,1.43246e-14
4.64646e-08,4.81421e-07,1.42103e-14
4.64646e-08,4.79826e-07,1.41123e-14
4.64646e-08,4.78241e-07,1.40293e-14
4.64646e-08,4.76667e-07,1.39601e-14
4.64646e-08,4.75103e-07,1.39035e-14
4.64646e-08,4.73549e-07,1.38584e-14
4.64646e-08,4.72005e-07,1.38242e-14
4.64646e-08,4.70471e-07,1.38002e-14
4.64646e-08,4.68947e-07,1.37862e-14
4.64646e-08,4.67433e-07,1.37817e-14
4.64646e-08,4.65929e-07,1.37867e-14
4.64646e-08,4.64435e-07,1.38008e-14
4.64646e-08,4.6295e-07,1.38238e-14
4.64646e-08,4.61474e-07,1.38551e-14
4.64646e-08,4.60008e-07,1.38943e-14
4.64646e-08,4.58551e-07,1.39405e-14
4.64646e-08,4.57103e-07,1.39931e-14
4.64646e-08,4.55665e-07,1.40512e-14
4.64646e-08,4.54235e-07,1.41143e-14
4.64646e-08,4.52815e-07,1.41815e-14
4.64646e-08,4.51403e-07,1.42527e-14
4.64646e-08,4.5e-07,1.43275e-14
4.72727e-08,6.5e-07,1.27496e-15
4.72727e-08,6.47095e-07,1.3143e-15
4.72727e-08,6.44216e-07,1.35891e-15
4.72727e-08,6.41362e-07,1.40838e-15
4.72727e-08,6.38534e-07,1.46183e-15
4.72727e-08,6.3573e-07,1.51813e-15
4.72727e-08,6.32951e-07,1.57617e-15
4.72727e-08,6.30196e-07,1.63519e-15
4.72727e-08,6.27465e-07,1.69494e-15
4.72727e-08,6.24757e-07,1.75589e-15
4.72727e-08,6.22073e-07,1.81917e-15
4.72727e-08,6.19412e-07,1.88652e-15
4.72727e-08,6.16773e-07,1.96001e-15
4.72727e-08,6.14157e-07,2.04177e-15
4.72727e-08,6.11563e-07,2.1337e-15
4.72727e-08,6.08991e-07,2.23722e-15
4.72727e-08,6.0644e-07,2.35315e-15
4.72727e-08,6.0391e-07,2.48174e-15
4.72727e-08,6.01402e-07,2.62277e-15
4.72727e-08,5.98914e-07,2.77592e-15
4.72727e-08,5.96447e-07,2.94103e-15
4.72727e-08,5.94e-07,3.11858e-15
4.72727e-08,5.91573e-07,3.30994e-15
4.72727e-08,5.89166e-07,3.51759e-15
4.72727e-08,5.86778e-07,3.74516e-15
4.72727e-08,5.8441e-07,3.9972e-15
4.72727e-08,5.8206e-07,4.27892e-15
4.72727e-08,5.7973e-07,4.5956e-15
4.72727e-08,5.77418e-07,4.95206e-15
4.72727e-08,5.75124e-07,5.3521e-15
4.72727e-08,5.72849e-07,5.79799e-15
4.72727e-08,5.70591e-07,6.29019e-15
4.72727e-08,5.68351e-07,6.82722e-15
4.72727e-08,5.66129e-07,7.40578e-15
4.72727e-08,5.63924e-07,8.02113e-15
4.72727e-08,5.61736e-07,8.66751e-15
4.72727e-08,5.59565e-07,9.33877e-15
4.72727e-08,5.57411e-07,1.00289e-14
4.72727e-08,5.55273e-07,1.07324e-14
4.72727e-08,5.53152e-07,1.14448e-14
4.72727e-08,5.51047e-07,1.21623e-14
4.72727e-08,5.48957e-07,1.28821e-14
4.72727e-08,5.46884e-07,1.36017e-14
4.72727e-08,5.44826e-07,1.43183e-14
4.72727e-08,5.42784e-07,1.50287e-14
4.72727e-08,5.40756e-07,1.5728e-14
4.72727e-08,5.38744e-07,1.64101e-14
4.72727e-08,5.36747e-07,1.70668e-14
4.72727e-08,5.34765e-07,1.76887e-14
4.72727e-08,5.32797e-07,1.82645e-14
4.72727e-08,5.30843e-07,1.8783e-14
4.72727e-08,5.28904e-07,1.92326e-14
4.72727e-08,5.26979e-07,1.96035e-14
4.72727e-08,5.25068e-07,1.98874e-14
4.72727e-08,5.23171e-07,2.00793e-14
4.72727e-08,5.21287e-07,2.01774e-14
4.72727e-08,5.19417e-07,2.01837e-14
4.72727e-08,5.1756e-07,2.01035e-14
4.72727e-08,5.15717e-07,1.99456e-14
4.72727e-08,5.13886e-07,1.97212e-14
4.72727e-08,5.12069e-07,1.94432e-14
4.72727e-08,5.10264e-07,1.91251e-14
4.72727e-08,5.08472e-07,1.87805e-14
4.72727e-08,5.06693e-07,1.84217e-14
4.72727e-08,5.04926e-07,1.80595e-14
4.72727e-08,5.03171e-07,1.77025e-14
4.72727e-08,5.01429e-07,1.73573e-14
4.72727e-08,4.99698e-07,1.70282e-14
4.72727e-08,4.97979e-07,1.67177e-14
4.72727e-08,4.96272e-07,1.64269e-14
4.72727e-08,4.94577e-07,1.6156e-14
4.72727e-08,4.92894e-07,1.59045e-14
4.72727e-08,4.91221e-07,1.56718e-14
4.72727e-08,4.8956e-07,1.54575e-14
4.72727e-08,4.87911e-07,1.52614e-14
4.72727e-08,4.86272e-07,1.50835e-14
4.72727e-08,4.84644e-07,1.49239e-14
4.72727e-08,4.83028e-07,1.47828e-14
4.72727e-08,4.81421e-07,1.46603e-14
4.72727e-08,4.79826e-07,1.45561e-14
4.72727e-08,4.78241e-07,1.44694e-14
4.72727e-08,4.76667e-07,1.43992e-14
4.72727e-08,4.75103e-07,1.4344e-14
4.72727e-08,4.73549e-07,1.43021e-14
4.72727e-08,4.72005e-07,1.42719e-14
4.72727e-08,4.70471e-07,1.42517e-14
4.72727e-08,4.68947e-07,1.42401e-14
4.72727e-08,4.67433e-07,1.42363e-14
4.72727e-08,4.65929e-07,1.42397e-14
4.72727e-08,4.64435e-07,1.42501e-14
4.72727e-08,4.6295e-07,1.42677e-14
4.72727e-08,4.61474e-07,1.42928e-14
4.72727e-08,4.60008e-07,1.43257e-14
4.72727e-08,4.58551e-07,1.43667e-14
4.72727e-08,4.57103e-07,1.44156e-14
4.72727e-08,4.55665e-07,1.44721e-14
4.72727e-08,4.54235e-07,1.45355e-14
4.72727e-08,4.52815e-07,1.46048e-14
4.72727e-08,4.51403e-07,1.46789e-14
4.72727e-08,4.5e-07,1.47569e-14
4.80808e-08,6.5e-07,1.52409e-15
4.80808e-08,6.47095e-07,1.57125e-15
4.80808e-08,6.44216e-07,1.62655e-15
4.80808e-08,6.41362e-07,1.68986e-15
4.80808e-08,6.38534e-07,1.76007e-15
4.80808e-08,6.3573e-07,1.8354e-15
4.80808e-08,6.32951e-07,1.9138e-15
4.80808e-08,6.30196e-07,1.99353e-15
4.80808e-08,6.27465e-07,2.07359e-15
4.80808e-08,6.24757e-07,2.15409e-15
4.80808e-08,6.22073e-07,2.23636e-15
4.80808e-08,6.19412e-07,2.32286e-15
4.80808e-08,6.16773e-07,2.41684e-15
4.80808e-08,6.14157e-07,2.52186e-15
4.80808e-08,6.11563e-07,2.64121e-15
4.80808e-08,6.08991e-07,2.77749e-15
4.80808e-08,6.0644e-07,2.93223e-15
4.80808e-08,6.0391e-07,3.10581e-15
4.80808e-08,6.01402e-07,3.2977e-15
4.80808e-08,5.98914e-07,3.50692e-15
4.80808e-08,5.96447e-07,3.73263e-15
4.80808e-08,5.94e-07,3.97489e-15
4.80808e-08,5.91573e-07,4.2353e-15
4.80808e-08,5.89166e-07,4.51738e-15
4.80808e-08,5.86778e-07,4.82671e-15
4.80808e-08,5.8441e-07,5.17065e-15
4.80808e-08,5.8206e-07,5.55766e-15
4.80808e-08,5.7973e-07,5.99635e-15
4.80808e-08,5.77418e-07,6.49433e-15
4.80808e-08,5.75124e-07,7.057e-15
4.80808e-08,5.72849e-07,7.68655e-15
4.80808e-08,5.70591e-07,8.38124e-15
4.80808e-08,5.68351e-07,9.13512e-15
4.80808e-08,5.66129e-07,9.93829e-15
4.80808e-08,5.63924e-07,1.07775e-14
4.80808e-08,5.61736e-07,1.16375e-14
4.80808e-08,5.59565e-07,1.25019e-14
4.80808e-08,5.57411e-07,1.33554e-14
4.80808e-08,5.55273e-07,1.41841e-14
4.80808e-08,5.53152e-07,1.49774e-14
4.80808e-08,5.51047e-07,1.5728e-14
4.80808e-08,5.48957e-07,1.64324e-14
4.80808e-08,5.46884e-07,1.70898e-14
4.80808e-08,5.44826e-07,1.77024e-14
4.80808e-08,5.42784e-07,1.8273e-14
4.80808e-08,5.40756e-07,1.8805e-14
4.80808e-08,5.38744e-07,1.93006e-14
4.80808e-08,5.36747e-07,1.97601e-14
4.80808e-08,5.34765e-07,2.01815e-14
4.80808e-08,5.32797e-07,2.05606e-14
4.80808e-08,5.30843e-07,2.08912e-14
4.80808e-08,5.28904e-07,2.11658e-14
4.80808e-08,5.26979e-07,2.13768e-14
4.80808e-08,5.25068e-07,2.15176e-14
4.80808e-08,5.23171e-07,2.15835e-14
4.80808e-08,5.21287e-07,2.15725e-14
4.80808e-08,5.19417e-07,2.14858e-14
4.80808e-08,5.1756e-07,2.1328e-14
4.80808e-08,5.15717e-07,2.11069e-14
4.80808e-08,5.13886e-07,2.08323e-14
4.80808e-08,5.12069e-07,2.0516e-14
4.80808e-08,5.10264e-07,2.01702e-14
4.80808e-08,5.08472e-07,1.98069e-14
4.80808e-08,5.06693e-07,1.94367e-14
4.80808e-08,5.04926e-07,1.90689e-14
4.80808e-08,5.03171e-07,1.87103e-14
4.80808e-08,5.01429e-07,1.83659e-14
4.80808e-08,4.99698e-07,1.80387e-14
4.80808e-08,4.97979e-07,1.77303e-14
4.80808e-08,4.96272e-07,1.74412e-14
4.80808e-08,4.94577e-07,1.71712e-14
4.80808e-08,4.92894e-07,1.69202e-14
4.80808e-08,4.91221e-07,1.66881e-14
4.80808e-08,4.8956e-07,1.64748e-14
4.80808e-08,4.87911e-07,1.62809e-14
4.80808e-08,4.86272e-07,1.61068e-14
4.80808e-08,4.84644e-07,1.59528e-14
4.80808e-08,4.83028e-07,1.58191e-14
4.80808e-08,4.81421e-07,1.57054e-14
4.80808e-08,4.79826e-07,1.56107e-14
4.80808e-08,4.78241e-07,1.55337e-14
4.80808e-08,4.76667e-07,1.54725e-14
4.80808e-08,4.75103e-07,1.54253e-14
4.80808e-08,4.73549e-07,1.53899e-14
4.80808e-08,4.72005e-07,1.53646e-14
4.80808e-08,4.70471e-07,1.5348e-14
4.80808e-08,4.68947e-07,1.53393e-14
4.80808e-08,4.67433e-07,1.5338e-14
4.80808e-08,4.65929e-07,1.53443e-14
4.80808e-08,4.64435e-07,1.53586e-14
4.80808e-08,4.6295e-07,1.53812e-14
4.80808e-08,4.61474e-07,1.54126e-14
4.80808e-08,4.60008e-07,1.54527e-14
4.80808e-08,4.58551e-07,1.55013e-14
4.80808e-08,4.57103e-07,1.55575e-14
4.80808e-08,4.55665e-07,1.56204e-14
4.80808e-08,4.54235e-07,1.56885e-14
4.80808e-08,4.52815e-07,1.57606e-14
4.80808e-08,4.51403e-07,1.58354e-14
4.80808e-08,4.5e-07,1.59121e-14
4.88889e-08,6.5e-07,1.45337e-15
4.88889e-08,6.47095e-07,1.50371e-15
4.88889e-08,6.44216e-07,1.55938e-15
4.88889e-08,6.41362e-07,1.61875e-15
4.88889e-08,6.38534e-07,1.68e-15
4.88889e-08,6.3573e-07,1.74157e-15
4.88889e-08,6.32951e-07,1.8025e-15
4.88889e-08,6.30196e-07,1.86269e-15
4.88889e-08,6.27465e-07,1.92303e-15
4.88889e-08,6.24757e-07,1.98531e-15
4.88889e-08,6.22073e-07,2.05193e-15
4.88889e-08,6.19412e-07,2.12556e-15
4.88889e-08,6.16773e-07,2.20872e-15
4.88889e-08,6.14157e-07,2.30335e-15
4.88889e-08,6.11563e-07,2.41059e-15
4.88889e-08,6.08991e-07,2.53066e-15
4.88889e-08,6.0644e-07,2.66295e-15
4.88889e-08,6.0391e-07,2.80635e-15
4.88889e-08,6.01402e-07,2.95963e-15
4.88889e-08,5.98914e-07,3.122e-15
4.88889e-08,5.96447e-07,3.29352e-15
4.88889e-08,5.94e-07,3.47552e-15
4.88889e-08,5.91573e-07,3.6707e-15
4.88889e-08,5.89166e-07,3.88316e-15
4.88889e-08,5.86778e-07,4.11803e-15
4.88889e-08,5.8441e-07,4.38101e-15
4.88889e-08,5.8206e-07,4.67782e-15
4.88889e-08,5.7973e-07,5.01348e-15
4.88889e-08,5.77418e-07,5.39184e-15
4.88889e-08,5.75124e-07,5.81516e-15
4.88889e-08,5.72849e-07,6.28397e-15
4.88889e-08,5.70591e-07,6.79719e-15
4.88889e-08,5.68351e-07,7.35245e-15
4.88889e-08,5.66129e-07,7.94664e-15
4.88889e-08,5.63924e-07,8.57649e-15
4.88889e-08,5.61736e-07,9.23917e-15
4.88889e-08,5.59565e-07,9.93267e-15
4.88889e-08,5.57411e-07,1.0656e-14
4.88889e-08,5.55273e-07,1.14092e-14
4.88889e-08,5.53152e-07,1.21926e-14
4.88889e-08,5.51047e-07,1.30065e-14
4.88889e-08,5.48957e-07,1.38504e-14
4.88889e-08,5.46884e-07,1.47218e-14
4.88889e-08,5.44826e-07,1.56153e-14
4.88889e-08,5.42784e-07,1.65227e-14
4.88889e-08,5.40756e-07,1.74321e-14
4.88889e-08,5.38744e-07,1.83284e-14
4.88889e-08,5.36747e-07,1.9194e-14
4.88889e-08,5.34765e-07,2.00094e-14
4.88889e-08,5.32797e-07,2.0755e-14
4.88889e-08,5.30843e-07,2.14122e-14
4.88889e-08,5.28904e-07,2.19649e-14
4.88889e-08,5.26979e-07,2.24008e-14
4.88889e-08,5.25068e-07,2.27127e-14
4.88889e-08,5.23171e-07,2.28982e-14
4.88889e-08,5.21287e-07,2.29609e-14
4.88889e-08,5.19417e-07,2.29089e-14
4.88889e-08,5.1756e-07,2.27551e-14
4.88889e-08,5.15717e-07,2.25149e-14
4.88889e-08,5.13886e-07,2.22061e-14
4.88889e-08,5.12069e-07,2.18464e-14
4.88889e-08,5.10264e-07,2.14533e-14
4.88889e-08,5.08472e-07,2.1042e-14
4.88889e-08,5.06693e-07,2.06257e-14
4.88889e-08,5.04926e-07,2.02144e-14
4.88889e-08,5.03171e-07,1.98154e-14
4.88889e-08,5.01429e-07,1.94335e-14
4.88889e-08,4.99698e-07,1.90713e-14
4.88889e-08,4.97979e-07,1.87299e-14
4.88889e-08,4.96272e-07,1.84094e-14
4.88889e-08,4.94577e-07,1.81096e-14
4.88889e-08,4.92894e-07,1.78302e-14
4.88889e-08,4.91221e-07,1.75713e-14
4.88889e-08,4.8956e-07,1.73331e-14
4.88889e-08,4.87911e-07,1.71162e-14
4.88889e-08,4.86272e-07,1.6921e-14
4.88889e-08,4.84644e-07,1.6748e-14
4.88889e-08,4.83028e-07,1.65971e-14
