r_p,wavelength,scat_sigma
1.05455e-07,5.75124e-07,1.30707e-13
1.05455e-07,5.72849e-07,1.29632e-13
1.05455e-07,5.70591e-07,1.28477e-13
1.05455e-07,5.68351e-07,1.27246e-13
1.05455e-07,5.66129e-07,1.25941e-13
1.05455e-07,5.63924e-07,1.24568e-13
1.05455e-07,5.61736e-07,1.23133e-13
1.05455e-07,5.59565e-07,1.21642e-13
1.05455e-07,5.57411e-07,1.20103e-13
1.05455e-07,5.55273e-07,1.18521e-13
1.05455e-07,5.53152e-07,1.16899e-13
1.05455e-07,5.51047e-07,1.15243e-13
1.05455e-07,5.48957e-07,1.1355e-13
1.05455e-07,5.46884e-07,1.11822e-13
1.05455e-07,5.44826e-07,1.10053e-13
1.05455e-07,5.42784e-07,1.0824e-13
1.05455e-07,5.40756e-07,1.06375e-13
1.05455e-07,5.38744e-07,1.04453e-13
1.05455e-07,5.36747e-07,1.02468e-13
1.05455e-07,5.34765e-07,1.00416e-13
1.05455e-07,5.32797e-07,9.82938e-14
1.05455e-07,5.30843e-07,9.61026e-14
1.05455e-07,5.28904e-07,9.38466e-14
1.05455e-07,5.26979e-07,9.15338e-14
1.05455e-07,5.25068e-07,8.9176e-14
1.05455e-07,5.23171e-07,8.67888e-14
1.05455e-07,5.21287e-07,8.43908e-14
1.05455e-07,5.19417e-07,8.20032e-14
1.05455e-07,5.1756e-07,7.96489e-14
1.05455e-07,5.15717e-07,7.73512e-14
1.05455e-07,5.13886e-07,7.51332e-14
1.05455e-07,5.12069e-07,7.30166e-14
1.05455e-07,5.10264e-07,7.10207e-14
1.05455e-07,5.08472e-07,6.91619e-14
1.05455e-07,5.06693e-07,6.74529e-14
1.05455e-07,5.04926e-07,6.59026e-14
1.05455e-07,5.03171e-07,6.45157e-14
1.05455e-07,5.01429e-07,6.32932e-14
1.05455e-07,4.99698e-07,6.22324e-14
1.05455e-07,4.97979e-07,6.13278e-14
1.05455e-07,4.96272e-07,6.0571e-14
1.05455e-07,4.94577e-07,5.99521e-14
1.05455e-07,4.92894e-07,5.94598e-14
1.05455e-07,4.91221e-07,5.90823e-14
1.05455e-07,4.8956e-07,5.88078e-14
1.05455e-07,4.87911e-07,5.86249e-14
1.05455e-07,4.86272e-07,5.85227e-14
1.05455e-07,4.84644e-07,5.84913e-14
1.05455e-07,4.83028e-07,5.8522e-14
1.05455e-07,4.81421e-07,5.86068e-14
1.05455e-07,4.79826e-07,5.87387e-14
1.05455e-07,4.78241e-07,5.89114e-14
1.05455e-07,4.76667e-07,5.91193e-14
1.05455e-07,4.75103e-07,5.93572e-14
1.05455e-07,4.73549e-07,5.96206e-14
1.05455e-07,4.72005e-07,5.99049e-14
1.05455e-07,4.70471e-07,6.02061e-14
1.05455e-07,4.68947e-07,6.05205e-14
1.05455e-07,4.67433e-07,6.08445e-14
1.05455e-07,4.65929e-07,6.1175e-14
1.05455e-07,4.64435e-07,6.15095e-14
1.05455e-07,4.6295e-07,6.18458e-14
1.05455e-07,4.61474e-07,6.21822e-14
1.05455e-07,4.60008e-07,6.25175e-14
1.05455e-07,4.58551e-07,6.2851e-14
1.05455e-07,4.57103e-07,6.31822e-14
1.05455e-07,4.55665e-07,6.3511e-14
1.05455e-07,4.54235e-07,6.38374e-14
1.05455e-07,4.52815e-07,6.41613e-14
1.05455e-07,4.51403e-07,6.44826e-14
1.05455e-07,4.5e-07,6.48011e-14
1.06263e-07,6.5e-07,1.38252e-13
1.06263e-07,6.47095e-07,1.38673e-13
1.06263e-07,6.44216e-07,1.39051e-13
1.06263e-07,6.41362e-07,1.39385e-13
1.06263e-07,6.38534e-07,1.39678e-13
1.06263e-07,6.3573e-07,1.39928e-13
1.06263e-07,6.32951e-07,1.40136e-13
1.06263e-07,6.30196e-07,1.40302e-13
1.06263e-07,6.27465e-07,1.40424e-13
1.06263e-07,6.24757e-07,1.40501e-13
1.06263e-07,6.22073e-07,1.40532e-13
1.06263e-07,6.19412e-07,1.40515e-13
1.06263e-07,6.16773e-07,1.4045e-13
1.06263e-07,6.14157e-07,1.40336e-13
1.06263e-07,6.11563e-07,1.40173e-13
1.06263e-07,6.08991e-07,1.39961e-13
1.06263e-07,6.0644e-07,1.397e-13
1.06263e-07,6.0391e-07,1.39391e-13
1.06263e-07,6.01402e-07,1.39036e-13
1.06263e-07,5.98914e-07,1.38634e-13
1.06263e-07,5.96447e-07,1.38185e-13
1.06263e-07,5.94e-07,1.37689e-13
1.06263e-07,5.91573e-07,1.37143e-13
1.06263e-07,5.89166e-07,1.36546e-13
1.06263e-07,5.86778e-07,1.35892e-13
1.06263e-07,5.8441e-07,1.3518e-13
1.06263e-07,5.8206e-07,1.34403e-13
1.06263e-07,5.7973e-07,1.33559e-13
1.06263e-07,5.77418e-07,1.32643e-13
1.06263e-07,5.75124e-07,1.31653e-13
1.06263e-07,5.72849e-07,1.30587e-13
1.06263e-07,5.70591e-07,1.29445e-13
1.06263e-07,5.68351e-07,1.28229e-13
1.06263e-07,5.66129e-07,1.26942e-13
1.06263e-07,5.63924e-07,1.25589e-13
1.06263e-07,5.61736e-07,1.24175e-13
1.06263e-07,5.59565e-07,1.22708e-13
1.06263e-07,5.57411e-07,1.21192e-13
1.06263e-07,5.55273e-07,1.19634e-13
1.06263e-07,5.53152e-07,1.18038e-13
1.06263e-07,5.51047e-07,1.16406e-13
1.06263e-07,5.48957e-07,1.14738e-13
1.06263e-07,5.46884e-07,1.13034e-13
1.06263e-07,5.44826e-07,1.11288e-13
1.06263e-07,5.42784e-07,1.09497e-13
1.06263e-07,5.40756e-07,1.07653e-13
1.06263e-07,5.38744e-07,1.05749e-13
1.06263e-07,5.36747e-07,1.0378e-13
1.06263e-07,5.34765e-07,1.0174e-13
1.06263e-07,5.32797e-07,9.96263e-14
1.06263e-07,5.30843e-07,9.74394e-14
1.06263e-07,5.28904e-07,9.51833e-14
1.06263e-07,5.26979e-07,9.28658e-14
1.06263e-07,5.25068e-07,9.04989e-14
1.06263e-07,5.23171e-07,8.80985e-14
1.06263e-07,5.21287e-07,8.56836e-14
1.06263e-07,5.19417e-07,8.3276e-14
1.06263e-07,5.1756e-07,8.08994e-14
1.06263e-07,5.15717e-07,7.8578e-14
1.06263e-07,5.13886e-07,7.63355e-14
1.06263e-07,5.12069e-07,7.41944e-14
1.06263e-07,5.10264e-07,7.21748e-14
1.06263e-07,5.08472e-07,7.02934e-14
1.06263e-07,5.06693e-07,6.85634e-14
1.06263e-07,5.04926e-07,6.69938e-14
1.06263e-07,5.03171e-07,6.55895e-14
1.06263e-07,5.01429e-07,6.43514e-14
1.06263e-07,4.99698e-07,6.32767e-14
1.06263e-07,4.97979e-07,6.23595e-14
1.06263e-07,4.96272e-07,6.15915e-14
1.06263e-07,4.94577e-07,6.09626e-14
1.06263e-07,4.92894e-07,6.04614e-14
1.06263e-07,4.91221e-07,6.00761e-14
1.06263e-07,4.8956e-07,5.97949e-14
1.06263e-07,4.87911e-07,5.96064e-14
1.06263e-07,4.86272e-07,5.95e-14
1.06263e-07,4.84644e-07,5.9466e-14
1.06263e-07,4.83028e-07,5.94954e-14
1.06263e-07,4.81421e-07,5.95805e-14
1.06263e-07,4.79826e-07,5.97141e-14
1.06263e-07,4.78241e-07,5.98898e-14
1.06263e-07,4.76667e-07,6.01018e-14
1.06263e-07,4.75103e-07,6.03447e-14
1.06263e-07,4.73549e-07,6.06137e-14
1.06263e-07,4.72005e-07,6.09039e-14
1.06263e-07,4.70471e-07,6.1211e-14
1.06263e-07,4.68947e-07,6.15312e-14
1.06263e-07,4.67433e-07,6.18609e-14
1.06263e-07,4.65929e-07,6.2197e-14
1.06263e-07,4.64435e-07,6.25371e-14
1.06263e-07,4.6295e-07,6.28791e-14
1.06263e-07,4.61474e-07,6.32216e-14
1.06263e-07,4.60008e-07,6.35636e-14
1.06263e-07,4.58551e-07,6.39045e-14
1.06263e-07,4.57103e-07,6.42441e-14
1.06263e-07,4.55665e-07,6.45823e-14
1.06263e-07,4.54235e-07,6.49188e-14
1.06263e-07,4.52815e-07,6.52536e-14
1.06263e-07,4.51403e-07,6.55863e-14
1.06263e-07,4.5e-07,6.59161e-14
1.07071e-07,6.5e-07,1.4006e-13
1.07071e-07,6.47095e-07,1.40429e-13
1.07071e-07,6.44216e-07,1.40754e-13
1.07071e-07,6.41362e-07,1.41036e-13
1.07071e-07,6.38534e-07,1.41277e-13
1.07071e-07,6.3573e-07,1.41476e-13
1.07071e-07,6.32951e-07,1.41634e-13
1.07071e-07,6.30196e-07,1.41751e-13
1.07071e-07,6.27465e-07,1.41827e-13
1.07071e-07,6.24757e-07,1.4186e-13
1.07071e-07,6.22073e-07,1.4185e-13
1.07071e-07,6.19412e-07,1.41794e-13
1.07071e-07,6.16773e-07,1.41692e-13
1.07071e-07,6.14157e-07,1.41544e-13
1.07071e-07,6.11563e-07,1.41348e-13
1.07071e-07,6.08991e-07,1.41105e-13
1.07071e-07,6.0644e-07,1.40814e-13
1.07071e-07,6.0391e-07,1.40478e-13
1.07071e-07,6.01402e-07,1.40096e-13
1.07071e-07,5.98914e-07,1.39669e-13
1.07071e-07,5.96447e-07,1.39198e-13
1.07071e-07,5.94e-07,1.38681e-13
1.07071e-07,5.91573e-07,1.38118e-13
1.07071e-07,5.89166e-07,1.37507e-13
1.07071e-07,5.86778e-07,1.36843e-13
1.07071e-07,5.8441e-07,1.36125e-13
1.07071e-07,5.8206e-07,1.35346e-13
1.07071e-07,5.7973e-07,1.34503e-13
1.07071e-07,5.77418e-07,1.33593e-13
1.07071e-07,5.75124e-07,1.32612e-13
1.07071e-07,5.72849e-07,1.31558e-13
1.07071e-07,5.70591e-07,1.30431e-13
1.07071e-07,5.68351e-07,1.29232e-13
1.07071e-07,5.66129e-07,1.27965e-13
1.07071e-07,5.63924e-07,1.26633e-13
1.07071e-07,5.61736e-07,1.25242e-13
1.07071e-07,5.59565e-07,1.23799e-13
1.07071e-07,5.57411e-07,1.22308e-13
1.07071e-07,5.55273e-07,1.20776e-13
1.07071e-07,5.53152e-07,1.19206e-13
1.07071e-07,5.51047e-07,1.17601e-13
1.07071e-07,5.48957e-07,1.1596e-13
1.07071e-07,5.46884e-07,1.14282e-13
1.07071e-07,5.44826e-07,1.12562e-13
1.07071e-07,5.42784e-07,1.10794e-13
1.07071e-07,5.40756e-07,1.08971e-13
1.07071e-07,5.38744e-07,1.07086e-13
1.07071e-07,5.36747e-07,1.05132e-13
1.07071e-07,5.34765e-07,1.03102e-13
1.07071e-07,5.32797e-07,1.00995e-13
1.07071e-07,5.30843e-07,9.88098e-14
1.07071e-07,5.28904e-07,9.65505e-14
1.07071e-07,5.26979e-07,9.42253e-14
1.07071e-07,5.25068e-07,9.18466e-14
1.07071e-07,5.23171e-07,8.94305e-14
1.07071e-07,5.21287e-07,8.69969e-14
1.07071e-07,5.19417e-07,8.45684e-14
1.07071e-07,5.1756e-07,8.2169e-14
1.07071e-07,5.15717e-07,7.98239e-14
1.07071e-07,5.13886e-07,7.75573e-14
1.07071e-07,5.12069e-07,7.53923e-14
1.07071e-07,5.10264e-07,7.33493e-14
1.07071e-07,5.08472e-07,7.14455e-14
1.07071e-07,5.06693e-07,6.96941e-14
1.07071e-07,5.04926e-07,6.81044e-14
1.07071e-07,5.03171e-07,6.66814e-14
1.07071e-07,5.01429e-07,6.5426e-14
1.07071e-07,4.99698e-07,6.43354e-14
1.07071e-07,4.97979e-07,6.3404e-14
1.07071e-07,4.96272e-07,6.26233e-14
1.07071e-07,4.94577e-07,6.19833e-14
1.07071e-07,4.92894e-07,6.14727e-14
1.07071e-07,4.91221e-07,6.10798e-14
1.07071e-07,4.8956e-07,6.07928e-14
1.07071e-07,4.87911e-07,6.06002e-14
1.07071e-07,4.86272e-07,6.04914e-14
1.07071e-07,4.84644e-07,6.04563e-14
1.07071e-07,4.83028e-07,6.04862e-14
1.07071e-07,4.81421e-07,6.05727e-14
1.07071e-07,4.79826e-07,6.07087e-14
1.07071e-07,4.78241e-07,6.08874e-14
1.07071e-07,4.76667e-07,6.11029e-14
1.07071e-07,4.75103e-07,6.13497e-14
1.07071e-07,4.73549e-07,6.16227e-14
1.07071e-07,4.72005e-07,6.19171e-14
1.07071e-07,4.70471e-07,6.22288e-14
1.07071e-07,4.68947e-07,6.25539e-14
1.07071e-07,4.67433e-07,6.2889e-14
1.07071e-07,4.65929e-07,6.32311e-14
1.07071e-07,4.64435e-07,6.3578e-14
1.07071e-07,4.6295e-07,6.39276e-14
1.07071e-07,4.61474e-07,6.42785e-14
1.07071e-07,4.60008e-07,6.46297e-14
1.07071e-07,4.58551e-07,6.49805e-14
1.07071e-07,4.57103e-07,6.53303e-14
1.07071e-07,4.55665e-07,6.56789e-14
1.07071e-07,4.54235e-07,6.60259e-14
1.07071e-07,4.52815e-07,6.63707e-14
1.07071e-07,4.51403e-07,6.67129e-14
1.07071e-07,4.5e-07,6.70516e-14
1.07879e-07,6.5e-07,1.41216e-13
1.07879e-07,6.47095e-07,1.41549e-13
1.07879e-07,6.44216e-07,1.41839e-13
1.07879e-07,6.41362e-07,1.42085e-13
1.07879e-07,6.38534e-07,1.4229e-13
1.07879e-07,6.3573e-07,1.42455e-13
1.07879e-07,6.32951e-07,1.42579e-13
1.07879e-07,6.30196e-07,1.42664e-13
1.07879e-07,6.27465e-07,1.42709e-13
1.07879e-07,6.24757e-07,1.42714e-13
1.07879e-07,6.22073e-07,1.42678e-13
1.07879e-07,6.19412e-07,1.426e-13
1.07879e-07,6.16773e-07,1.42478e-13
1.07879e-07,6.14157e-07,1.42311e-13
1.07879e-07,6.11563e-07,1.421e-13
1.07879e-07,6.08991e-07,1.41843e-13
1.07879e-07,6.0644e-07,1.41541e-13
1.07879e-07,6.0391e-07,1.41194e-13
1.07879e-07,6.01402e-07,1.40802e-13
1.07879e-07,5.98914e-07,1.40368e-13
1.07879e-07,5.96447e-07,1.3989e-13
1.07879e-07,5.94e-07,1.3937e-13
1.07879e-07,5.91573e-07,1.38805e-13
1.07879e-07,5.89166e-07,1.38194e-13
1.07879e-07,5.86778e-07,1.37535e-13
1.07879e-07,5.8441e-07,1.36824e-13
1.07879e-07,5.8206e-07,1.36056e-13
1.07879e-07,5.7973e-07,1.35229e-13
1.07879e-07,5.77418e-07,1.34337e-13
1.07879e-07,5.75124e-07,1.33378e-13
1.07879e-07,5.72849e-07,1.3235e-13
1.07879e-07,5.70591e-07,1.31252e-13
1.07879e-07,5.68351e-07,1.30085e-13
1.07879e-07,5.66129e-07,1.28854e-13
1.07879e-07,5.63924e-07,1.27561e-13
1.07879e-07,5.61736e-07,1.26214e-13
1.07879e-07,5.59565e-07,1.24819e-13
1.07879e-07,5.57411e-07,1.23383e-13
1.07879e-07,5.55273e-07,1.21912e-13
1.07879e-07,5.53152e-07,1.20409e-13
1.07879e-07,5.51047e-07,1.18877e-13
1.07879e-07,5.48957e-07,1.17315e-13
1.07879e-07,5.46884e-07,1.15721e-13
1.07879e-07,5.44826e-07,1.14087e-13
1.07879e-07,5.42784e-07,1.12407e-13
1.07879e-07,5.40756e-07,1.10669e-13
1.07879e-07,5.38744e-07,1.08863e-13
1.07879e-07,5.36747e-07,1.06979e-13
1.07879e-07,5.34765e-07,1.0501e-13
1.07879e-07,5.32797e-07,1.02948e-13
1.07879e-07,5.30843e-07,1.00794e-13
1.07879e-07,5.28904e-07,9.85483e-14
1.07879e-07,5.26979e-07,9.62203e-14
1.07879e-07,5.25068e-07,9.38226e-14
1.07879e-07,5.23171e-07,9.1373e-14
1.07879e-07,5.21287e-07,8.88936e-14
1.07879e-07,5.19417e-07,8.64095e-14
1.07879e-07,5.1756e-07,8.39479e-14
1.07879e-07,5.15717e-07,8.15367e-14
1.07879e-07,5.13886e-07,7.92031e-14
1.07879e-07,5.12069e-07,7.69724e-14
1.07879e-07,5.10264e-07,7.48671e-14
1.07879e-07,5.08472e-07,7.29054e-14
1.07879e-07,5.06693e-07,7.11014e-14
1.07879e-07,5.04926e-07,6.94645e-14
1.07879e-07,5.03171e-07,6.79995e-14
1.07879e-07,5.01429e-07,6.67067e-14
1.07879e-07,4.99698e-07,6.55828e-14
1.07879e-07,4.97979e-07,6.46213e-14
1.07879e-07,4.96272e-07,6.38134e-14
1.07879e-07,4.94577e-07,6.31487e-14
1.07879e-07,4.92894e-07,6.26158e-14
1.07879e-07,4.91221e-07,6.22029e-14
1.07879e-07,4.8956e-07,6.18985e-14
1.07879e-07,4.87911e-07,6.16914e-14
1.07879e-07,4.86272e-07,6.1571e-14
1.07879e-07,4.84644e-07,6.15277e-14
1.07879e-07,4.83028e-07,6.15524e-14
1.07879e-07,4.81421e-07,6.16367e-14
1.07879e-07,4.79826e-07,6.17727e-14
1.07879e-07,4.78241e-07,6.19534e-14
1.07879e-07,4.76667e-07,6.21721e-14
1.07879e-07,4.75103e-07,6.24224e-14
1.07879e-07,4.73549e-07,6.26989e-14
1.07879e-07,4.72005e-07,6.29964e-14
1.07879e-07,4.70471e-07,6.33105e-14
1.07879e-07,4.68947e-07,6.36374e-14
1.07879e-07,4.67433e-07,6.39741e-14
1.07879e-07,4.65929e-07,6.43182e-14
1.07879e-07,4.64435e-07,6.46678e-14
1.07879e-07,4.6295e-07,6.50216e-14
1.07879e-07,4.61474e-07,6.53787e-14
1.07879e-07,4.60008e-07,6.57383e-14
1.07879e-07,4.58551e-07,6.60998e-14
1.07879e-07,4.57103e-07,6.64625e-14
1.07879e-07,4.55665e-07,6.68256e-14
1.07879e-07,4.54235e-07,6.7188e-14
1.07879e-07,4.52815e-07,6.75484e-14
1.07879e-07,4.51403e-07,6.79056e-14
1.07879e-07,4.5e-07,6.82581e-14
1.08687e-07,6.5e-07,1.42915e-13
1.08687e-07,6.47095e-07,1.43197e-13
1.08687e-07,6.44216e-07,1.43436e-13
1.08687e-07,6.41362e-07,1.43635e-13
1.08687e-07,6.38534e-07,1.43795e-13
1.08687e-07,6.3573e-07,1.43915e-13
1.08687e-07,6.32951e-07,1.43998e-13
1.08687e-07,6.30196e-07,1.44043e-13
1.08687e-07,6.27465e-07,1.44049e-13
1.08687e-07,6.24757e-07,1.44016e-13
1.08687e-07,6.22073e-07,1.43942e-13
1.08687e-07,6.19412e-07,1.43827e-13
1.08687e-07,6.16773e-07,1.4367e-13
1.08687e-07,6.14157e-07,1.43469e-13
1.08687e-07,6.11563e-07,1.43224e-13
1.08687e-07,6.08991e-07,1.42937e-13
1.08687e-07,6.0644e-07,1.42606e-13
1.08687e-07,6.0391e-07,1.42234e-13
1.08687e-07,6.01402e-07,1.41821e-13
1.08687e-07,5.98914e-07,1.41368e-13
1.08687e-07,5.96447e-07,1.40875e-13
1.08687e-07,5.94e-07,1.40342e-13
1.08687e-07,5.91573e-07,1.39769e-13
1.08687e-07,5.89166e-07,1.39153e-13
1.08687e-07,5.86778e-07,1.38491e-13
1.08687e-07,5.8441e-07,1.3778e-13
1.08687e-07,5.8206e-07,1.37015e-13
1.08687e-07,5.7973e-07,1.36192e-13
1.08687e-07,5.77418e-07,1.35307e-13
1.08687e-07,5.75124e-07,1.34357e-13
1.08687e-07,5.72849e-07,1.3334e-13
1.08687e-07,5.70591e-07,1.32257e-13
1.08687e-07,5.68351e-07,1.31108e-13
1.08687e-07,5.66129e-07,1.29896e-13
1.08687e-07,5.63924e-07,1.28627e-13
1.08687e-07,5.61736e-07,1.27306e-13
1.08687e-07,5.59565e-07,1.2594e-13
1.08687e-07,5.57411e-07,1.24534e-13
1.08687e-07,5.55273e-07,1.23093e-13
1.08687e-07,5.53152e-07,1.21622e-13
1.08687e-07,5.51047e-07,1.20122e-13
1.08687e-07,5.48957e-07,1.18592e-13
1.08687e-07,5.46884e-07,1.17026e-13
1.08687e-07,5.44826e-07,1.1542e-13
1.08687e-07,5.42784e-07,1.13764e-13
1.08687e-07,5.40756e-07,1.12047e-13
1.08687e-07,5.38744e-07,1.10259e-13
1.08687e-07,5.36747e-07,1.0839e-13
1.08687e-07,5.34765e-07,1.06431e-13
1.08687e-07,5.32797e-07,1.04377e-13
1.08687e-07,5.30843e-07,1.02225e-13
1.08687e-07,5.28904e-07,9.99785e-14
1.08687e-07,5.26979e-07,9.76451e-14
1.08687e-07,5.25068e-07,9.52378e-14
1.08687e-07,5.23171e-07,9.27747e-14
1.08687e-07,5.21287e-07,9.02778e-14
1.08687e-07,5.19417e-07,8.77725e-14
1.08687e-07,5.1756e-07,8.52867e-14
1.08687e-07,5.15717e-07,8.28486e-14
1.08687e-07,5.13886e-07,8.04863e-14
1.08687e-07,5.12069e-07,7.8226e-14
1.08687e-07,5.10264e-07,7.60909e-14
1.08687e-07,5.08472e-07,7.41002e-14
1.08687e-07,5.06693e-07,7.2269e-14
1.08687e-07,5.04926e-07,7.06071e-14
1.08687e-07,5.03171e-07,6.91198e-14
1.08687e-07,5.01429e-07,6.78079e-14
1.08687e-07,4.99698e-07,6.66681e-14
1.08687e-07,4.97979e-07,6.56936e-14
1.08687e-07,4.96272e-07,6.48754e-14
1.08687e-07,4.94577e-07,6.42026e-14
1.08687e-07,4.92894e-07,6.36632e-14
1.08687e-07,4.91221e-07,6.3245e-14
1.08687e-07,4.8956e-07,6.29359e-14
1.08687e-07,4.87911e-07,6.27246e-14
1.08687e-07,4.86272e-07,6.26004e-14
1.08687e-07,4.84644e-07,6.25536e-14
1.08687e-07,4.83028e-07,6.25753e-14
1.08687e-07,4.81421e-07,6.26574e-14
1.08687e-07,4.79826e-07,6.27926e-14
1.08687e-07,4.78241e-07,6.29739e-14
1.08687e-07,4.76667e-07,6.31949e-14
1.08687e-07,4.75103e-07,6.34495e-14
1.08687e-07,4.73549e-07,6.37321e-14
1.08687e-07,4.72005e-07,6.40373e-14
1.08687e-07,4.70471e-07,6.43603e-14
1.08687e-07,4.68947e-07,6.4697e-14
1.08687e-07,4.67433e-07,6.50436e-14
1.08687e-07,4.65929e-07,6.53972e-14
1.08687e-07,4.64435e-07,6.57557e-14
1.08687e-07,4.6295e-07,6.61175e-14
1.08687e-07,4.61474e-07,6.64815e-14
1.08687e-07,4.60008e-07,6.68472e-14
1.08687e-07,4.58551e-07,6.72143e-14
1.08687e-07,4.57103e-07,6.75824e-14
1.08687e-07,4.55665e-07,6.79513e-14
1.08687e-07,4.54235e-07,6.83204e-14
1.08687e-07,4.52815e-07,6.86888e-14
1.08687e-07,4.51403e-07,6.90555e-14
1.08687e-07,4.5e-07,6.94189e-14
1.09495e-07,6.5e-07,1.44558e-13
1.09495e-07,6.47095e-07,1.44789e-13
1.09495e-07,6.44216e-07,1.4498e-13
1.09495e-07,6.41362e-07,1.45134e-13
1.09495e-07,6.38534e-07,1.45251e-13
1.09495e-07,6.3573e-07,1.45332e-13
1.09495e-07,6.32951e-07,1.45376e-13
1.09495e-07,6.30196e-07,1.45385e-13
1.09495e-07,6.27465e-07,1.45356e-13
1.09495e-07,6.24757e-07,1.45287e-13
1.09495e-07,6.22073e-07,1.45179e-13
1.09495e-07,6.19412e-07,1.45029e-13
1.09495e-07,6.16773e-07,1.44837e-13
1.09495e-07,6.14157e-07,1.44602e-13
1.09495e-07,6.11563e-07,1.44325e-13
1.09495e-07,6.08991e-07,1.44007e-13
1.09495e-07,6.0644e-07,1.43649e-13
1.09495e-07,6.0391e-07,1.43252e-13
1.09495e-07,6.01402e-07,1.42819e-13
1.09495e-07,5.98914e-07,1.4235e-13
1.09495e-07,5.96447e-07,1.41846e-13
1.09495e-07,5.94e-07,1.41307e-13
1.09495e-07,5.91573e-07,1.4073e-13
1.09495e-07,5.89166e-07,1.40114e-13
1.09495e-07,5.86778e-07,1.39455e-13
1.09495e-07,5.8441e-07,1.38748e-13
1.09495e-07,5.8206e-07,1.37989e-13
1.09495e-07,5.7973e-07,1.37174e-13
1.09495e-07,5.77418e-07,1.36298e-13
1.09495e-07,5.75124e-07,1.35358e-13
1.09495e-07,5.72849e-07,1.34354e-13
1.09495e-07,5.70591e-07,1.33284e-13
1.09495e-07,5.68351e-07,1.32152e-13
1.09495e-07,5.66129e-07,1.30961e-13
1.09495e-07,5.63924e-07,1.29715e-13
1.09495e-07,5.61736e-07,1.28422e-13
1.09495e-07,5.59565e-07,1.27086e-13
1.09495e-07,5.57411e-07,1.25714e-13
1.09495e-07,5.55273e-07,1.24309e-13
1.09495e-07,5.53152e-07,1.22875e-13
1.09495e-07,5.51047e-07,1.21411e-13
1.09495e-07,5.48957e-07,1.19916e-13
1.09495e-07,5.46884e-07,1.18384e-13
1.09495e-07,5.44826e-07,1.16806e-13
1.09495e-07,5.42784e-07,1.15175e-13
1.09495e-07,5.40756e-07,1.13479e-13
1.09495e-07,5.38744e-07,1.11706e-13
1.09495e-07,5.36747e-07,1.09848e-13
1.09495e-07,5.34765e-07,1.07894e-13
1.09495e-07,5.32797e-07,1.05841e-13
1.09495e-07,5.30843e-07,1.03687e-13
1.09495e-07,5.28904e-07,1.01435e-13
1.09495e-07,5.26979e-07,9.90926e-14
1.09495e-07,5.25068e-07,9.66739e-14
1.09495e-07,5.23171e-07,9.41966e-14
1.09495e-07,5.21287e-07,9.16829e-14
1.09495e-07,5.19417e-07,8.91583e-14
1.09495e-07,5.1756e-07,8.66504e-14
1.09495e-07,5.15717e-07,8.41877e-14
1.09495e-07,5.13886e-07,8.17986e-14
1.09495e-07,5.12069e-07,7.95095e-14
1.09495e-07,5.10264e-07,7.73442e-14
1.09495e-07,5.08472e-07,7.53229e-14
1.09495e-07,5.06693e-07,7.34613e-14
1.09495e-07,5.04926e-07,7.17704e-14
1.09495e-07,5.03171e-07,7.02565e-14
1.09495e-07,5.01429e-07,6.8921e-14
1.09495e-07,4.99698e-07,6.77613e-14
1.09495e-07,4.97979e-07,6.67712e-14
1.09495e-07,4.96272e-07,6.59414e-14
1.09495e-07,4.94577e-07,6.52607e-14
1.09495e-07,4.92894e-07,6.47168e-14
1.09495e-07,4.91221e-07,6.42964e-14
1.09495e-07,4.8956e-07,6.39868e-14
1.09495e-07,4.87911e-07,6.37757e-14
1.09495e-07,4.86272e-07,6.36515e-14
1.09495e-07,4.84644e-07,6.36041e-14
1.09495e-07,4.83028e-07,6.36243e-14
1.09495e-07,4.81421e-07,6.3704e-14
1.09495e-07,4.79826e-07,6.38362e-14
1.09495e-07,4.78241e-07,6.40146e-14
1.09495e-07,4.76667e-07,6.42335e-14
1.09495e-07,4.75103e-07,6.44874e-14
1.09495e-07,4.73549e-07,6.47715e-14
1.09495e-07,4.72005e-07,6.50809e-14
1.09495e-07,4.70471e-07,6.54111e-14
1.09495e-07,4.68947e-07,6.57577e-14
1.09495e-07,4.67433e-07,6.61166e-14
1.09495e-07,4.65929e-07,6.64843e-14
1.09495e-07,4.64435e-07,6.68575e-14
1.09495e-07,4.6295e-07,6.72338e-14
1.09495e-07,4.61474e-07,6.76112e-14
1.09495e-07,4.60008e-07,6.79882e-14
1.09495e-07,4.58551e-07,6.83641e-14
1.09495e-07,4.57103e-07,6.87384e-14
1.09495e-07,4.55665e-07,6.91111e-14
1.09495e-07,4.54235e-07,6.94822e-14
1.09495e-07,4.52815e-07,6.98517e-14
1.09495e-07,4.51403e-07,7.02196e-14
1.09495e-07,4.5e-07,7.05855e-14
1.10303e-07,6.5e-07,1.47169e-13
1.10303e-07,6.47095e-07,1.47332e-13
1.10303e-07,6.44216e-07,1.47452e-13
1.10303e-07,6.41362e-07,1.47532e-13
1.10303e-07,6.38534e-07,1.47574e-13
1.10303e-07,6.3573e-07,1.47579e-13
1.10303e-07,6.32951e-07,1.47549e-13
1.10303e-07,6.30196e-07,1.47486e-13
1.10303e-07,6.27465e-07,1.47388e-13
1.10303e-07,6.24757e-07,1.47257e-13
1.10303e-07,6.22073e-07,1.4709e-13
1.10303e-07,6.19412e-07,1.46887e-13
