r_p,wavelength,scat_sigma
7.7551e-008,5.87755e-007,3.2034e-014
7.7551e-008,5.93878e-007,3.28457e-014
7.7551e-008,6e-007,3.35171e-014
7.83673e-008,3e-007,5.50298e-015
7.83673e-008,3.06122e-007,6.09469e-015
7.83673e-008,3.12245e-007,6.52651e-015
7.83673e-008,3.18367e-007,6.93877e-015
7.83673e-008,3.2449e-007,7.61485e-015
7.83673e-008,3.30612e-007,8.15687e-015
7.83673e-008,3.36735e-007,8.6735e-015
7.83673e-008,3.42857e-007,9.19129e-015
7.83673e-008,3.4898e-007,9.71565e-015
7.83673e-008,3.55102e-007,1.01237e-014
7.83673e-008,3.61224e-007,1.07082e-014
7.83673e-008,3.67347e-007,1.14607e-014
7.83673e-008,3.73469e-007,1.18312e-014
7.83673e-008,3.79592e-007,1.2362e-014
7.83673e-008,3.85714e-007,1.27376e-014
7.83673e-008,3.91837e-007,1.31726e-014
7.83673e-008,3.97959e-007,1.39983e-014
7.83673e-008,4.04082e-007,1.44897e-014
7.83673e-008,4.10204e-007,1.49292e-014
7.83673e-008,4.16327e-007,1.55209e-014
7.83673e-008,4.22449e-007,1.5796e-014
7.83673e-008,4.28571e-007,1.64158e-014
7.83673e-008,4.34694e-007,1.69617e-014
7.83673e-008,4.40816e-007,1.74643e-014
7.83673e-008,4.46939e-007,1.78907e-014
7.83673e-008,4.53061e-007,1.84814e-014
7.83673e-008,4.59184e-007,1.89603e-014
7.83673e-008,4.65306e-007,1.9407e-014
7.83673e-008,4.71429e-007,1.9999e-014
7.83673e-008,4.77551e-007,2.06086e-014
7.83673e-008,4.83673e-007,2.12656e-014
7.83673e-008,4.89796e-007,2.16121e-014
7.83673e-008,4.95918e-007,2.221e-014
7.83673e-008,5.02041e-007,2.27495e-014
7.83673e-008,5.08163e-007,2.33754e-014
7.83673e-008,5.14286e-007,2.3905e-014
7.83673e-008,5.20408e-007,2.46696e-014
7.83673e-008,5.26531e-007,2.50988e-014
7.83673e-008,5.32653e-007,2.58745e-014
7.83673e-008,5.38776e-007,2.64631e-014
7.83673e-008,5.44898e-007,2.69006e-014
7.83673e-008,5.5102e-007,2.7868e-014
7.83673e-008,5.57143e-007,2.87e-014
7.83673e-008,5.63265e-007,2.92997e-014
7.83673e-008,5.69388e-007,3.0008e-014
7.83673e-008,5.7551e-007,3.06784e-014
7.83673e-008,5.81633e-007,3.13554e-014
7.83673e-008,5.87755e-007,3.22987e-014
7.83673e-008,5.93878e-007,3.31078e-014
7.83673e-008,6e-007,3.37891e-014
7.91837e-008,3e-007,5.7461e-015
7.91837e-008,3.06122e-007,6.35463e-015
7.91837e-008,3.12245e-007,6.79588e-015
7.91837e-008,3.18367e-007,7.20816e-015
7.91837e-008,3.2449e-007,7.90258e-015
7.91837e-008,3.30612e-007,8.45311e-015
7.91837e-008,3.36735e-007,8.97344e-015
7.91837e-008,3.42857e-007,9.49939e-015
7.91837e-008,3.4898e-007,1.00215e-014
7.91837e-008,3.55102e-007,1.04276e-014
7.91837e-008,3.61224e-007,1.10196e-014
7.91837e-008,3.67347e-007,1.17721e-014
7.91837e-008,3.73469e-007,1.21451e-014
7.91837e-008,3.79592e-007,1.2671e-014
7.91837e-008,3.85714e-007,1.30454e-014
7.91837e-008,3.91837e-007,1.34769e-014
7.91837e-008,3.97959e-007,1.42994e-014
7.91837e-008,4.04082e-007,1.47934e-014
7.91837e-008,4.10204e-007,1.52258e-014
7.91837e-008,4.16327e-007,1.58151e-014
7.91837e-008,4.22449e-007,1.60833e-014
7.91837e-008,4.28571e-007,1.66979e-014
7.91837e-008,4.34694e-007,1.72338e-014
7.91837e-008,4.40816e-007,1.77371e-014
7.91837e-008,4.46939e-007,1.81652e-014
7.91837e-008,4.53061e-007,1.87526e-014
7.91837e-008,4.59184e-007,1.92267e-014
7.91837e-008,4.65306e-007,1.9668e-014
7.91837e-008,4.71429e-007,2.02612e-014
7.91837e-008,4.77551e-007,2.08778e-014
7.91837e-008,4.83673e-007,2.15302e-014
7.91837e-008,4.89796e-007,2.18934e-014
7.91837e-008,4.95918e-007,2.24988e-014
7.91837e-008,5.02041e-007,2.30406e-014
7.91837e-008,5.08163e-007,2.367e-014
7.91837e-008,5.14286e-007,2.42032e-014
7.91837e-008,5.20408e-007,2.49867e-014
7.91837e-008,5.26531e-007,2.54189e-014
7.91837e-008,5.32653e-007,2.62099e-014
7.91837e-008,5.38776e-007,2.68036e-014
7.91837e-008,5.44898e-007,2.72532e-014
7.91837e-008,5.5102e-007,2.82365e-014
7.91837e-008,5.57143e-007,2.90721e-014
7.91837e-008,5.63265e-007,2.9678e-014
7.91837e-008,5.69388e-007,3.0388e-014
7.91837e-008,5.7551e-007,3.10939e-014
7.91837e-008,5.81633e-007,3.17813e-014
7.91837e-008,5.87755e-007,3.2737e-014
7.91837e-008,5.93878e-007,3.35462e-014
7.91837e-008,6e-007,3.42367e-014
8e-008,3e-007,6.05955e-015
8e-008,3.06122e-007,6.69391e-015
8e-008,3.12245e-007,7.14315e-015
8e-008,3.18367e-007,7.55728e-015
8e-008,3.2449e-007,8.27695e-015
8e-008,3.30612e-007,8.83591e-015
8e-008,3.36735e-007,9.36491e-015
8e-008,3.42857e-007,9.89927e-015
8e-008,3.4898e-007,1.04229e-014
8e-008,3.55102e-007,1.08285e-014
8e-008,3.61224e-007,1.14242e-014
8e-008,3.67347e-007,1.2187e-014
8e-008,3.73469e-007,1.25607e-014
8e-008,3.79592e-007,1.30789e-014
8e-008,3.85714e-007,1.34527e-014
8e-008,3.91837e-007,1.38821e-014
8e-008,3.97959e-007,1.46994e-014
8e-008,4.04082e-007,1.51964e-014
8e-008,4.10204e-007,1.56244e-014
8e-008,4.16327e-007,1.62046e-014
8e-008,4.22449e-007,1.64722e-014
8e-008,4.28571e-007,1.7083e-014
8e-008,4.34694e-007,1.76091e-014
8e-008,4.40816e-007,1.8117e-014
8e-008,4.46939e-007,1.85543e-014
8e-008,4.53061e-007,1.91295e-014
8e-008,4.59184e-007,1.96117e-014
8e-008,4.65306e-007,2.00468e-014
8e-008,4.71429e-007,2.0646e-014
8e-008,4.77551e-007,2.12743e-014
8e-008,4.83673e-007,2.19249e-014
8e-008,4.89796e-007,2.22942e-014
8e-008,4.95918e-007,2.29146e-014
8e-008,5.02041e-007,2.34676e-014
8e-008,5.08163e-007,2.41061e-014
8e-008,5.14286e-007,2.46423e-014
8e-008,5.20408e-007,2.54385e-014
8e-008,5.26531e-007,2.58865e-014
8e-008,5.32653e-007,2.66876e-014
8e-008,5.38776e-007,2.72928e-014
8e-008,5.44898e-007,2.77626e-014
8e-008,5.5102e-007,2.87647e-014
8e-008,5.57143e-007,2.96231e-014
8e-008,5.63265e-007,3.02454e-014
8e-008,5.69388e-007,3.09572e-014
8e-008,5.7551e-007,3.16752e-014
8e-008,5.81633e-007,3.23863e-014
8e-008,5.87755e-007,3.33412e-014
8e-008,5.93878e-007,3.4195e-014
8e-008,6e-007,3.48937e-014
