r_p,wavelength,abs_sigma
7.7551e-008,5.63265e-007,2.89321e-014
7.7551e-008,5.69388e-007,2.95169e-014
7.7551e-008,5.7551e-007,3.02516e-014
7.7551e-008,5.81633e-007,3.09013e-014
7.7551e-008,5.87755e-007,3.13105e-014
7.7551e-008,5.93878e-007,3.20159e-014
7.7551e-008,6e-007,3.25585e-014
7.83673e-008,3e-007,1.03035e-014
7.83673e-008,3.06122e-007,1.07545e-014
7.83673e-008,3.12245e-007,1.12435e-014
7.83673e-008,3.18367e-007,1.14415e-014
7.83673e-008,3.2449e-007,1.19338e-014
7.83673e-008,3.30612e-007,1.23259e-014
7.83673e-008,3.36735e-007,1.25303e-014
7.83673e-008,3.42857e-007,1.32242e-014
7.83673e-008,3.4898e-007,1.32708e-014
7.83673e-008,3.55102e-007,1.34936e-014
7.83673e-008,3.61224e-007,1.40651e-014
7.83673e-008,3.67347e-007,1.42919e-014
7.83673e-008,3.73469e-007,1.4711e-014
7.83673e-008,3.79592e-007,1.4917e-014
7.83673e-008,3.85714e-007,1.50894e-014
7.83673e-008,3.91837e-007,1.56324e-014
7.83673e-008,3.97959e-007,1.58181e-014
7.83673e-008,4.04082e-007,1.62343e-014
7.83673e-008,4.10204e-007,1.65574e-014
7.83673e-008,4.16327e-007,1.69649e-014
7.83673e-008,4.22449e-007,1.72914e-014
7.83673e-008,4.28571e-007,1.77915e-014
7.83673e-008,4.34694e-007,1.77805e-014
7.83673e-008,4.40816e-007,1.83707e-014
7.83673e-008,4.46939e-007,1.88697e-014
7.83673e-008,4.53061e-007,1.93254e-014
7.83673e-008,4.59184e-007,1.95407e-014
7.83673e-008,4.65306e-007,1.98604e-014
7.83673e-008,4.71429e-007,2.05196e-014
7.83673e-008,4.77551e-007,2.09715e-014
7.83673e-008,4.83673e-007,2.14396e-014
7.83673e-008,4.89796e-007,2.18898e-014
7.83673e-008,4.95918e-007,2.25351e-014
7.83673e-008,5.02041e-007,2.29609e-014
7.83673e-008,5.08163e-007,2.34844e-014
7.83673e-008,5.14286e-007,2.39141e-014
7.83673e-008,5.20408e-007,2.47123e-014
7.83673e-008,5.26531e-007,2.53048e-014
7.83673e-008,5.32653e-007,2.5896e-014
7.83673e-008,5.38776e-007,2.6299e-014
7.83673e-008,5.44898e-007,2.69555e-014
7.83673e-008,5.5102e-007,2.74508e-014
7.83673e-008,5.57143e-007,2.82437e-014
7.83673e-008,5.63265e-007,2.87484e-014
7.83673e-008,5.69388e-007,2.93509e-014
7.83673e-008,5.7551e-007,3.00888e-014
7.83673e-008,5.81633e-007,3.07283e-014
7.83673e-008,5.87755e-007,3.11344e-014
7.83673e-008,5.93878e-007,3.18127e-014
7.83673e-008,6e-007,3.23487e-014
7.91837e-008,3e-007,1.02519e-014
7.91837e-008,3.06122e-007,1.0684e-014
7.91837e-008,3.12245e-007,1.11692e-014
7.91837e-008,3.18367e-007,1.13525e-014
7.91837e-008,3.2449e-007,1.18353e-014
7.91837e-008,3.30612e-007,1.2213e-014
7.91837e-008,3.36735e-007,1.24086e-014
7.91837e-008,3.42857e-007,1.31062e-014
7.91837e-008,3.4898e-007,1.31192e-014
7.91837e-008,3.55102e-007,1.33351e-014
7.91837e-008,3.61224e-007,1.39165e-014
7.91837e-008,3.67347e-007,1.41091e-014
7.91837e-008,3.73469e-007,1.45336e-014
7.91837e-008,3.79592e-007,1.47177e-014
7.91837e-008,3.85714e-007,1.49044e-014
7.91837e-008,3.91837e-007,1.54525e-014
7.91837e-008,3.97959e-007,1.55986e-014
7.91837e-008,4.04082e-007,1.60247e-014
7.91837e-008,4.10204e-007,1.63398e-014
7.91837e-008,4.16327e-007,1.67433e-014
7.91837e-008,4.22449e-007,1.70725e-014
7.91837e-008,4.28571e-007,1.75768e-014
7.91837e-008,4.34694e-007,1.75621e-014
7.91837e-008,4.40816e-007,1.81633e-014
7.91837e-008,4.46939e-007,1.86725e-014
7.91837e-008,4.53061e-007,1.90981e-014
7.91837e-008,4.59184e-007,1.93359e-014
7.91837e-008,4.65306e-007,1.96561e-014
7.91837e-008,4.71429e-007,2.03204e-014
7.91837e-008,4.77551e-007,2.07755e-014
7.91837e-008,4.83673e-007,2.12326e-014
7.91837e-008,4.89796e-007,2.16673e-014
7.91837e-008,4.95918e-007,2.23171e-014
7.91837e-008,5.02041e-007,2.27781e-014
7.91837e-008,5.08163e-007,2.32973e-014
7.91837e-008,5.14286e-007,2.37254e-014
7.91837e-008,5.20408e-007,2.45058e-014
7.91837e-008,5.26531e-007,2.51265e-014
7.91837e-008,5.32653e-007,2.5701e-014
7.91837e-008,5.38776e-007,2.60906e-014
7.91837e-008,5.44898e-007,2.67613e-014
7.91837e-008,5.5102e-007,2.72229e-014
7.91837e-008,5.57143e-007,2.80491e-014
7.91837e-008,5.63265e-007,2.854e-014
7.91837e-008,5.69388e-007,2.91375e-014
7.91837e-008,5.7551e-007,2.98299e-014
7.91837e-008,5.81633e-007,3.04561e-014
7.91837e-008,5.87755e-007,3.0847e-014
7.91837e-008,5.93878e-007,3.15555e-014
7.91837e-008,6e-007,3.20811e-014
8e-008,3e-007,1.02068e-014
8e-008,3.06122e-007,1.06176e-014
8e-008,3.12245e-007,1.10926e-014
8e-008,3.18367e-007,1.12626e-014
8e-008,3.2449e-007,1.17226e-014
8e-008,3.30612e-007,1.20884e-014
8e-008,3.36735e-007,1.22673e-014
8e-008,3.42857e-007,1.29692e-014
8e-008,3.4898e-007,1.2962e-014
8e-008,3.55102e-007,1.31669e-014
8e-008,3.61224e-007,1.37305e-014
8e-008,3.67347e-007,1.39143e-014
8e-008,3.73469e-007,1.43426e-014
8e-008,3.79592e-007,1.44954e-014
8e-008,3.85714e-007,1.46783e-014
8e-008,3.91837e-007,1.52346e-014
8e-008,3.97959e-007,1.53614e-014
8e-008,4.04082e-007,1.5769e-014
8e-008,4.10204e-007,1.61038e-014
8e-008,4.16327e-007,1.64754e-014
8e-008,4.22449e-007,1.68406e-014
8e-008,4.28571e-007,1.73138e-014
8e-008,4.34694e-007,1.73024e-014
8e-008,4.40816e-007,1.79122e-014
8e-008,4.46939e-007,1.84283e-014
8e-008,4.53061e-007,1.88492e-014
8e-008,4.59184e-007,1.90677e-014
8e-008,4.65306e-007,1.9383e-014
8e-008,4.71429e-007,2.00533e-014
8e-008,4.77551e-007,2.05337e-014
8e-008,4.83673e-007,2.09985e-014
8e-008,4.89796e-007,2.14158e-014
8e-008,4.95918e-007,2.20765e-014
8e-008,5.02041e-007,2.25242e-014
8e-008,5.08163e-007,2.30372e-014
8e-008,5.14286e-007,2.34617e-014
8e-008,5.20408e-007,2.42762e-014
8e-008,5.26531e-007,2.49105e-014
8e-008,5.32653e-007,2.54759e-014
8e-008,5.38776e-007,2.58117e-014
8e-008,5.44898e-007,2.64917e-014
8e-008,5.5102e-007,2.69309e-014
8e-008,5.57143e-007,2.77687e-014
8e-008,5.63265e-007,2.82604e-014
8e-008,5.69388e-007,2.88506e-014
8e-008,5.7551e-007,2.95201e-014
8e-008,5.81633e-007,3.01411e-014
8e-008,5.87755e-007,3.05057e-014
8e-008,5.93878e-007,3.11936e-014
8e-008,6e-007,3.16997e-014
